gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_cetacea,delta_pinnipedia,delta_sirenia,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
SLC25A3,703,371,0.12500496208667755,40.9825439453125,0.04949669159794502,0.3097514510154724,2.0788926136103895e-13,2.590097188949585,2.296656847000122,288,17.562440872192383,0.1474793404340744,3,3,0.2124169933964251,0.2124169933964251,0.1715081200356517,0.0256433067654189,0.015265566595354527,-0.29536697098733206,-0.29536697098733206,0.6161432191626536,0.9132631995938942,10802,1.4310716354622577e-12,12649,4.1572301157088987e-13,4.1572301157088987e-13,2.8621432709254998e-12,0.04949669159794502,0.04949669159794502,0.3097514510154724,896,Tier 0: Core Bottleneck Transducer
SOCS1,685,237,0.08725932240486145,36.261539459228516,0.035165638731363094,0.3499167263507843,2.0788926136103895e-13,2.2507426738739014,1.991384506225586,46,15.78471565246582,0.1425900012254715,3,2,0.08463791549305875,0.0730985299974009,0.07445610381985678,0.010181811673201984,-0.011539385495657865,-1.2266370803172253,-1.2266370803172253,0.8900204870391029,0.9998467469941675,14160,1.4310716354622577e-12,10589,4.1572301157088987e-13,4.1572301157088987e-13,2.8621432709254998e-12,0.035165638731363094,0.035165638731363094,0.3499167263507843,897,Tier 0: Core Bottleneck Transducer
THRA,695,508,0.0898938998579979,39.277591705322266,0.03994722632104509,0.33966314792633057,2.0788926136103895e-13,2.058023452758789,1.7739214897155762,467,6.059013366699219,0.33966314792633057,3,2,0.1426465539140788,0.14245056921242683,0.09916458114991229,0.043481972764166495,-0.00019598470165196134,-0.92015939853994,-0.92015939853994,0.8212552659867087,0.9848936174028108,13347,1.4310716354622577e-12,11167,4.1572301157088987e-13,4.1572301157088987e-13,2.8621432709254998e-12,0.03994722632104509,0.03994722632104509,0.33966314792633057,898,Tier 0: Core Bottleneck Transducer
TIMP2,670,221,0.09506911039352417,36.96695327758789,0.03849866938524405,0.31585705280303955,2.0788926136103895e-13,3.581268548965454,2.821786880493164,11,12.467541694641113,0.28724735975265503,3,2,0.09245873909479341,0.07538238266420898,0.09013819400687777,-0.017076356430584423,0.002320545087915636,-1.0170774418663997,-1.0170774418663997,0.8454417047064479,0.992119958372223,13643,1.4310716354622577e-12,12409,4.1572301157088987e-13,4.1572301157088987e-13,2.8621432709254998e-12,0.03849866938524405,0.03849866938524405,0.31585705280303955,899,Tier 0: Core Bottleneck Transducer
TMEM160,664,193,0.10317052900791168,29.169902801513672,0.019360469104524613,0.3488501012325287,2.0788926136103895e-13,2.6966288089752197,2.062497854232788,172,7.730050563812256,0.3488501012325287,3,2,0.038989867457327826,0.030255344105001157,-0.008734523352326667,0.022607741833542593,0.016382125623785233,-2.196503423270645,-2.196503423270645,0.985972034793694,0.9998467469941675,15304,1.4310716354622577e-12,10670,4.1572301157088987e-13,4.1572301157088987e-13,2.8621432709254998e-12,0.019360469104524613,0.019360469104524613,0.3488501012325287,900,Tier 0: Core Bottleneck Transducer
UBALD2,691,165,0.10115081816911697,31.253854751586914,0.04850598076395702,0.34206622838974,2.0788926136103895e-13,2.878251791000366,2.3983047008514404,109,10.106426239013672,0.2847942113876343,3,3,0.17799501618011418,0.17799501618011418,0.15949536590893806,0.016602235134002195,0.0018974151371739126,-0.3729093442026847,-0.3729093442026847,0.6453920414045207,0.9246167266146318,11173,1.4310716354622577e-12,11043,4.1572301157088987e-13,4.1572301157088987e-13,2.8621432709254998e-12,0.04850598076395702,0.04850598076395702,0.34206622838974,901,Tier 0: Core Bottleneck Transducer
KCNJ2,725,428,0.06463281810283661,36.04268264770508,0.04318534702927813,0.288745641708374,2.093880624442826e-13,3.304990530014038,2.922663688659668,371,11.519336700439453,0.2869080603122711,3,2,0.3058955062150787,0.2873637083322286,0.2131591597338058,0.09273634648127292,-0.01853179788285012,-0.6938430080110497,-0.6938430080110497,0.7561096660555044,0.967324959106247,12515,1.4310716354622577e-12,13427,4.188316360398403e-13,4.188316360398403e-13,2.8621432709254998e-12,0.04318534702927813,0.04318534702927813,0.288745641708374,902,Tier 0: Core Bottleneck Transducer
ABITRAM,677,221,0.11457200348377228,41.66475296020508,0.03619780322739596,0.35805562138557434,2.0983215165413257e-13,11.8286714553833,9.521828651428223,93,34.8227424621582,0.33968237042427063,3,3,0.11296387620846278,0.11296387620846278,0.05463988709807269,0.04253955462733637,0.015784434483053722,-1.1605206365976901,-1.1605206365976901,0.877081551660573,0.9998467469941675,14001,1.4310716354622577e-12,9936,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.03619780322739596,0.03619780322739596,0.35805562138557434,903,Tier 0: Core Bottleneck Transducer
BABAM2,677,403,0.04918661713600159,41.65684127807617,0.0301819406216563,0.3570178747177124,2.0983215165413257e-13,2.917980432510376,2.6698427200317383,164,9.984415054321289,0.2922535240650177,3,3,0.27673278905817816,0.27673278905817816,0.13058708902352056,0.12893438425706286,0.017211315777594795,-1.538163461583061,-1.538163461583061,0.9379956738070654,0.9998467469941675,14713,1.4310716354622577e-12,10018,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.0301819406216563,0.0301819406216563,0.3570178747177124,904,Tier 0: Core Bottleneck Transducer
C19orf25,692,143,0.1845136135816574,35.867530822753906,0.06849128494520412,0.37821725010871887,2.0983215165413257e-13,4.972054481506348,3.9602534770965576,35,13.146027565002441,0.37821725010871887,3,3,0.23550908423251235,0.23550908423251235,0.19739678557615875,0.034117017695701,0.003995280960652612,0.9104986010074648,0.9104986010074648,0.18127980959617912,0.8632215179350143,2592,1.4310716354622577e-12,8399,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.06849128494520412,0.06849128494520412,0.37821725010871887,905,Tier 0: Core Bottleneck Transducer
CIMIP3,721,123,0.15694750845432281,31.120702743530273,0.05036287926954595,0.3217051923274994,2.0983215165413257e-13,9.416003227233887,5.240314960479736,82,29.26904296875,0.3217051923274994,3,3,0.1767933053654811,0.1767933053654811,0.1336823072319773,0.04025758696667451,0.0028534111668292892,-0.2160857010388827,-0.2160857010388827,0.585539527328383,0.9036328449948408,10373,1.4310716354622577e-12,12187,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.05036287926954595,0.05036287926954595,0.3217051923274994,906,Tier 0: Core Bottleneck Transducer
DPF3,685,404,0.05479790270328522,41.964534759521484,0.05436948949181481,0.36772456765174866,2.0983215165413257e-13,4.214822292327881,3.4852991104125977,138,11.46190071105957,0.36772456765174866,3,3,0.38955687403550043,0.38955687403550043,0.3658509011060729,0.01764455597326934,0.006061416956158181,-0.00693199643882032,-0.00693199643882032,0.5027654443192333,0.8793323010516424,9151,1.4310716354622577e-12,9223,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.05436948949181481,0.05436948949181481,0.36772456765174866,907,Tier 0: Core Bottleneck Transducer
HIF1AN,721,358,0.09135997295379639,41.00871658325195,0.033214047941658456,0.3026065528392792,2.0983215165413257e-13,1.4087811708450317,1.3269058465957642,300,25.35805892944336,0.055555559694767,3,3,0.14208776099058823,0.14208776099058823,0.09130384016542642,0.03566678026848195,0.015117140556679884,-1.3632367164979018,-1.3632367164979018,0.9135960404244534,0.9998467469941675,14444,1.4310716354622577e-12,12900,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.033214047941658456,0.033214047941658456,0.3026065528392792,908,Tier 0: Core Bottleneck Transducer
ICMT,706,289,0.08796662837266922,42.230682373046875,0.0452213851092214,0.3790684640407562,2.0983215165413257e-13,3.390350818634033,2.6784088611602783,230,9.510690689086914,0.35647788643836975,3,2,0.23791770417952346,0.23313774633192852,0.19645986878107405,0.041457835398449404,-0.004779957847594934,-0.5717534033034186,-0.5717534033034186,0.7162554752949108,0.9522033606002155,12043,1.4310716354622577e-12,8301,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.0452213851092214,0.0452213851092214,0.3790684640407562,909,Tier 0: Core Bottleneck Transducer
KCNJ11,717,321,0.1078357994556427,40.17611312866211,0.05353830183439697,0.35079118609428406,2.0983215165413257e-13,4.941802978515625,4.521299839019775,213,23.82536506652832,0.20741772651672363,3,3,0.2554823820483759,0.2554823820483759,0.19338298553851196,0.05504325636771706,0.007056140142146917,-0.009972907385772684,-0.009972907385772684,0.5039785484642729,0.8793602690969295,9172,1.4310716354622577e-12,10532,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.05353830183439697,0.05353830183439697,0.35079118609428406,910,Tier 0: Core Bottleneck Transducer
LASP1,692,285,0.10183722525835037,35.064537048339844,0.04375507181880364,0.4082461893558502,2.0983215165413257e-13,4.777728080749512,3.859476327896118,167,14.378863334655762,0.3322744071483612,3,3,0.16495796844259528,0.16495796844259528,0.10017574528504186,0.04536722618022746,0.019414996977325957,-0.6766703739971733,-0.6766703739971733,0.7506924412598086,0.9640921374036091,12467,1.4310716354622577e-12,3176,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.04375507181880364,0.04375507181880364,0.4082461893558502,911,Tier 0: Core Bottleneck Transducer
MDK,677,148,0.10175324976444244,26.417476654052734,0.031140448686050433,0.31335511803627014,2.0983215165413257e-13,2.866407632827759,2.385991096496582,142,9.413898468017578,0.30448678135871887,3,3,0.11161676371027796,0.11161676371027796,0.07311369955092922,0.017659636862611287,0.020843427296737445,-1.4779935878788801,-1.4779935878788801,0.9302952527365664,0.9998467469941675,14639,1.4310716354622577e-12,12520,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.031140448686050433,0.031140448686050433,0.31335511803627014,912,Tier 0: Core Bottleneck Transducer
NCKAP1,686,1138,0.047374218702316284,41.286834716796875,0.025285916377081264,0.40824633836746216,2.0983215165413257e-13,16.855199813842773,7.625885486602783,1136,41.286834716796875,0.40824633836746216,3,2,0.2221345164552423,0.2166056005502905,0.16485784293681174,-0.005528915904951828,0.05727667351843056,-1.8552150864462122,-1.8552150864462122,0.9682172409182046,0.9998467469941675,15059,1.4310716354622577e-12,2853,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.025285916377081264,0.025285916377081264,0.40824633836746216,913,Tier 0: Core Bottleneck Transducer
PCBP4,721,376,0.08098988234996796,41.146629333496094,0.04004870545964773,0.34886839985847473,2.0983215165413257e-13,9.95901107788086,4.058342456817627,182,28.546613693237305,0.34886839985847473,3,2,0.1946697740848946,0.1844570407950928,0.17429218461570165,0.020377589469192967,-0.010212733289801788,-0.9060402952277276,-0.9060402952277276,0.8175427376164178,0.9844918714190984,13291,1.4310716354622577e-12,10668,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.04004870545964773,0.04004870545964773,0.34886839985847473,914,Tier 0: Core Bottleneck Transducer
PGPEP1,657,210,0.0950390174984932,29.475034713745117,0.04142797139754152,0.36191678047180176,2.0983215165413257e-13,6.536783695220947,3.627551794052124,204,22.8046875,0.2866421043872833,3,3,0.16473709542415638,0.16473709542415638,0.10538429565375954,0.03832493259404789,0.021027867176348927,-0.8403806852081495,-0.8403806852081495,0.7996525124171117,0.9789802980296753,13076,1.4310716354622577e-12,9641,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.04142797139754152,0.04142797139754152,0.36191678047180176,915,Tier 0: Core Bottleneck Transducer
PPM1N,607,138,0.16953347623348236,41.644100189208984,0.07707751230542068,0.4716317653656006,2.0983215165413257e-13,12.695446014404297,7.764776706695557,65,39.236541748046875,0.32356178760528564,2,2,0.2043289554397352,0.2043289554397352,0.16321449154576623,0.04111446389396898,,1.1531505608671704,1.1531505608671704,0.12442429591495902,0.8632215179350143,1382,1.4310716354622577e-12,585,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.07707751230542068,0.07707751230542068,0.4716317653656006,916,Tier 0: Core Bottleneck Transducer
RRAS,679,245,0.09215835481882095,40.91050720214844,0.03719585708500874,0.30621689558029175,2.0983215165413257e-13,3.0987298488616943,2.077021360397339,228,10.11939525604248,0.30621689558029175,3,2,0.16548662927970373,0.1609681991521741,0.1422857202336271,0.023200909046076634,-0.004518430127529603,-1.0978239847160873,-1.0978239847160873,0.863859321961973,0.9989023599572419,13845,1.4310716354622577e-12,12776,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.03719585708500874,0.03719585708500874,0.30621689558029175,917,Tier 0: Core Bottleneck Transducer
SCAMP1,708,348,0.09704869240522385,41.332340240478516,0.03165715230726521,0.3600769340991974,2.0983215165413257e-13,8.884739875793457,6.4909210205078125,263,24.674558639526367,0.3600769340991974,3,3,0.16800795238320068,0.16800795238320068,0.12859754461483894,0.022975485685748625,0.01643492208261312,-1.460860253828723,-1.460860253828723,0.9279731019185657,0.9998467469941675,14620,1.4310716354622577e-12,9759,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.03165715230726521,0.03165715230726521,0.3600769340991974,918,Tier 0: Core Bottleneck Transducer
SF1,700,648,0.04756590351462364,40.93289566040039,0.03123545529372792,0.3121601641178131,2.0983215165413257e-13,4.940225601196289,3.668010711669922,23,37.681800842285156,0.1311037540435791,3,3,0.1935696985716663,0.1935696985716663,0.12529214759121657,0.03446017993675781,0.03381737104369193,-1.4842504088929918,-1.4842504088929918,0.9311287494313979,0.9998467469941675,14653,1.4310716354622577e-12,12560,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.03123545529372792,0.03123545529372792,0.3121601641178131,919,Tier 0: Core Bottleneck Transducer
SPACA4,701,134,0.18932020664215088,27.239107131958008,0.0592232533721347,0.30518093705177307,2.0983215165413257e-13,5.241269111633301,3.558065176010132,67,23.253442764282227,0.22539755702018738,3,3,0.2003432450241888,0.2003432450241888,0.14006183872824254,0.054118371619379484,0.006163034676566761,0.3345521435504571,0.3345521435504571,0.3689814751829651,0.8632215179350143,6774,1.4310716354622577e-12,12815,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.0592232533721347,0.0592232533721347,0.30518093705177307,920,Tier 0: Core Bottleneck Transducer
TECR,707,315,0.06945651769638062,27.868663787841797,0.0398331075000969,0.3328302502632141,2.0983215165413257e-13,3.1143221855163574,2.8170006275177,305,12.908218383789062,0.2412666231393814,3,3,0.2354304937324453,0.2354304937324453,0.19399697778315556,0.027794420226519304,0.013639095722770441,-0.9242763516703955,-0.9242763516703955,0.822328774012887,0.9849721255318195,13367,1.4310716354622577e-12,11655,4.1966430330830917e-13,4.1966430330830917e-13,2.8621432709254998e-12,0.0398331075000969,0.0398331075000969,0.3328302502632141,921,Tier 0: Core Bottleneck Transducer
BAG2,716,214,0.09580161422491074,41.50042724609375,0.04903603143370234,0.3758089542388916,2.117750419472262e-13,7.6501545906066895,4.943212032318115,116,20.35649871826172,0.3758089542388916,3,3,0.2299113848863864,0.2299113848863864,0.2117478044294433,0.011775413109456751,0.006388167347486346,-0.31058144897893714,-0.31058144897893714,0.6219405841115505,0.9154997418598911,10877,1.4310716354622577e-12,8611,4.2349457274326596e-13,4.2349457274326596e-13,2.8621432709254998e-12,0.04903603143370234,0.04903603143370234,0.3758089542388916,922,Tier 0: Core Bottleneck Transducer
CAPNS1,666,267,0.08293934166431427,41.23888397216797,0.04860372831424839,0.3536837100982666,2.117750419472262e-13,5.200286388397217,4.505113124847412,217,14.703211784362793,0.3536837100982666,3,3,0.25094126198242356,0.25094126198242356,0.18205890622740173,0.0392671632412349,0.029615192513786918,-0.3935012916590525,-0.3935012916590525,0.653025364913416,0.9264211516594634,11286,1.4310716354622577e-12,10299,4.2349457274326596e-13,4.2349457274326596e-13,2.8621432709254998e-12,0.04860372831424839,0.04860372831424839,0.3536837100982666,923,Tier 0: Core Bottleneck Transducer
GJA1,695,386,0.09350863099098206,37.70978546142578,0.061729479729179665,0.392533540725708,2.117750419472262e-13,6.499178886413574,4.6310811042785645,178,25.254741668701172,0.25734490156173706,3,2,0.30720296928429075,0.3065642007268864,0.2655364727633509,0.04166649652093986,-0.000638768557404333,0.4835645595084539,0.4835645595084539,0.3143474659057439,0.8632215179350143,5650,1.4310716354622577e-12,6815,4.2349457274326596e-13,4.2349457274326596e-13,2.8621432709254998e-12,0.061729479729179665,0.061729479729179665,0.392533540725708,924,Tier 0: Core Bottleneck Transducer
GPHB5,725,149,0.10458806902170181,27.233816146850586,0.043459465811454254,0.2973453998565674,2.117750419472262e-13,4.278695106506348,2.968050241470337,46,23.14499855041504,0.18486478924751282,3,3,0.18823704870492927,0.18823704870492927,0.127268616875581,0.055292913703814756,0.005675518125533524,-0.675401636324085,-0.675401636324085,0.7502896869120449,0.9638068178071847,12464,1.4310716354622577e-12,13121,4.2349457274326596e-13,4.2349457274326596e-13,2.8621432709254998e-12,0.043459465811454254,0.043459465811454254,0.2973453998565674,925,Tier 0: Core Bottleneck Transducer
