gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_primates,delta_rodents,delta_bats,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
BRF1,613,721,0.2826783359050751,40.74089431762695,0.06685171442989588,0.4082399010658264,7.266409696169009e-13,12.331890106201172,10.528101921081543,453,30.20745849609375,0.4082399010658264,3,3,0.21574947172468514,0.21574947172468514,0.09495982703839734,0.04147759841714029,0.07931204626914751,0.7864041382124884,0.7864041382124884,0.21581537993295835,0.8571257633003639,3538,2.2599743962387086e-12,1275,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.06685171442989588,0.06685171442989588,0.4082399010658264,5149,Tier 0: Core Bottleneck Transducer
CACNA2D1,616,1106,0.17687734961509705,41.331260681152344,0.057924365162370504,0.3773166239261627,7.266409696169009e-13,5.781278610229492,4.527669429779053,1086,31.845088958740234,0.18154379725456238,3,3,0.21636981069479308,0.21636981069479308,0.117514998688294,0.06476248222625741,0.03409232978024165,0.1921368050682679,0.1921368050682679,0.4238175228454136,0.8618045489697849,7937,2.2599743962387086e-12,4228,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.057924365162370504,0.057924365162370504,0.3773166239261627,5150,Tier 0: Core Bottleneck Transducer
CEP63,696,517,0.23624707758426666,41.87150192260742,0.062833098134463,0.3518843948841095,7.266409696169009e-13,7.879044532775879,5.293630123138428,372,31.98114013671875,0.24636533856391907,3,3,0.22296171748146382,0.22296171748146382,0.1141464118222261,0.027770845279376732,0.081044460379861,0.776660599410662,0.776660599410662,0.21867951922614098,0.8571257633003639,3609,2.2599743962387086e-12,6206,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.062833098134463,0.062833098134463,0.3518843948841095,5151,Tier 0: Core Bottleneck Transducer
COMP,661,776,0.24050317704677582,36.60787582397461,0.07040360444741728,0.3456745743751526,7.266409696169009e-13,5.1598052978515625,4.763208389282227,252,33.580623626708984,0.15365424752235413,3,3,0.2500308281125745,0.2500308281125745,0.11038488013707648,0.04733945372630987,0.09230649424918812,1.2009667847166956,1.2009667847166956,0.11488204299891519,0.8571257633003639,1300,2.2599743962387086e-12,6615,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.07040360444741728,0.07040360444741728,0.3456745743751526,5152,Tier 0: Core Bottleneck Transducer
DCDC2,673,541,0.2608087360858917,42.049720764160156,0.052316795898070666,0.3100145757198334,7.266409696169009e-13,5.267192363739014,4.364053249359131,197,29.891733169555664,0.1762090027332306,3,3,0.1629213279323766,0.1629213279323766,0.06759132854600049,0.0247357989205933,0.07059420046578281,-0.04243476299264356,-0.04243476299264356,0.5169239417815247,0.8775276670404073,9537,2.2599743962387086e-12,9077,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.052316795898070666,0.052316795898070666,0.3100145757198334,5153,Tier 0: Core Bottleneck Transducer
DCT,701,543,0.26226186752319336,41.814300537109375,0.060785244120780575,0.301450252532959,7.266409696169009e-13,5.372268199920654,3.8047282695770264,73,22.885780334472656,0.23474262654781342,3,3,0.19750234600993086,0.19750234600993086,0.09012516891953316,0.0347662095138572,0.0726109675765405,0.6430696489164831,0.6430696489164831,0.2600894537424839,0.8571257633003639,4609,2.2599743962387086e-12,9657,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.060785244120780575,0.060785244120780575,0.301450252532959,5154,Tier 0: Core Bottleneck Transducer
FOXJ2,694,626,0.1848563402891159,41.68455505371094,0.05496003705805178,0.30915164947509766,7.266409696169009e-13,9.26867389678955,5.958352565765381,559,35.620765686035156,0.2602042257785797,3,3,0.23305995188101664,0.23305995188101664,0.09913633865110948,0.06079011815647238,0.07313349507343478,0.20102798900360883,0.20102798900360883,0.4203383443633888,0.8618045489697849,7871,2.2599743962387086e-12,9141,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.05496003705805178,0.05496003705805178,0.30915164947509766,5155,Tier 0: Core Bottleneck Transducer
GYS2,680,716,0.1990940123796463,41.620975494384766,0.051110614221420866,0.37120890617370605,7.266409696169009e-13,11.468456268310547,7.5060601234436035,699,38.583984375,0.29723358154296875,3,3,0.19834788136313128,0.19834788136313128,0.07772474261417937,0.052571147887208514,0.06805199086174338,-0.11120991776860935,-0.11120991776860935,0.5442750564109817,0.8826148226720688,9985,2.2599743962387086e-12,4713,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.051110614221420866,0.051110614221420866,0.37120890617370605,5156,Tier 0: Core Bottleneck Transducer
HMGXB4,711,709,0.20143260061740875,41.68937683105469,0.05656340385678055,0.3428492248058319,7.266409696169009e-13,5.852156162261963,5.271219253540039,267,28.031654357910156,0.2087695598602295,3,3,0.17419643938380133,0.17419643938380133,0.044546419628532896,0.06706799433462843,0.06258202542064001,0.3629986505714447,0.3629986505714447,0.35830294618316405,0.8571257633003639,6754,2.2599743962387086e-12,6806,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.05656340385678055,0.05656340385678055,0.3428492248058319,5157,Tier 0: Core Bottleneck Transducer
INSYN2A,694,544,0.31765320897102356,41.43592834472656,0.05888722668790202,0.3124977946281433,7.266409696169009e-13,10.524201393127441,7.115492343902588,205,33.67768096923828,0.3124977946281433,3,3,0.19701697387657918,0.19701697387657918,0.08024583594974721,0.03920752494236384,0.07756361298446814,0.48509076740967794,0.48509076740967794,0.3138059804582693,0.8571257633003639,5813,2.2599743962387086e-12,8894,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.05888722668790202,0.05888722668790202,0.3124977946281433,5158,Tier 0: Core Bottleneck Transducer
MAMSTR,665,471,0.28181517124176025,42.23070526123047,0.061407428844591924,0.3784208595752716,7.266409696169009e-13,5.580387592315674,5.443840026855469,93,27.371335983276367,0.2038770616054535,3,3,0.19820032691958714,0.19820032691958714,0.07904327163661144,0.04567779607510373,0.07347925920787196,0.5797210810966946,0.5797210810966946,0.2810513623649413,0.8571257633003639,5110,2.2599743962387086e-12,4127,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.061407428844591924,0.061407428844591924,0.3784208595752716,5159,Tier 0: Core Bottleneck Transducer
MLNR,524,474,0.2806229591369629,41.88006591796875,0.05663689161516276,0.3929966688156128,7.266409696169009e-13,5.29921817779541,3.9669477939605713,372,31.36511993408203,0.1689525842666626,3,3,0.1619841943793553,0.1619841943793553,0.08655243457406768,0.012171741957217307,0.0632600178480703,-0.16630265464778257,-0.16630265464778257,0.5660406114842254,0.8880426109221177,10321,2.2599743962387086e-12,2894,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.05663689161516276,0.05663689161516276,0.3929966688156128,5160,Tier 0: Core Bottleneck Transducer
PARN,640,646,0.22554588317871094,41.542415618896484,0.05668603509502882,0.3617817759513855,7.266409696169009e-13,13.832107543945312,7.393199920654297,626,39.233009338378906,0.3525629937648773,3,3,0.17564717921915035,0.17564717921915035,0.0962925921345274,0.029806475275579065,0.0495481118090439,0.17633039434489206,0.17633039434489206,0.4300171924445175,0.862004010553859,8078,2.2599743962387086e-12,5462,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.05668603509502882,0.05668603509502882,0.3617817759513855,5161,Tier 0: Core Bottleneck Transducer
PDIA5,691,539,0.2062971144914627,41.77497863769531,0.053832198568974934,0.3284231126308441,7.266409696169009e-13,3.7215042114257812,3.5822885036468506,173,16.874351501464844,0.2205420583486557,3,3,0.17753333215355127,0.17753333215355127,0.09196151286100879,0.04426243096017766,0.041309388332364826,0.11175822925576014,0.11175822925576014,0.4555075540972087,0.8656716352121028,8515,2.2599743962387086e-12,7862,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.053832198568974934,0.053832198568974934,0.3284231126308441,5162,Tier 0: Core Bottleneck Transducer
RCSD1,695,469,0.33440011739730835,40.73686218261719,0.06509845274122703,0.3348430395126343,7.266409696169009e-13,7.532840728759766,5.209811687469482,200,36.227394104003906,0.20793217420578003,3,3,0.20755816352521422,0.20755816352521422,0.08573676858451316,0.03502056840780257,0.08680082653289849,0.9375723828631726,0.9375723828631726,0.17423210476643447,0.8571257633003639,2552,2.2599743962387086e-12,7390,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.06509845274122703,0.06509845274122703,0.3348430395126343,5163,Tier 0: Core Bottleneck Transducer
SART1,688,825,0.19025039672851562,41.4969482421875,0.05138161388354873,0.4082411527633667,7.266409696169009e-13,4.514021873474121,3.7573232650756836,452,14.110231399536133,0.31991127133369446,3,3,0.20568379425929362,0.20568379425929362,0.09372782453369058,0.03911736592194173,0.0728386038036613,-0.07235393724118491,-0.07235393724118491,0.5288398792884823,0.8804181753979201,9721,2.2599743962387086e-12,1096,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.05138161388354873,0.05138161388354873,0.4082411527633667,5164,Tier 0: Core Bottleneck Transducer
TLE2,608,765,0.19927313923835754,43.28122329711914,0.04749700909391992,0.3184584081172943,7.266409696169009e-13,7.902336120605469,5.569802761077881,434,24.937149047851562,0.3168901205062866,3,3,0.12885188144853726,0.12885188144853726,0.06727151470343888,0.028539981398331592,0.033040385346766774,-0.5326354970405094,-0.5326354970405094,0.7028570375056427,0.935878497881232,12159,2.2599743962387086e-12,8492,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.04749700909391992,0.04749700909391992,0.3184584081172943,5165,Tier 0: Core Bottleneck Transducer
UAP1L1,653,557,0.2809887230396271,38.792545318603516,0.06437798224670824,0.3305060565471649,7.266409696169009e-13,4.127394199371338,3.5498523712158203,186,23.811359405517578,0.1733371913433075,3,3,0.21295270192228455,0.21295270192228455,0.10134834272815893,0.029189013118533048,0.08241534607559255,0.750774149254372,0.750774149254372,0.22639429474615314,0.8571257633003639,3799,2.2599743962387086e-12,7700,1.45328193923433e-12,1.45328193923433e-12,4.519948792479085e-12,0.06437798224670824,0.06437798224670824,0.3305060565471649,5166,Tier 0: Core Bottleneck Transducer
CAVIN2,717,463,0.2559504508972168,41.696441650390625,0.0632566730576429,0.3283170461654663,7.285838599099935e-13,3.9611291885375977,3.3385860919952393,436,33.093650817871094,0.1196945384144783,3,3,0.20639367995098432,0.20639367995098432,0.08445408895992115,0.0662949135751639,0.05564467741589926,0.8720758856333645,0.8720758856333645,0.19158349022313226,0.8571257633003639,2977,2.2599743962387086e-12,7865,1.4571122086692867e-12,1.4571122086692867e-12,4.519948792479085e-12,0.0632566730576429,0.0632566730576429,0.3283170461654663,5167,Tier 0: Core Bottleneck Transducer
CTTNBP2NL,714,649,0.23860234022140503,42.06700897216797,0.051818319890812654,0.3206762671470642,7.285838599099935e-13,4.109033584594727,3.78129506111145,614,25.495235443115234,0.1611686795949936,3,3,0.17502379962518888,0.17502379962518888,0.0848624126079824,0.027618892426162535,0.06254249459104395,0.02241329288001088,0.02241329288001088,0.4910591384155366,0.8726200532104311,9111,2.2599743962387086e-12,8351,1.4571122086692867e-12,1.4571122086692867e-12,4.519948792479085e-12,0.051818319890812654,0.051818319890812654,0.3206762671470642,5168,Tier 0: Core Bottleneck Transducer
CXorf66,471,422,0.5108397603034973,40.348106384277344,0.08143111258098576,0.4047521650791168,7.285838599099935e-13,4.339168071746826,4.207347869873047,29,23.165882110595703,0.18730856478214264,3,3,0.21551009197979715,0.21551009197979715,0.11069485374721033,0.02408700591531222,0.08072823231727459,1.1191878074412438,1.1191878074412438,0.1315300129324759,0.8571257633003639,1596,2.2599743962387086e-12,2160,1.4571122086692867e-12,1.4571122086692867e-12,4.519948792479085e-12,0.08143111258098576,0.08143111258098576,0.4047521650791168,5169,Tier 0: Core Bottleneck Transducer
CYP2R1,710,516,0.2041691094636917,44.07743453979492,0.05011378868048693,0.31461796164512634,7.285838599099935e-13,9.51508617401123,5.802955627441406,164,41.676597595214844,0.22830764949321747,3,3,0.19512750904878912,0.19512750904878912,0.08069599316340471,0.019965171658958177,0.09446634422642623,-0.11212599726950728,-0.11212599726950728,0.5446382477202366,0.8826148226720688,9989,2.2599743962387086e-12,8757,1.4571122086692867e-12,1.4571122086692867e-12,4.519948792479085e-12,0.05011378868048693,0.05011378868048693,0.31461796164512634,5170,Tier 0: Core Bottleneck Transducer
D2HGDH,621,542,0.30957889556884766,41.37300109863281,0.060659860072341885,0.35492634773254395,7.285838599099935e-13,6.561647891998291,5.119638442993164,182,39.427947998046875,0.16642123460769653,3,3,0.18861588233210214,0.18861588233210214,0.09660395221522594,0.028017193868081464,0.06399473624879473,0.3928914229619484,0.3928914229619484,0.3471998383639605,0.8571257633003639,6535,2.2599743962387086e-12,5951,1.4571122086692867e-12,1.4571122086692867e-12,4.519948792479085e-12,0.060659860072341885,0.060659860072341885,0.35492634773254395,5171,Tier 0: Core Bottleneck Transducer
MCOLN3,707,557,0.21779553592205048,41.68638610839844,0.057197226212566676,0.4368904232978821,7.285838599099935e-13,6.953611850738525,6.064980983734131,267,25.32847023010254,0.2745373845100403,3,3,0.20062629861868603,0.20062629861868603,0.0790869769460354,0.016541042730468664,0.10499827894218197,0.3985341327355526,0.3985341327355526,0.3451182516356752,0.8571257633003639,6485,2.2599743962387086e-12,280,1.4571122086692867e-12,1.4571122086692867e-12,4.519948792479085e-12,0.057197226212566676,0.057197226212566676,0.4368904232978821,5172,Tier 0: Core Bottleneck Transducer
NR4A1,706,666,0.1884271502494812,37.999168395996094,0.049686651982103924,0.4082411229610443,7.285838599099935e-13,5.223092079162598,3.602151870727539,248,27.035545349121094,0.19319352507591248,3,3,0.18895898536290487,0.18895898536290487,0.07744239047880244,0.02972393842942881,0.08179265645467362,-0.15263113842805653,-0.15263113842805653,0.5606554161063289,0.8861691744776699,10244,2.2599743962387086e-12,1104,1.4571122086692867e-12,1.4571122086692867e-12,4.519948792479085e-12,0.049686651982103924,0.049686651982103924,0.4082411229610443,5173,Tier 0: Core Bottleneck Transducer
R3HCC1,703,514,0.3045399487018585,40.737937927246094,0.06438528867774901,0.36150696873664856,7.285838599099935e-13,7.944676876068115,6.375528335571289,421,21.976552963256836,0.36150696873664856,3,3,0.20397536640060127,0.20397536640060127,0.08516935064413991,0.03593632338470828,0.08286969237175307,0.9112268911837607,0.9112268911837607,0.18108791896997795,0.8571257633003639,2726,2.2599743962387086e-12,5479,1.4571122086692867e-12,1.4571122086692867e-12,4.519948792479085e-12,0.06438528867774901,0.06438528867774901,0.36150696873664856,5174,Tier 0: Core Bottleneck Transducer
CATSPER3,681,414,0.3252972960472107,40.13923645019531,0.07816847440542342,0.34462907910346985,7.305267502030861e-13,4.967985153198242,4.795934200286865,132,22.14470672607422,0.22434188425540924,3,3,0.24211146330710867,0.24211146330710867,0.13810820650826566,0.025463864910529075,0.07853939188831394,1.8280410827303295,1.8280410827303295,0.03377169308020097,0.8571257633003639,151,2.2599743962387086e-12,6687,1.461053500406706e-12,1.461053500406706e-12,4.519948792479085e-12,0.07816847440542342,0.07816847440542342,0.34462907910346985,5175,Tier 0: Core Bottleneck Transducer
CDC7,695,584,0.25373077392578125,41.75754165649414,0.0625077922038313,0.34024375677108765,7.305267502030861e-13,9.577713012695312,6.367242813110352,17,40.906410217285156,0.23413722217082977,3,3,0.19847803276142995,0.19847803276142995,0.08279743327062723,0.029592637745906876,0.08608796174489582,0.7500347341050944,0.7500347341050944,0.2266168927738939,0.8571257633003639,3805,2.2599743962387086e-12,6989,1.461053500406706e-12,1.461053500406706e-12,4.519948792479085e-12,0.0625077922038313,0.0625077922038313,0.34024375677108765,5176,Tier 0: Core Bottleneck Transducer
DLAT,704,716,0.24876824021339417,41.55930709838867,0.059294216484813506,0.40823882818222046,7.305267502030861e-13,6.1465911865234375,5.028892993927002,199,32.52471923828125,0.18898214399814606,3,3,0.20725448101219116,0.20725448101219116,0.09969034662441416,0.02273377593675159,0.0848303584510254,0.5432065359457697,0.5432065359457697,0.2934938034905388,0.8571257633003639,5400,2.2599743962387086e-12,1493,1.461053500406706e-12,1.461053500406706e-12,4.519948792479085e-12,0.059294216484813506,0.059294216484813506,0.40823882818222046,5177,Tier 0: Core Bottleneck Transducer
EFS,711,481,0.25444459915161133,41.50587844848633,0.06435088526984592,0.3324876129627228,7.305267502030861e-13,8.521773338317871,5.838694095611572,187,26.647340774536133,0.3197982609272003,3,3,0.21591030077734819,0.21591030077734819,0.10434978490805065,0.032494576436117084,0.07906593943318048,0.9338720972070939,0.9338720972070939,0.17518493680250946,0.8571257633003639,2574,2.2599743962387086e-12,7568,1.461053500406706e-12,1.461053500406706e-12,4.519948792479085e-12,0.06435088526984592,0.06435088526984592,0.3324876129627228,5178,Tier 0: Core Bottleneck Transducer
