gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,delta_clade_6,delta_clade_7,delta_clade_8,tier,z_track_b,p_track_b,q_track_b,p_combined
PLCL2,651,1175,42.13433837890625,0.002283003,0.18069091212949054,0.4283050962211598,0.6548997868160297,1654,0,7,0.0015770164314287,664,1654,6.196275353431702e-05,0.0008613158715888,0.0007950299186632,-0.0002556014806032,0.000270402058959,0.0038206567987799,0.0012164999498054,0.0006917183054611,Background,0.18069091212949054,0.4283050962211598,0.6548997868160297,0.4283050962211598
SEC24A,649,1158,44.42547607421875,0.0022849801,0.18067228278405956,0.4283124079269424,0.6548997868160297,1655,0,6,0.0012966997086581,6861,1655,0.0036111404187977,1.1399391951272264e-05,4.760735100717284e-05,-1.547299325466156e-05,0.000208618119359,0.004059097263962,1.5947967767715454e-05,-2.577155464678071e-05,Background,0.18067228278405956,0.4283124079269424,0.6548997868160297,0.4283124079269424
GMPS,583,703,41.6970329284668,0.0023584208,0.18052348011726163,0.42837081136230337,0.6548997868160297,1656,0,7,0.0014877242550706,1453,1656,0.0008017639047466,0.0004301824956201,5.068165410193615e-05,-2.6278197765350345e-05,0.0005423706024885,0.0041438853368163,1.1054812603106257e-05,0.001945246825926,Background,0.18052348011726163,0.42837081136230337,0.6548997868160297,0.42837081136230337
PI4K2A,698,487,43.36146926879883,0.0022360813,0.1805184060963606,0.42837280288822915,0.6548997868160297,1657,0,7,0.0016210486387801,455,1657,0.0023241965100169,0.0006924594636075,7.46212899684906e-05,9.978190064430235e-05,0.0017167984042316,0.0035968690644949,-0.0038933265022933,0.0006182665820233,Background,0.1805184060963606,0.42837280288822915,0.6548997868160297,0.42837280288822915
LRRC4C,718,640,42.09371566772461,0.0022176984,0.18048454587186283,0.428386092891013,0.6548997868160297,1658,0,7,0.0014463675279933,2127,1658,0.0001367386430501,0.0016028323443606,4.750956577481702e-05,-6.890110671520233e-05,0.0003760494291782,0.0036345664411783,1.6570098523516208e-05,0.0015882739098742,Background,0.18048454587186283,0.428386092891013,0.6548997868160297,0.428386092891013
CAPZA1,687,291,41.5416374206543,0.0022460227,0.18043572643277805,0.42840525446869754,0.6548997868160297,1659,0,7,0.0014378003380456,2286,1659,0.0007883257931098,0.0019297613762319,7.09332525730133e-05,0.0001877229660749,0.0004711505025625,0.0035136819351464,1.3636430594488049e-05,0.0,Background,0.18043572643277805,0.42840525446869754,0.6548997868160297,0.42840525446869754
APC,661,2909,48.618778228759766,0.0022712664,0.18038557224818652,0.42842494010834314,0.6548997868160297,1660,0,6,0.0013667573291023,4199,1660,0.0020034136250615,5.774204055342125e-06,4.4046904804417863e-05,-2.189353108406067e-05,0.0017129775369539,0.0039568371139466,2.0992015379306395e-06,-3.281235331087373e-05,Background,0.18038557224818652,0.42842494010834314,0.6548997868160297,0.42842494010834314
TENT2,690,485,42.34586334228515,0.002242497,0.1803003020510745,0.4284584092772319,0.6548997868160297,1661,0,6,0.0012578715507328,9205,1661,0.000880702282302,6.966479122638702e-05,4.9706555728334934e-05,0.0001894943416118,-0.0009047536295838,0.0063638295978307,3.7105754017829895e-05,-4.578567313728854e-05,Background,0.1803003020510745,0.4284584092772319,0.6548997868160297,0.4284584092772319
EFCC1,489,697,35.861976623535156,0.0024876767,0.18026105289985964,0.4284738150258136,0.6548997868160297,1662,0,4,0.001390771230969,3470,1662,0.0,0.0008812224841676,0.0010075937025249,0.0,0.0,0.0048207272775471,-0.0043575321324169,0.0008157840347848,Background,0.18026105289985964,0.4284738150258136,0.6548997868160297,0.4284738150258136
RAD18,682,569,42.388771057128906,0.0022494209,0.18015750001890585,0.4285144612596853,0.6548997868160297,1663,0,5,0.0015282492589035,1007,1663,0.000989066902548,-2.3087486624717712e-05,0.0007495328900404,-0.0003720670938491,0.0016177581856027,0.0038351418916136,0.0007494956371374,-4.703364538727328e-05,Background,0.18015750001890585,0.4285144612596853,0.6548997868160297,0.4285144612596853
PHKA1,626,1254,42.2445068359375,0.0023068856,0.18015009488834022,0.42851736792606654,0.6548997868160297,1664,0,7,0.0015232007728178,1045,1664,0.0006279057706706,0.0006934776320122,4.5419677917379886e-05,-0.0025382919702678,0.0019730457570403,0.005598708987236,1.665209083512309e-06,0.0006542056798934,Background,0.18015009488834022,0.42851736792606654,0.6548997868160297,0.42851736792606654
PRKD1,662,932,42.96221160888672,0.002269022,0.18013834162377654,0.428521981332627,0.6548997868160297,1665,0,5,0.0014979528286786,1333,1665,0.0017272861441597,0.0008252072730101,-2.2351669031195343e-06,-0.0002254601567983,0.0005746912211179,0.0040498045273125,-2.80756430584006e-05,0.0006863359012641,Background,0.18013834162377654,0.428521981332627,0.6548997868160297,0.428521981332627
CD276,600,370,40.39283752441406,0.0023359973,0.18009353266062794,0.42853956989421516,0.6548997868160297,1666,0,4,0.001489834760527,1425,1666,0.0005107559263706,0.0030521024018526,-1.6911963057019807e-16,-0.0034009087830781,-0.003400906920433,0.0044087963178753,0.0,0.0026214402168989,Background,0.18009353266062794,0.42853956989421516,0.6548997868160297,0.42853956989421516
TMED1,715,229,36.68050003051758,0.0022182444,0.18005709770336467,0.42855387156810054,0.6548997868160297,1667,0,7,0.0014862199203298,1473,1667,0.001572897657752,0.0007866426603868,2.3242097086040303e-05,4.807859659194946e-05,0.0003986191004514,0.0037929634563624,-1.7154862916868296e-06,0.0007260284619405,Background,0.18005709770336467,0.42855387156810054,0.6548997868160297,0.42855387156810054
CACNA1C,613,2205,40.844093322753906,0.0023208507,0.18005041906204483,0.4285564931197116,0.6548997868160297,1668,0,5,0.0014832507624327,1512,1668,0.0017265363130718,-7.78132671257481e-05,0.0006627464899793,2.544000744819641e-05,-0.0031517124734818,0.0044747898355126,0.0027378730010241,-0.0001291440421482,Background,0.18005041906204483,0.4285564931197116,0.6548997868160297,0.4285564931197116
KLHL42,677,519,41.4924201965332,0.0022536141,0.18002768158358204,0.42856541823311267,0.6548997868160297,1669,1,8,0.0013859616183393,3612,1669,2.7788802981376648e-05,0.0006451407098211,5.859323209733702e-05,0.0001352094113826,0.000579485669732,0.005661912728101,4.9335885705659166e-05,0.000588311406318,Background,0.18002768158358204,0.42856541823311267,0.6548997868160297,0.42856541823311267
MARCHF6,681,917,41.634178161621094,0.002249553,0.1799910819138869,0.4285797847314775,0.6548997868160297,1670,0,7,0.0014635717752161,1819,1670,0.0013934753369539,0.0005552056827582,1.5977773728081957e-05,-9.091384708881378e-05,0.0003727283328771,0.0045852353796362,0.0001865625381469,0.0004909537383355,Background,0.1799910819138869,0.4285797847314775,0.6548997868160297,0.4285797847314775
LGALS9C,511,397,41.8203239440918,0.002452247,0.17992801693220253,0.42860453990249114,0.6548997868160297,1671,0,5,0.0014010840091184,3199,1671,0.0031650713644921,-1.5638752302038483e-05,7.30846295482479e-05,-0.0004070922732353,0.0015099660959094,0.0043201246298849,5.096943277749233e-05,-7.705388270551339e-05,Background,0.17992801693220253,0.42860453990249114,0.6548997868160297,0.42860453990249114
FGF10,708,215,41.53075408935547,0.0022237033,0.17988346045169942,0.42862203002053945,0.6548997868160297,1672,0,5,0.0013637340176939,4289,1672,0.0019375495612621,-1.3783574104309082e-05,-1.6626901924610138e-05,-7.988698780536652e-05,0.0015336303040385,0.0040429625660181,2.93143093585968e-05,4.0236860513687134e-05,Background,0.17988346045169942,0.42862203002053945,0.6548997868160297,0.42862203002053945
CTDSPL2,702,469,41.18478775024414,0.0022286861,0.1797803463700079,0.4286625067680693,0.6548997868160297,1673,0,7,0.0014293338650441,2496,1673,0.001509373774752,5.8392070059198886e-05,5.0369657401461154e-05,-0.0002514608204364,0.0022871226537972,0.0036004674620926,0.0002296604216098,3.432669473113492e-05,Background,0.1797803463700079,0.4286625067680693,0.6548997868160297,0.4286625067680693
NTRK2,693,823,41.733856201171875,0.002236652,0.17969731420196147,0.4286951010392572,0.6548997868160297,1674,0,6,0.001478638596289,1578,1674,0.0022396342828869,0.0006218947819434,-3.003421807079576e-05,4.050135612487793e-05,0.0004883464425802,0.003619440132752,-7.745064795017242e-05,0.0005730580887757,Background,0.17969731420196147,0.4286951010392572,0.6548997868160297,0.4286951010392572
NTMT2,656,305,41.655662536621094,0.002272573,0.1796317386764795,0.42872084305046876,0.6548997868160297,1675,0,7,0.0013545906816918,4582,1675,0.0007550418376922,4.651769995689392e-05,5.53671270608902e-05,9.512156248092651e-05,0.0014874367043375,0.0050697606056928,4.925578832626343e-05,-4.8566609621047974e-05,Background,0.1796317386764795,0.42872084305046876,0.6548997868160297,0.42872084305046876
TMEM106A,681,290,41.9044075012207,0.002247653,0.17961108191388692,0.42872895203212147,0.6548997868160297,1676,0,6,0.0014851892327097,1485,1676,0.0002197585999965,0.0009905024198815,-2.070143455057405e-05,-0.0002744179219007,0.0019816448912024,0.0036085536703467,1.5452505977009423e-05,0.0008970180642791,Background,0.17961108191388692,0.42872895203212147,0.6548997868160297,0.42872895203212147
BCL7C,698,247,28.49478530883789,0.002231429,0.1795879460963606,0.4287380342228484,0.6548997868160297,1677,0,7,0.0014967976868402,1346,1677,0.0003153551369905,0.0007719723507761,5.629100633086637e-05,-1.1472031474113464e-05,0.0004542544484138,0.0044082161039114,0.0006011445075273,0.0007350677624344,Background,0.1795879460963606,0.4287380342228484,0.6548997868160297,0.4287380342228484
ADAMTS6,690,1131,40.9726448059082,0.0022386473,0.1795303620510745,0.42876063956506316,0.6548997868160297,1678,0,6,0.0014354838334218,2342,1678,0.0014577804831787,3.95849347114563e-05,1.8562197510618716e-05,-0.0001155417412519,0.0005454961210489,0.0038849071133881,0.0016975216567516,-2.8945498343091455e-05,Background,0.1795303620510745,0.42876063956506316,0.6548997868160297,0.42876063956506316
SYT12,703,427,41.872032165527344,0.0022263804,0.1795034625842753,0.42877119936962477,0.6548997868160297,1679,0,7,0.0013232449804085,5720,1679,0.0006204548408277,2.81260440715414e-06,3.1827028578845784e-05,2.652034163475037e-05,0.0021861209534108,0.0045971269719302,4.4256462388148066e-06,-4.050134521094151e-05,Background,0.1795034625842753,0.42877119936962477,0.6548997868160297,0.42877119936962477
ERICH6,620,761,42.02520751953125,0.0023100146,0.17945211135737735,0.42879135823493936,0.6548997868160297,1680,0,6,0.0013773724817486,3866,1680,0.0017652176320552,3.51443886756897e-05,3.700237721204758e-05,3.7007033824920654e-05,0.0017108954489231,0.0044655911624431,-7.900968194007874e-05,-5.992501974105835e-05,Background,0.17945211135737735,0.42879135823493936,0.6548997868160297,0.42879135823493936
ARHGEF35,677,604,41.14495849609375,0.0022506416,0.179433181583582,0.42879878951146344,0.6548997868160297,1681,0,7,0.0014865127636774,1470,1681,0.0010914355516433,0.0009252176969312,1.831725603551604e-05,-3.1962990760803223e-06,0.0005229469388723,0.0040634558536112,1.057986082741991e-06,0.0008211945532821,Background,0.179433181583582,0.42879878951146344,0.6548997868160297,0.42879878951146344
PLD5,650,550,41.502593994140625,0.0022777403,0.17943158633145634,0.42879941576202674,0.6548997868160297,1682,0,4,0.0014044679243673,3102,1682,0.0036880015395581,-3.731250762939453e-05,4.708022606791928e-05,-6.6317617893219e-05,0.0021033058874309,0.0038656324613839,-0.003774563781917,-6.560607289429754e-05,Background,0.17943158633145634,0.42879941576202674,0.6548997868160297,0.42879941576202674
SPOCK1,682,456,41.694244384765625,0.0022449375,0.1792608200189058,0.42886645479047264,0.6548997868160297,1683,0,7,0.0016138494738116,489,1683,0.0012707246933132,0.000603997032158,0.000626400928013,-9.496882557868958e-05,0.0002866014838218,0.0035247015766799,0.0006231711013242,0.0005058468086645,Background,0.1792608200189058,0.42886645479047264,0.6548997868160297,0.42886645479047264
GALK2,677,452,41.5413818359375,0.002248875,0.179079861583582,0.42893749725752717,0.6548997868160297,1684,0,7,0.0014368678953144,2314,1684,0.0007752602687105,0.000123169273138,-2.7647238312056288e-05,3.904104232788086e-06,0.0017239154549315,0.0041348109953105,0.0007089860737323,2.9962513508507985e-05,Background,0.179079861583582,0.42893749725752717,0.6548997868160297,0.42893749725752717
PKD2L2,680,645,41.58523178100586,0.0022459587,0.1790789585869311,0.42893785177073174,0.6548997868160297,1685,0,6,0.0015092449580573,1194,1685,0.0013516694307327,3.084912896156311e-05,0.0005808696150779,-0.0002362243831157,0.0013540191575884,0.0038541890680789,0.0005576722323894,-1.9323080778121948e-05,Background,0.1790789585869311,0.42893785177073174,0.6548997868160297,0.42893785177073174
PTGES2,690,387,32.85306167602539,0.0022359942,0.1789997420510745,0.4289689521179954,0.6548997868160297,1686,0,7,0.0015587865473201,771,1686,0.0005188938230276,0.0005618011928163,0.0001234067603945,-2.726539969444275e-05,0.0013999906368553,0.0036793549079447,0.0004922877997159,0.0005554458475671,Background,0.1789997420510745,0.4289689521179954,0.6548997868160297,0.4289689521179954
TGFBR3L,665,320,38.74259567260742,0.0022601108,0.17895831826241548,0.428985215239192,0.6548997868160297,1687,0,7,0.0016934749379494,256,1687,-0.0079262554645538,0.0007024494116194,2.8783459129044783e-05,0.0016435193829238,0.0013006430817767,0.003939650952816,0.000860258936882,0.000634906173218,Background,0.17895831826241548,0.428985215239192,0.6548997868160297,0.428985215239192
OSBP,634,844,42.2114143371582,0.0022921122,0.17893114262884555,0.4289958845514297,0.6548997868160297,1688,0,5,0.0013924387474943,3437,1688,0.003489097347483,-0.0001845881342887,3.6647550587076694e-05,-4.513375461101532e-05,0.0005426071584224,0.0037354575470089,0.0004316810518503,-0.0001576878130435,Background,0.17893114262884555,0.4289958845514297,0.6548997868160297,0.4289958845514297
KCNQ5,604,986,42.04912567138672,0.0023252706,0.17887728686212537,0.4290170287928279,0.6548997868160297,1689,0,5,0.0014089105724875,2985,1689,0.0022581052035093,-0.0001238510012626,-6.200745701789856e-05,2.8090551495552063e-05,0.0016815867274999,0.0040054731070995,0.000210877507925,-0.0001293197274208,Background,0.17887728686212537,0.4290170287928279,0.6548997868160297,0.4290170287928279
FMR1NB,604,287,37.118995666503906,0.002324957,0.1788145668621253,0.42904165346588014,0.6548997868160297,1690,0,5,0.0013338175140138,5309,1690,0.0018965080380439,6.389245390892029e-05,-6.332341581583023e-05,-3.1167641282081604e-05,0.0007018335163593,0.0055918246507644,2.740137279033661e-05,-2.921372652053833e-05,Background,0.1788145668621253,0.42904165346588014,0.6548997868160297,0.42904165346588014
BPI,655,494,39.92487716674805,0.0022693167,0.17877605433230317,0.429056774113827,0.6548997868160297,1691,0,4,0.0012951940040499,6933,1691,0.0023988338652998,-7.539976650150493e-06,-9.777778586794741e-08,-0.0002427697181701,0.0003288071602582,0.0057784179225564,1.7935415598913096e-05,-4.4308591895969585e-05,Background,0.17877605433230317,0.429056774113827,0.6548997868160297,0.429056774113827
LRRC18,718,272,31.181175231933594,0.0022077896,0.17850278587186288,0.4291640667615081,0.6548997868160297,1692,1,8,0.0015223066942405,1052,1692,0.0006599501357413,0.001391596510075,8.548703044652939e-05,6.587058305740356e-05,0.0003619790077209,0.0032946141436696,2.1601103071589023e-05,0.0013296579709276,Background,0.17850278587186288,0.4291640667615081,0.6548997868160297,0.4291640667615081
RHEB,710,187,41.743038177490234,0.0022149058,0.1784874171542274,0.4291701010945732,0.6548997868160297,1693,0,5,0.0014291051005812,2505,1693,0.0021423366852104,-0.0001989286392927,0.0003786270972341,-0.0003666039556264,0.0001375824213027,0.0047222422435879,0.0009979975875467,-0.0002319235354661,Background,0.1784874171542274,0.4291701010945732,0.6548997868160297,0.4291701010945732
MAT2A,714,404,41.52090835571289,0.0022107947,0.17838752381014794,0.42920932335911477,0.6548997868160297,1694,1,8,0.0015342562283081,946,1694,0.0002323519438505,0.0005915153305977,0.0001402916386723,0.0003167558461427,0.0005422513931989,0.0041571203619241,0.0004009772092103,0.0007183409761637,Background,0.17838752381014794,0.42920932335911477,0.6548997868160297,0.42920932335911477
HLA-DRA,613,282,37.61781311035156,0.002312498,0.17837987906204486,0.42921232503266715,0.6548997868160297,1695,0,7,0.0013850466578484,3641,1695,0.0011428815778344,0.0001449432311346,3.238954013795592e-05,-0.0001560933887958,0.0018437550170347,0.0046592117287218,3.4729018807411194e-05,2.828018295986112e-05,Background,0.17837987906204486,0.42921232503266715,0.6548997868160297,0.42921232503266715
MYLK,608,2037,42.08150100708008,0.0023180724,0.17835755722416463,0.4292210896183118,0.6548997868160297,1696,0,4,0.0012484446631993,9915,1696,0.0015764664858579,0.0,-1.7020171516031544e-16,5.066022276878357e-05,0.0001622177660465,0.0038160663098096,0.0,0.0,Background,0.17835755722416463,0.4292210896183118,0.6548997868160297,0.4292210896183118
MRPS11,701,203,40.78162384033203,0.0022223468,0.1783278360247174,0.4292327595895923,0.6548997868160297,1697,0,7,0.001654374312858,342,1697,0.0005830634036101,0.0008586299954913,0.0007817511796019,-0.000115156173706,0.0004177782684564,0.0032556103542447,0.0007519656210206,0.0006846309988759,Background,0.1783278360247174,0.4292327595895923,0.6548997868160297,0.4292327595895923
