gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,tier,z_track_b,p_track_b,q_track_b,p_combined
CDC42BPA,612,1738,45.892723083496094,0.055961624,1.7565084487064473,0.03950081504549612,0.8698968881135173,768,1,5,0.0040452476,448,768,0.0071358113,0.01148534,0.07970736,0.026789865,1.5603378e-05,Background,1.7565084487064473,0.03950081504549612,0.8698968881135173,0.03950081504549612
OR12D2,123,308,41.67377853393555,0.054668885,1.7557641678095588,0.03956434253142164,0.8698968881135173,769,0,2,0.0016487018,11511,769,-0.02323615,0.04230992,0.0,0.10316958,0.0,Background,1.7557641678095588,0.03956434253142164,0.8698968881135173,0.03956434253142164
KIAA1549,561,2129,41.637733459472656,0.05589478,1.7554930274119813,0.03958750613755368,0.8698968881135173,770,1,5,0.0046975017,120,770,0.016748026,0.033679362,7.8849494e-05,0.037266545,0.037211724,Background,1.7554930274119813,0.03958750613755368,0.8698968881135173,0.03958750613755368
GIGYF2,684,1336,43.1708869934082,0.055968706,1.7540233222929573,0.03971325548103792,0.870491750256125,771,0,4,0.0043174024,273,771,0.016651783,0.016761856,-6.148033e-05,0.034848273,0.056949414,Background,1.7540233222929573,0.03971325548103792,0.870491750256125,0.03971325548103792
TRUB1,668,450,41.75352478027344,0.055953857,1.7538752354080829,0.03972594392422334,0.870491750256125,772,0,3,0.00232726,3687,772,0.007912576,0.075636566,-0.00041384622,0.04210408,-0.00012275204,Background,1.7538752354080829,0.03972594392422334,0.870491750256125,0.03972594392422334
KRT4,684,688,41.46673583984375,0.05595601,1.7533739493295124,0.03976891979598018,0.870491750256125,773,0,4,0.0027123666,1330,773,0.032618724,0.00030126562,-0.00014615618,0.034462985,0.0578846,Background,1.7533739493295124,0.03976891979598018,0.870491750256125,0.03976891979598018
OR51A2,149,321,41.43809509277344,0.054724578,1.7510133515062747,0.039971805103958404,0.8708073741997225,774,0,2,0.0016464783,11557,774,0.08322656,0.03914137,0.0,0.0,0.0,Background,1.7510133515062747,0.039971805103958404,0.8708073741997225,0.039971805103958404
PHIP,578,1836,41.66496658325195,0.055794533,1.7498369073071438,0.040073230072251775,0.8708073741997225,775,0,4,0.0043739597,242,775,0.016597955,0.045891598,-8.122437e-05,0.024472581,0.03787947,Background,1.7498369073071438,0.040073230072251775,0.8708073741997225,0.040073230072251775
LRRC14B,663,537,38.69971466064453,0.055865843,1.7496089990960682,0.04009290291668572,0.8708073741997225,776,0,4,0.0026124665,1573,776,0.007502136,0.014604728,0.00038399547,0.102585614,-0.00015663914,Background,1.7496089990960682,0.04009290291668572,0.8708073741997225,0.04009290291668572
RANBP9,563,769,41.33948516845703,0.055763688,1.7490793001263822,0.040138656397740224,0.8708073741997225,777,1,5,0.0057137394,60,777,0.021849573,0.043009363,0.0003512986,0.022788113,0.036693074,Background,1.7490793001263822,0.040138656397740224,0.8708073741997225,0.040138656397740224
MACROD1,638,335,39.64151763916016,0.05582387,1.7485468015108012,0.04018469444852322,0.8708073741997225,778,0,4,0.0041714576,378,778,0.007335769,0.027362362,-5.5955723e-05,0.045690425,0.044493377,Background,1.7485468015108012,0.04018469444852322,0.8708073741997225,0.04018469444852322
ITGA5,677,1086,41.767574310302734,0.055830717,1.7472506380622128,0.04029693570497261,0.8708073741997225,779,0,4,0.0042127226,352,779,0.008201511,0.032407314,0.05063481,0.033598736,-1.0784715e-06,Background,1.7472506380622128,0.04029693570497261,0.8708073741997225,0.04029693570497261
GCFC2,664,819,41.46592712402344,0.05580336,1.7464004386780614,0.040370696893266646,0.8708073741997225,780,0,4,0.004212829,351,780,0.008865351,0.04417244,-0.0006557321,0.021730177,0.050667852,Background,1.7464004386780614,0.040370696893266646,0.8708073741997225,0.040370696893266646
TIGAR,683,289,43.20913314819336,0.05576029,1.7434054369599823,0.04063140963217595,0.8708073741997225,781,1,5,0.0035439618,547,781,0.001232561,0.016622819,0.00015041325,0.050104216,0.056573823,Background,1.7434054369599823,0.04063140963217595,0.8708073741997225,0.04063140963217595
TUBA3E,152,454,31.8208065032959,0.05448935,1.7431215020227877,0.040656196719103053,0.8708073741997225,782,0,4,0.0024217737,2486,782,3.7252903e-09,0.035909675,0.037976164,-0.035386752,0.083342806,Background,1.7431215020227877,0.040656196719103053,0.8708073741997225,0.040656196719103053
CEP164,614,1678,42.336883544921875,0.055688776,1.742915791963,0.04067416255896032,0.8708073741997225,783,1,5,0.004245665,324,783,0.006647258,0.037247233,0.039310765,0.04129015,2.8481707e-05,Background,1.742915791963,0.04067416255896032,0.8708073741997225,0.04067416255896032
NUF2,684,472,41.18013000488281,0.05574097,1.7423751180394051,0.040721413438520135,0.8708073741997225,784,0,3,0.0019017898,8604,784,0.0007715584,0.017065814,-4.013069e-06,0.1068238,-1.6558915e-05,Background,1.7423751180394051,0.040721413438520135,0.8708073741997225,0.040721413438520135
GIPC3,650,357,39.97722625732422,0.05567622,1.74059345996209,0.04087743242141209,0.8708073741997225,785,1,5,0.0073270486,30,785,0.007957732,0.045757614,0.0010618707,0.021745337,0.047973275,Background,1.74059345996209,0.04087743242141209,0.8708073741997225,0.04087743242141209
SLC25A15,658,314,40.73347091674805,0.05565254,1.739029803154211,0.041014760374224524,0.8708073741997225,786,0,3,0.002377861,2968,786,0.0698628,0.014507494,-0.00033643283,0.040436152,-2.7153641e-05,Background,1.739029803154211,0.041014760374224524,0.8708073741997225,0.041014760374224524
STAU1,609,581,41.707984924316406,0.05558771,1.7381657839736613,0.04109080309927839,0.8708073741997225,787,0,3,0.002337957,3515,787,0.0121056875,0.09395511,-1.6728416e-05,0.018310446,-5.6600198e-05,Background,1.7381657839736613,0.04109080309927839,0.8708073741997225,0.04109080309927839
NTSR1,679,477,34.98699188232422,0.055612203,1.7360167696247322,0.04128043472470711,0.8708073741997225,788,0,4,0.0023615742,3169,788,0.007992744,0.016682815,6.4330176e-05,0.09979804,-0.0001852829,Background,1.7360167696247322,0.04128043472470711,0.8708073741997225,0.04128043472470711
KIAA0513,702,414,40.98904037475586,0.055627592,1.7357743685584486,0.041301868938299756,0.8708073741997225,789,0,4,0.0018913043,8795,789,0.0006602744,0.01927317,-0.00047315378,0.10490908,1.7708167e-05,Background,1.7357743685584486,0.041301868938299756,0.8708073741997225,0.041301868938299756
FBXL17,579,782,41.78851318359375,0.05549776,1.7353560493780034,0.04133887985499325,0.8708073741997225,790,1,5,0.0035468433,546,790,0.0005433215,0.05565745,0.00045808125,0.030015383,0.037422538,Background,1.7353560493780034,0.04133887985499325,0.8708073741997225,0.04133887985499325
NCOR2,525,2674,41.262786865234375,0.055412054,1.7344501334396412,0.0414191231883969,0.8708073741997225,791,0,4,0.0041885613,372,791,0.0075003835,0.04158062,0.03341598,0.041472733,-6.462447e-05,Background,1.7344501334396412,0.0414191231883969,0.8708073741997225,0.0414191231883969
B3GALNT1,721,332,41.92335510253906,0.055610433,1.7340566808264002,0.04145401334265611,0.8708073741997225,792,0,4,0.0027422116,1271,792,0.0016382047,0.0014472567,0.07964941,0.04195511,-0.0003412813,Background,1.7340566808264002,0.04145401334265611,0.8708073741997225,0.04145401334265611
PIGM,698,450,42.02156829833984,0.05558358,1.7336861969418502,0.04148688846928365,0.8708073741997225,793,0,4,0.002063024,5995,793,0.0011442292,0.019547297,-0.00037556235,0.10386043,0.00011228025,Background,1.7336861969418502,0.04148688846928365,0.8708073741997225,0.04148688846928365
MDM4,702,402,41.6005744934082,0.055584826,1.733570050425681,0.0414971991538781,0.8708073741997225,794,1,5,0.0039061704,480,794,0.0013977615,0.020004917,0.061853964,0.040745296,0.00028949417,Background,1.733570050425681,0.0414971991538781,0.8708073741997225,0.0414971991538781
NUP58,634,607,41.86528778076172,0.055477396,1.7313980694816884,0.04169039535501832,0.8708073741997225,795,0,4,0.0024258085,2454,795,0.012865083,0.09223652,-7.757917e-05,0.018949846,7.736124e-05,Background,1.7313980694816884,0.04169039535501832,0.8708073741997225,0.04169039535501832
HCAR3,178,422,40.7995491027832,0.054278366,1.7303363047834575,0.041785103363483296,0.8708073741997225,796,0,3,0.0016446282,11608,796,1.8626451e-09,-1.3926567e-09,0.0,0.08782072,0.03354942,Background,1.7303363047834575,0.041785103363483296,0.8708073741997225,0.041785103363483296
OR13A1,297,333,42.085968017578125,0.054776587,1.727694787382046,0.0420214792955627,0.8708073741997225,797,0,2,0.0016490034,11506,797,0.061731324,-2.787674e-09,0.060752846,0.0,0.0,Background,1.727694787382046,0.0420214792955627,0.8708073741997225,0.0420214792955627
SMIM44,677,163,26.670639038085938,0.055443995,1.727531165534277,0.042036156508193444,0.8708073741997225,798,0,4,0.0026439265,1480,798,0.0014239559,0.09731428,0.0013289731,0.024619509,-0.00071017724,Background,1.727531165534277,0.042036156508193444,0.8708073741997225,0.042036156508193444
B3GALT4,695,391,41.86676025390625,0.05545315,1.727119180615253,0.04207313077202214,0.8708073741997225,799,0,3,0.0018395666,9525,799,0.00046017626,0.07588623,-0.00030662958,0.048562232,-0.0006049741,Background,1.727119180615253,0.04207313077202214,0.8708073741997225,0.04207313077202214
PCDHB10,355,898,42.02048110961914,0.05488793,1.7252793629371515,0.04223856960558548,0.8708073741997225,800,0,3,0.002424774,2462,800,-0.02529856,0.040444937,0.0,0.043194376,0.064392395,Background,1.7252793629371515,0.04223856960558548,0.8708073741997225,0.04223856960558548
RIPOR2,661,1171,42.21489715576172,0.055360172,1.7240897696174122,0.042345819324420754,0.8708073741997225,801,0,4,0.0028514944,1076,801,0.00052594393,0.0152355805,-3.58345e-05,0.05809018,0.04997322,Background,1.7240897696174122,0.042345819324420754,0.8708073741997225,0.042345819324420754
TRMU,690,431,35.81453323364258,0.055385884,1.7239117516457638,0.042361887757476624,0.8708073741997225,802,0,4,0.0028702046,1059,802,0.0004969166,0.035433393,0.054210696,0.034165964,-0.0004603509,Background,1.7239117516457638,0.042361887757476624,0.8708073741997225,0.042361887757476624
SLCO4A1,658,761,42.85554504394531,0.05535055,1.723761469991291,0.04237545646695388,0.8708073741997225,803,0,4,0.0016759653,11161,803,0.0009477725,0.0004682392,0.00028082076,0.12228198,-0.00021122955,Background,1.723761469991291,0.04237545646695388,0.8708073741997225,0.04237545646695388
CDC25B,703,655,39.81465148925781,0.05537937,1.7229307042775766,0.042450528528854004,0.8708073741997225,804,0,4,0.0025551927,1763,804,0.0015508219,0.00087950286,-0.00024390314,0.054308627,0.06733698,Background,1.7229307042775766,0.042450528528854004,0.8708073741997225,0.042450528528854004
MPP2,686,552,32.646522521972656,0.055344548,1.7219963920659855,0.04253508603567358,0.8708073741997225,805,0,4,0.0027997177,1164,805,0.008357943,0.06801633,0.0005535176,0.04697665,-0.00015029125,Background,1.7219963920659855,0.04253508603567358,0.8708073741997225,0.04253508603567358
ATOH7,682,187,39.03868103027344,0.05533826,1.7218805211946067,0.04254558211549363,0.8708073741997225,806,0,3,0.0020250187,6483,806,0.0012892003,0.06859507,-0.00084937643,0.0548336,-0.00012836047,Background,1.7218805211946067,0.04254558211549363,0.8708073741997225,0.04254558211549363
PRR23C,335,364,41.199554443359375,0.054743424,1.721615614935493,0.04256958632693814,0.8708073741997225,807,0,3,0.002420221,2499,807,-0.031046683,0.028061315,0.058787882,-1.8626451e-09,0.0666075,Background,1.721615614935493,0.04256958632693814,0.8708073741997225,0.04256958632693814
BRD4,644,1512,39.807334899902344,0.05528848,1.7213934826464001,0.04258972305906534,0.8708073741997225,808,0,4,0.0043457327,257,808,0.013796223,0.026140917,-0.001351553,0.03987751,0.04516569,Background,1.7213934826464001,0.04258972305906534,0.8708073741997225,0.04258972305906534
KLF16,555,277,36.69455337524414,0.055168707,1.7209223943097927,0.04263245363756111,0.8708073741997225,809,0,3,0.0024106957,2585,809,0.033555638,0.05371023,-2.7438626e-05,0.036211688,-8.91462e-05,Background,1.7209223943097927,0.04263245363756111,0.8708073741997225,0.04263245363756111
FCRLB,686,460,41.55086517333984,0.055319447,1.7207114144649713,0.042651602028115916,0.8708073741997225,810,0,4,0.0019800814,7181,810,0.00062759896,0.01749898,-0.00094319135,0.10633455,0.00018011779,Background,1.7207114144649713,0.042651602028115916,0.8708073741997225,0.042651602028115916
LEPROT,719,134,40.5579833984375,0.055341523,1.7201845389559827,0.0426994512647274,0.8708073741997225,811,0,4,0.0020283493,6420,811,0.0012429997,0.07282648,-9.25581e-05,0.04975625,1.4219433e-05,Background,1.7201845389559827,0.0426994512647274,0.8708073741997225,0.0426994512647274
BAG1,681,373,41.66719436645508,0.055289812,1.7194574288756397,0.04276555645629512,0.8708073741997225,812,1,5,0.0067189913,37,812,0.009794334,0.031258103,0.0007635914,0.027144684,0.05467107,Background,1.7194574288756397,0.04276555645629512,0.8708073741997225,0.04276555645629512
CLGN,704,632,41.51840591430664,0.05531132,1.7193708819427753,0.04277343037439995,0.8708073741997225,813,0,3,0.0023430085,3430,813,0.009894365,0.081804655,-9.5136464e-05,0.03217683,-0.00010085106,Background,1.7193708819427753,0.04277343037439995,0.8708073741997225,0.04277343037439995
TAMALIN,665,420,37.74192428588867,0.055261016,1.7188507115698648,0.04282077943221872,0.8708073741997225,814,0,3,0.0023807662,2930,814,0.014530622,0.059900306,-0.00016613398,0.050665468,-0.0013628677,Background,1.7188507115698648,0.04282077943221872,0.8708073741997225,0.04282077943221872
RASGEF1C,636,498,40.614349365234375,0.05522477,1.7186520605189155,0.04283887302850257,0.8708073741997225,815,0,4,0.0019698034,7363,815,0.0007926943,0.013199177,-0.00082814414,0.11021287,0.00010977127,Background,1.7186520605189155,0.04283887302850257,0.8708073741997225,0.04283887302850257
GLUL,693,373,44.135887145996094,0.05525564,1.7170742680366136,0.04298280154017089,0.8708073741997225,816,1,5,0.0027429329,1269,816,0.009237433,0.05365873,0.00019296305,0.060292978,0.00017325953,Background,1.7170742680366136,0.04298280154017089,0.8708073741997225,0.04298280154017089
OR2T33,185,333,44.960819244384766,0.053863145,1.7150482500845894,0.04316819052207671,0.8708073741997225,817,0,3,0.0016454629,11586,817,1.8626451e-09,-1.3925383e-09,0.036119327,0.0843224,0.0,Background,1.7150482500845894,0.04316819052207671,0.8708073741997225,0.04316819052207671
PRRC2A,667,2330,41.585304260253906,0.05516007,1.7136171204268935,0.0432995335896159,0.8708073741997225,818,0,4,0.0031117355,796,818,0.0008808342,0.02980726,-0.00024472736,0.041155346,0.051742956,Background,1.7136171204268935,0.0432995335896159,0.8708073741997225,0.0432995335896159
CSF3R,698,874,41.39771270751953,0.055181406,1.7129917153947432,0.043357031866228725,0.8708073741997225,819,0,4,0.0032172548,699,819,0.018388767,0.0011602459,-0.00026074983,0.040332545,0.063768566,Background,1.7129917153947432,0.043357031866228725,0.8708073741997225,0.043357031866228725
GUCY1A2,655,750,41.99392318725586,0.055133823,1.712978466165543,0.04335825063589955,0.8708073741997225,820,0,4,0.004400209,222,820,0.02886381,0.02923587,0.045492228,0.019728769,-3.7699938e-05,Background,1.712978466165543,0.04335825063589955,0.8708073741997225,0.04335825063589955
LBP,683,527,41.494529724121094,0.055158287,1.7126276900080906,0.04339052788360234,0.8708073741997225,821,0,4,0.002881899,1042,821,0.00051396433,0.032405093,0.05369085,0.037124977,-0.00039719604,Background,1.7126276900080906,0.04339052788360234,0.8708073741997225,0.04339052788360234
FARP2,584,1095,41.593994140625,0.05502057,1.7118104088093018,0.043465806619579446,0.8708073741997225,822,0,4,0.0025132056,1956,822,0.006087359,0.00023963251,0.08443758,0.03233353,-6.836839e-05,Background,1.7118104088093018,0.043465806619579446,0.8708073741997225,0.043465806619579446
NEK9,708,994,41.78045654296875,0.055164192,1.7115657194128837,0.043488365145717196,0.8708073741997225,823,1,5,0.003428222,594,823,0.0012508533,0.019521609,8.582836e-05,0.031684984,0.070807606,Background,1.7115657194128837,0.043488365145717196,0.8708073741997225,0.043488365145717196
MYO1C,657,1138,40.90952682495117,0.055106077,1.7114598734314168,0.04349812627866087,0.8708073741997225,824,1,5,0.0032548234,681,824,0.00068584504,0.04369696,0.00015257951,0.029066078,0.049619466,Background,1.7114598734314168,0.04349812627866087,0.8708073741997225,0.04349812627866087
TNFSF18,719,188,38.72300720214844,0.05516618,1.7110826226952995,0.0435329307854881,0.8708073741997225,825,0,2,0.0016436949,11624,825,-0.0062467237,0.030036539,-0.001892861,0.10201686,-0.00055849133,Background,1.7110826226952995,0.0435329307854881,0.8708073741997225,0.0435329307854881
CSNK1E,699,453,34.853084564208984,0.055103164,1.7089099830559356,0.043733812509732004,0.8708073741997225,826,0,4,0.0022482418,4754,826,0.0011898461,0.05704829,0.00036080088,0.06470935,-9.38531e-05,Background,1.7089099830559356,0.043733812509732004,0.8708073741997225,0.043733812509732004
OR8S1,230,313,41.75735855102539,0.053955957,1.7080459349599921,0.043813909757387956,0.8708073741997225,827,0,3,0.0016519215,11456,827,0.06280539,5.161296e-12,-0.031201866,0.0890457,0.0,Background,1.7080459349599921,0.043813909757387956,0.8708073741997225,0.043813909757387956
RSL1D1,672,604,41.85980987548828,0.055054747,1.7079756459865303,0.043820430745880656,0.8708073741997225,828,0,4,0.0026254384,1534,828,0.0071069654,0.03130108,0.00035416428,0.084677644,-0.00033370964,Background,1.7079756459865303,0.043820430745880656,0.8708073741997225,0.043820430745880656
PLEKHG2,641,1535,42.12096405029297,0.055002015,1.7071906345735013,0.043893312599178426,0.8708073741997225,829,1,5,0.002585729,1654,829,0.027628135,0.04004711,6.217696e-05,0.055158064,9.2742965e-05,Background,1.7071906345735013,0.043893312599178426,0.8708073741997225,0.043893312599178426
