gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_rodents,delta_camelids,delta_bovids,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
TBC1D1,666,1214,0.33730676770210266,42.24456024169922,0.024167644853298993,0.2996469736099243,2.075173366475958e-12,5.115445137023926,3.7362098693847656,71,41.44244384765625,0.12343493103981018,3,3,0.06668778340021861,0.06668778340021861,0.04175570701255869,0.011673486988185423,0.01325858939947449,0.39551679597358835,0.39551679597358835,0.34623076429369176,0.9016809216775266,6014,1.3088162049570699e-11,2759,4.150402244107454e-12,4.150402244107454e-12,2.6176674209166408e-11,0.024167644853298993,0.024167644853298993,0.2996469736099243,2430,Tier 0: Core Bottleneck Transducer
MYO5B,627,1873,0.3943054974079132,41.54298400878906,0.026932609146159275,0.34416306018829346,2.0808355039015348e-12,5.45257043838501,4.157846927642822,629,40.472877502441406,0.13472159206867218,3,3,0.06396996224008455,0.06396996224008455,0.04114053855212617,0.011293258964361438,0.01153616472359695,0.6936989034888553,0.6936989034888553,0.24393552690265063,0.9016809216775266,3999,1.3113469881900277e-11,1216,4.1617265189586305e-12,4.1617265189586305e-12,2.622728959629101e-11,0.026932609146159275,0.026932609146159275,0.34416306018829346,2431,Tier 0: Core Bottleneck Transducer
PAPLN,613,1419,0.5475471615791321,41.888023376464844,0.03216881231902103,0.40824824571609497,2.0808355039015348e-12,4.571139812469482,3.8816826343536377,843,38.61792755126953,0.11836833506822586,3,3,0.07938114303588696,0.07938114303588696,0.05234858744260622,0.013077105601733535,0.01395544999154721,1.471905326385807,1.471905326385807,0.07052322253342996,0.9016809216775266,746,1.3113469881900277e-11,439,4.1617265189586305e-12,4.1617265189586305e-12,2.622728959629101e-11,0.03216881231902103,0.03216881231902103,0.40824824571609497,2432,Tier 0: Core Bottleneck Transducer
CFTR,691,1499,0.3904908001422882,43.421783447265625,0.02882933956899942,0.40824824571609497,2.0827783941946247e-12,7.554111480712891,6.892481327056885,1374,41.441959381103516,0.1822817176580429,3,3,0.06779355235032909,0.06779355235032909,0.04617848905458166,0.010713629224578726,0.010901434071168706,1.3344612438021421,1.3344612438021421,0.09102637011557174,0.9016809216775266,1087,1.3120513655980403e-11,439,4.165501277242356e-12,4.165501277242356e-12,2.624067761812736e-11,0.02882933956899942,0.02882933956899942,0.40824824571609497,2433,Tier 0: Core Bottleneck Transducer
COL15A1,572,1483,0.5375532507896423,41.680809020996094,0.034731647149856076,0.40824803709983826,2.0886070650738947e-12,6.53413724899292,6.05806303024292,827,33.579750061035156,0.1945856362581253,3,3,0.09095653081332487,0.09095653081332487,0.048068005655393764,0.0318184264502203,0.011070098707710812,1.6237391976746895,1.6237391976746895,0.05221574077124018,0.9016809216775266,500,1.3146814067567271e-11,659,4.177269641303383e-12,4.177269641303383e-12,2.6293977552147184e-11,0.034731647149856076,0.034731647149856076,0.40824803709983826,2434,Tier 0: Core Bottleneck Transducer
KANK4,680,1176,0.4390853941440582,42.33308410644531,0.027011492965316998,0.29727110266685486,2.0886070650738947e-12,9.570810317993164,5.479963779449463,28,40.60551071166992,0.235702246427536,3,3,0.06599302124967446,0.06599302124967446,0.041570519418613436,0.013574903325882844,0.010847598505178182,0.9554232569161832,0.9554232569161832,0.1696818487621916,0.9016809216775266,2523,1.3146814067567271e-11,2819,4.177269641303383e-12,4.177269641303383e-12,2.6293977552147184e-11,0.027011492965316998,0.027011492965316998,0.29727110266685486,2435,Tier 0: Core Bottleneck Transducer
POM121,622,1414,0.5171396136283875,44.38011169433594,0.025593941693149644,0.3162274956703186,2.1002644068324342e-12,7.458611488342285,4.8246893882751465,1136,41.34466552734375,0.1804008185863495,3,3,0.04221871321458576,0.04221871321458576,0.04147149350467482,0.0007076176703918541,3.960203951908234e-05,0.45242353305140587,0.45242353305140587,0.3254819484108542,0.9016809216775266,5601,1.3209732622086908e-11,1905,4.200584324820511e-12,4.200584324820511e-12,2.641981438474926e-11,0.025593941693149644,0.025593941693149644,0.3162274956703186,2436,Tier 0: Core Bottleneck Transducer
MED12L,621,2252,0.3004216253757477,41.98432922363281,0.03417254545393921,0.40824827551841736,2.104150187418614e-12,13.161413192749023,9.748269081115723,168,41.62010192871094,0.3162273168563843,3,3,0.07426754830153375,0.07426754830153375,0.05034534204085779,0.010308552363147101,0.013613653897528857,1.8446900833172195,1.8446900833172195,0.03254131712535039,0.9016809216775266,256,1.3228939493853684e-11,252,4.208355885992887e-12,4.208355885992887e-12,2.6458227990228114e-11,0.03417254545393921,0.03417254545393921,0.40824827551841736,2437,Tier 0: Core Bottleneck Transducer
SNAPC2,695,516,0.2751387357711792,35.64451599121094,0.022861958385413824,0.2894130051136017,2.114974861908687e-12,2.7188918590545654,2.3962085247039795,364,27.489652633666992,0.098906010389328,3,2,0.05495901119287393,0.053057898025416474,0.0424348415110109,-0.0019011131674574562,0.012524169681863026,0.2777057389194211,0.2777057389194211,0.3906191274014759,0.9016809216775266,6841,1.3291718575233799e-11,3025,4.230005234973078e-12,4.230005234973078e-12,2.65830884237851e-11,0.022861958385413824,0.022861958385413824,0.2894130051136017,2438,Tier 0: Core Bottleneck Transducer
ABCA2,586,2497,0.4158713221549988,42.13630294799805,0.024498519526765267,0.40824830532073975,2.1158075291771537e-12,5.526065826416016,4.673740863800049,1617,32.31474304199219,0.17100757360458374,3,2,0.04687930198133539,0.045110009702367566,0.03638495331125272,0.010494348670082669,-0.001769292278967827,0.13013786452492507,0.13013786452492507,0.44822867663821603,0.9016809216775266,7850,1.3291718575233799e-11,138,4.231559547207553e-12,4.231559547207553e-12,2.65830884237851e-11,0.024498519526765267,0.024498519526765267,0.40824830532073975,2439,Tier 0: Core Bottleneck Transducer
PSEN2,693,451,0.14429780840873718,36.27301025390625,0.022389986585418846,0.2886749804019928,2.1173063302603944e-12,4.321638107299805,3.7397983074188232,156,25.244165420532227,0.17119354009628296,3,3,0.07797560210176686,0.07797560210176686,0.058385234325609464,0.011959857618946221,0.007630510157211187,0.1851410319575253,0.1851410319575253,0.42655920951736687,0.9016809216775266,7460,1.3295117800882446e-11,3393,4.234668171676503e-12,4.234668171676503e-12,2.6589887425341565e-11,0.022389986585418846,0.022389986585418846,0.2886749804019928,2440,Tier 0: Core Bottleneck Transducer
P2RY6,712,453,0.17330121994018555,40.75654983520508,0.02131411309120652,0.2843473255634308,2.1185275755874797e-12,7.1954779624938965,3.617222547531128,83,25.30524253845215,0.2843473255634308,3,3,0.06216770074809665,0.06216770074809665,0.03899476059772066,0.01196109637724625,0.011211843773129742,0.05626060167815676,0.05626060167815676,0.47756710220166493,0.9016809216775266,8399,1.3295117800882446e-11,3841,4.2370551511794474e-12,4.2370551511794474e-12,2.6589887425341565e-11,0.02131411309120652,0.02131411309120652,0.2843473255634308,2441,Tier 0: Core Bottleneck Transducer
CACNA1G,674,2472,0.35478001832962036,43.37247085571289,0.027036871974633205,0.3086065649986267,2.1196933097633337e-12,4.889043807983398,4.315311431884766,1656,26.109445571899414,0.18725192546844482,3,3,0.06125165295441819,0.06125165295441819,0.04088864475966198,0.00737775025490485,0.01298525793985136,0.9313645509023876,0.9313645509023876,0.175832510722785,0.9016809216775266,2646,1.3295117800882446e-11,2124,4.239331108379929e-12,4.239331108379929e-12,2.6589887425341565e-11,0.027036871974633205,0.027036871974633205,0.3086065649986267,2442,Tier 0: Core Bottleneck Transducer
GREB1L,657,1978,0.3440605700016022,41.72254943847656,0.025252726973426842,0.40824827551841736,2.1196933097633337e-12,9.472068786621094,6.126669406890869,804,41.53241729736328,0.22806446254253387,3,3,0.04704778541462588,0.04704778541462588,0.03941346491745127,0.005113587492573468,0.002520733004601136,0.5452215578886558,0.5452215578886558,0.292800573204288,0.9016809216775266,5005,1.3295117800882446e-11,252,4.239331108379929e-12,4.239331108379929e-12,2.6589887425341565e-11,0.025252726973426842,0.025252726973426842,0.40824827551841736,2443,Tier 0: Core Bottleneck Transducer
AFF1,664,1374,0.474077045917511,41.755706787109375,0.02619433980912835,0.34725069999694824,2.1216362000564236e-12,4.153569221496582,3.892401933670044,777,18.948150634765625,0.21920709311962128,3,2,0.04972250390478989,0.04935003148851735,0.04118462643705258,-0.00037247241627254155,0.008537877467737313,0.7381809543647427,0.7381809543647427,0.23020224741966,0.9016809216775266,3739,1.3296813394125794e-11,1176,4.243272400117348e-12,4.243272400117348e-12,2.6593626788279793e-11,0.02619433980912835,0.02619433980912835,0.34725069999694824,2444,Tier 0: Core Bottleneck Transducer
NKTR,687,1619,0.4311663806438446,43.84224319458008,0.028765772637471942,0.3333333134651184,2.1216362000564236e-12,7.220499038696289,6.196238040924072,727,21.6614990234375,0.3333333134651184,3,3,0.05635225172650256,0.05635225172650256,0.03888952930708414,0.009264790158218296,0.008197932261200122,1.3021933337056109,1.3021933337056109,0.09642515173166055,0.9016809216775266,1177,1.3296813394125794e-11,1389,4.243272400117348e-12,4.243272400117348e-12,2.6593626788279793e-11,0.028765772637471942,0.028765772637471942,0.3333333134651184,2445,Tier 0: Core Bottleneck Transducer
EGF,590,1252,0.5591742992401123,41.575626373291016,0.03779493637986914,0.43490490317344666,2.1235790903495132e-12,5.131364345550537,3.979043960571289,689,39.94939422607422,0.12844660878181458,2,2,0.06524110558053883,0.06524110558053883,0.05263672736912704,0.012604378211411787,,2.213962504516148,2.213962504516148,0.013415679187497375,0.9016809216775266,90,1.3303746074293641e-11,97,4.247102669552305e-12,4.247102669552305e-12,2.6607144383720115e-11,0.03779493637986914,0.03779493637986914,0.43490490317344666,2446,Tier 0: Core Bottleneck Transducer
FAM193A,557,1610,0.47165143489837646,41.699180603027344,0.030133752945920765,0.40824827551841736,2.127464870935693e-12,6.152103900909424,5.017696380615234,261,41.27536392211914,0.1490502655506134,3,3,0.08112841681496698,0.08112841681496698,0.04588973815613248,0.01544318284928165,0.01979549580955284,0.8495311209616234,0.8495311209616234,0.19779291038103447,0.9016809216775266,3088,1.3307117013327114e-11,252,4.254874230724681e-12,4.254874230724681e-12,2.6613886809017478e-11,0.030133752945920765,0.030133752945920765,0.40824827551841736,2447,Tier 0: Core Bottleneck Transducer
NUP205,667,2031,0.27361565828323364,44.37208557128906,0.02643947131188824,0.3086065351963043,2.127464870935693e-12,6.678652286529541,5.690994739532471,71,31.57843017578125,0.21149411797523499,3,3,0.04884181280332966,0.04884181280332966,0.04225624475956806,0.005972101214701899,0.0006134668290596969,0.7943565338095379,0.7943565338095379,0.21349395044082314,0.9016809216775266,3399,1.3307117013327114e-11,2205,4.254874230724681e-12,4.254874230724681e-12,2.6613886809017478e-11,0.02643947131188824,0.02643947131188824,0.3086065351963043,2448,Tier 0: Core Bottleneck Transducer
RECQL4,663,1331,0.5870200991630554,42.12997817993164,0.02693393931987416,0.38579264283180237,2.127464870935693e-12,6.296453952789307,5.183131694793701,1273,35.12770462036133,0.17924466729164124,3,3,0.05724596573124424,0.05724596573124424,0.04090204581115032,0.004361315198978775,0.011982604721115151,0.8614748401663852,0.8614748401663852,0.19448828621874548,0.9016809216775266,3011,1.3307117013327114e-11,723,4.254874230724681e-12,4.254874230724681e-12,2.6613886809017478e-11,0.02693393931987416,0.02693393931987416,0.38579264283180237,2449,Tier 0: Core Bottleneck Transducer
TNS3,614,1556,0.5391747951507568,41.90792465209961,0.026749347227868144,0.3699111044406891,2.127464870935693e-12,3.783240795135498,3.26849365234375,1130,30.008054733276367,0.1260741800069809,2,2,0.04211699047253924,0.04211699047253924,0.03217648473023879,,0.009940505742300449,0.6044014568666953,0.6044014568666953,0.2727883837063805,0.9016809216775266,4590,1.3307117013327114e-11,819,4.254874230724681e-12,4.254874230724681e-12,2.6613886809017478e-11,0.026749347227868144,0.026749347227868144,0.3699111044406891,2450,Tier 0: Core Bottleneck Transducer
COL4A5,662,1815,0.3381505012512207,41.470909118652344,0.02854439102705372,0.30860647559165955,2.1352364321080527e-12,6.330304145812988,5.778353214263916,1490,35.70216369628906,0.17730869352817535,3,3,0.06755165526251035,0.06755165526251035,0.05044486719544301,0.011163438549227035,0.005943349517840297,1.1347014961026456,1.1347014961026456,0.12825020512995872,0.9016809216775266,1711,1.3350475529106584e-11,2396,4.270417353069433e-12,4.270417353069433e-12,2.6700603977115213e-11,0.02854439102705372,0.02854439102705372,0.30860647559165955,2451,Tier 0: Core Bottleneck Transducer
KIF7,614,1402,0.3955506384372711,41.32155227661133,0.025733955365626546,0.3124436140060425,2.1371238112499115e-12,6.216966152191162,5.232020854949951,639,41.16791534423828,0.15101483464241028,3,2,0.037201722029731155,0.03632101792302975,0.03295500625090554,0.004246715778825611,-0.0008807041067014093,0.4407765316034488,0.4407765316034488,0.3296873925433916,0.9016809216775266,5683,1.3357023820311947e-11,1997,4.27424762250439e-12,4.27424762250439e-12,2.671404764065244e-11,0.025733955365626546,0.025733955365626546,0.3124436140060425,2452,Tier 0: Core Bottleneck Transducer
GPAM,709,829,0.2170865684747696,41.89927291870117,0.02413639225698168,0.28867512941360474,2.1444512832124217e-12,4.519749164581299,3.5624122619628906,248,25.257232666015625,0.17894871532917023,3,2,0.06497207009154657,0.06379865974604132,0.0492080505501175,0.015764019541429062,-0.0011734103455052442,0.5654090900255492,0.5654090900255492,0.28589777158510365,0.9016809216775266,4863,1.339541203802776e-11,3092,4.2889580775806735e-12,4.2889580775806735e-12,2.6790824076084256e-11,0.02413639225698168,0.02413639225698168,0.28867512941360474,2453,Tier 0: Core Bottleneck Transducer
ABCC10,695,1525,0.3937550187110901,44.17485809326172,0.028688831045709195,0.3086065351963043,2.144950883573502e-12,4.4218621253967285,4.034579753875732,921,14.328478813171387,0.3086065351963043,3,2,0.051005092745158916,0.05069773537782354,0.04235529179564443,0.008649800949514487,-0.00030735736733537557,1.3300440307473955,1.3300440307473955,0.09175188224987452,0.9016809216775266,1105,1.339541203802776e-11,2205,4.289901767151605e-12,4.289901767151605e-12,2.6790824076084256e-11,0.028688831045709195,0.028688831045709195,0.3086065351963043,2454,Tier 0: Core Bottleneck Transducer
RUSC2,697,1690,0.3683066964149475,41.879905700683594,0.0274353684182579,0.30892854928970337,2.148836664159682e-12,7.753692150115967,6.501701354980469,207,36.97419738769531,0.20970548689365387,3,3,0.06269902580625428,0.06269902580625428,0.03963637822351611,0.01279271571011016,0.010269931872628014,1.1134799239987956,1.1134799239987956,0.13275118295070903,0.9016809216775266,1795,1.3409145588751547e-11,2067,4.297673328323981e-12,4.297673328323981e-12,2.6818291177531907e-11,0.0274353684182579,0.0274353684182579,0.30892854928970337,2455,Tier 0: Core Bottleneck Transducer
SDK2,575,2191,0.36261799931526184,40.960296630859375,0.03284616318274152,0.4053904116153717,2.148836664159682e-12,7.932480335235596,5.9608073234558105,1597,19.567508697509766,0.4053904116153717,3,3,0.07833845773322427,0.07833845773322427,0.054157125150637676,0.011463154002554852,0.012718178580031742,1.355955219538159,1.355955219538159,0.08755670821351885,0.9016809216775266,1028,1.3409145588751547e-11,683,4.297673328323981e-12,4.297673328323981e-12,2.6818291177531907e-11,0.03284616318274152,0.03284616318274152,0.4053904116153717,2456,Tier 0: Core Bottleneck Transducer
ADRA2A,694,485,0.15414077043533325,28.250173568725586,0.019807784794135225,0.2886749804019928,2.1510571102089273e-12,2.6562247276306152,1.8834666013717651,55,16.07193946838379,0.16527095437049866,3,3,0.05713176847110249,0.05713176847110249,0.04557206725848233,0.006722313043274829,0.004837388169345331,-0.27691122835122234,-0.27691122835122234,0.6090758646818577,0.9250201925265186,10464,1.3417735603107863e-11,3393,4.30205870927125e-12,4.30205870927125e-12,2.6835124942099992e-11,0.019807784794135225,0.019807784794135225,0.2886749804019928,2457,Tier 0: Core Bottleneck Transducer
GALR1,693,392,0.19031672179698944,33.1522331237793,0.023010093033015634,0.28867486119270325,2.1534996008630974e-12,2.806957721710205,2.693471908569336,220,15.572473526000977,0.18025124073028564,3,3,0.06862695975528853,0.06862695975528853,0.05172178143819822,0.002629879163218678,0.014275299153871624,0.29682858483794455,0.29682858483794455,0.3832986904577331,0.9016809216775266,6707,1.342770339361696e-11,3617,4.306999201730832e-12,4.306999201730832e-12,2.6855406787262837e-11,0.023010093033015634,0.023010093033015634,0.28867486119270325,2458,Tier 0: Core Bottleneck Transducer
PUM2,702,1069,0.11405249685049057,41.396873474121094,0.017690749989841503,0.2886749505996704,2.160105427859603e-12,6.13827657699585,5.969778537750244,493,32.33689498901367,0.18982268869876862,3,3,0.05561068697552703,0.05561068697552703,0.041808167983168394,0.010623112122675223,0.0031794068696834117,-0.6386016795795965,-0.6386016795795965,0.7384589558027491,0.9586511648777648,12247,1.3458942799508603e-11,3438,4.32015534457264e-12,4.32015534457264e-12,2.6918231320669705e-11,0.017690749989841503,0.017690749989841503,0.2886749505996704,2459,Tier 0: Core Bottleneck Transducer
