gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,tier,z_track_b,p_track_b,q_track_b,p_combined
DDX21,681,925,45.21159362792969,0.027119132,0.6026424893904926,0.2733732739743064,0.9116699690455118,4287,0,2,0.0013922179,10809,4287,0.063390955,-0.004127931,-0.0051908297,0.00016606756,Background,0.6026424893904926,0.2733732739743064,0.9116699690455118,0.2733732739743064
LRRFIP2,721,429,41.83343505859375,0.026538339,0.6025693285825847,0.27339761478495894,0.9116699690455118,4288,0,2,0.0017030251,5556,4288,0.06181389,-0.0048112236,-0.0059304116,0.002004431,Background,0.6025693285825847,0.27339761478495894,0.9116699690455118,0.27339761478495894
OR9G1,257,314,42.73860549926758,0.04000873,0.602279186994652,0.2734941562889891,0.9116699690455118,4289,1,4,0.0035474699,576,4289,0.014401302,0.024840303,0.040775847,1.8635766e-09,Background,0.602279186994652,0.2734941562889891,0.9116699690455118,0.2734941562889891
RHNO1,708,277,42.73942947387695,0.026704803,0.602096340256947,0.2735550052483539,0.9116699690455118,4290,0,3,0.002336298,1982,4290,0.023170762,0.03347327,-0.0037927227,0.00055828725,Background,0.602096340256947,0.2735550052483539,0.9116699690455118,0.2735550052483539
ATP11B,674,1179,41.51477813720703,0.027203254,0.6019915429794724,0.2735898834069791,0.9116699690455118,4291,0,2,0.0015887454,7421,4291,0.060848586,-0.0026550966,-0.004780839,0.0009938532,Background,0.6019915429794724,0.2735898834069791,0.9116699690455118,0.2735898834069791
FGF4,663,212,30.02491569519043,0.027360043,0.6015894813255274,0.27372371617184366,0.9116699690455118,4292,0,2,0.0014389675,10373,4292,-0.00024739653,-0.004773411,0.059430663,0.00031023286,Background,0.6015894813255274,0.27372371617184366,0.9116699690455118,0.27372371617184366
PRDX6,715,224,40.162628173828125,0.026582723,0.6014137162091521,0.2737822326221764,0.9116699690455118,4293,0,2,0.0017756507,4991,4293,0.06005647,-0.0028948435,-0.007227783,0.0032316016,Background,0.6014137162091521,0.2737822326221764,0.9116699690455118,0.2737822326221764
MGAT2,699,458,40.80899810791016,0.026809625,0.6013778864116803,0.2737941619857822,0.9116699690455118,4294,0,3,0.0022073379,2281,4294,0.02385211,0.03546243,-0.006038525,0.0003432299,Background,0.6013778864116803,0.2737941619857822,0.9116699690455118,0.2737941619857822
C3orf49,583,329,42.008174896240234,0.02873334,0.601327919070149,0.27381079880779857,0.9116699690455118,4295,0,2,0.0019631572,3037,4295,0.040533192,-0.0024058751,-0.053969778,0.07330913,Background,0.601327919070149,0.27381079880779857,0.9116699690455118,0.27381079880779857
KCP,557,1658,42.27721405029297,0.029235898,0.60105701476472,0.27390100615837487,0.9116699690455118,4296,0,3,0.0037301069,385,4296,0.053721827,0.03213141,0.04084392,-0.06822536,Background,0.60105701476472,0.27390100615837487,0.9116699690455118,0.27390100615837487
PUS7L,699,717,41.69236755371094,0.026796082,0.6009807614811582,0.27392640008642666,0.9116699690455118,4297,0,3,0.0021435306,2390,4297,0.02129083,0.037532672,-0.0054887906,0.0002574398,Background,0.6009807614811582,0.27392640008642666,0.9116699690455118,0.27392640008642666
FUNDC2,645,195,40.944854736328125,0.027619965,0.6007632612105875,0.27399883858983476,0.9116699690455118,4298,0,3,0.0024792152,1591,4298,0.015515914,0.044429846,-0.0055896007,0.00088375644,Background,0.6007632612105875,0.27399883858983476,0.9116699690455118,0.27399883858983476
INO80,680,1583,42.20463562011719,0.027066631,0.6006695002135833,0.274030068626361,0.9116699690455118,4299,0,2,0.0014854012,9716,4299,0.08906448,-0.03075316,-0.004644827,0.00046676537,Background,0.6006695002135833,0.274030068626361,0.9116699690455118,0.274030068626361
MAEA,675,413,30.874940872192383,0.027140018,0.6005946111730485,0.274055014030241,0.9116699690455118,4300,0,3,0.002533772,1441,4300,0.019588936,-0.029525649,0.06327327,0.000943462,Background,0.6005946111730485,0.274055014030241,0.9116699690455118,0.274055014030241
PADI2,649,709,36.10452651977539,0.027547536,0.6005515992154072,0.2740693417427721,0.9116699690455118,4301,0,2,0.0015133696,9185,4301,0.061058085,-0.0023666641,-0.00419127,0.00059490977,Background,0.6005515992154072,0.2740693417427721,0.9116699690455118,0.2740693417427721
FGF5,719,158,40.05062484741211,0.026493616,0.6004333722005978,0.27410872624853744,0.9116699690455118,4302,0,2,0.0016665392,6006,4302,0.06105065,-0.0023992928,-0.007267841,0.001603706,Background,0.6004333722005978,0.27410872624853744,0.9116699690455118,0.27410872624853744
NRL,721,250,39.310794830322266,0.026461178,0.6002945325234703,0.2741549809399205,0.9116699690455118,4303,0,3,0.0024115816,1781,4303,0.010749312,0.047053456,-0.005689578,0.0008091654,Background,0.6002945325234703,0.2741549809399205,0.9116699690455118,0.2741549809399205
OR8S1,230,313,41.75735855102539,0.041830853,0.600254598364514,0.2741682857916663,0.9116699690455118,4304,0,3,0.0019542226,3436,4304,0.039347287,-4.656613e-09,0.04431442,2.792265e-09,Background,0.600254598364514,0.2741682857916663,0.9116699690455118,0.2741682857916663
CCDC82,696,756,43.041542053222656,0.02681422,0.6002336484356907,0.27417526580070595,0.9116699690455118,4305,0,3,0.0024296313,1722,4305,0.023951538,0.034727033,-0.0057794238,0.0007292881,Background,0.6002336484356907,0.27417526580070595,0.9116699690455118,0.27417526580070595
PFN2,701,91,19.98155403137207,0.026733551,0.5999951171654463,0.2742547448330621,0.9116699690455118,4306,0,2,0.0019351514,4167,4306,0.023890885,0.036248848,-0.006606945,-6.568182e-05,Background,0.5999951171654463,0.2742547448330621,0.9116699690455118,0.2742547448330621
GNB1L,687,332,38.19009017944336,0.026938124,0.5999806110351242,0.2742595786677755,0.9116699690455118,4307,0,2,0.0015724149,7794,4307,0.06501883,-0.005667958,-0.0063660285,0.000891393,Background,0.5999806110351242,0.2742595786677755,0.9116699690455118,0.2742595786677755
INHBA,721,436,41.020606994628906,0.02644934,0.5999455345096059,0.274271267288028,0.9116699690455118,4308,0,2,0.0015295697,8819,4308,0.0632861,-0.0033461237,-0.007709209,0.0006678925,Background,0.5999455345096059,0.274271267288028,0.9116699690455118,0.274271267288028
DCTN4,699,460,38.2011833190918,0.02675017,0.5996344718990767,0.2743749340613343,0.9116699690455118,4309,0,3,0.0020000206,2569,4309,0.023487959,0.035574008,-0.0056348173,7.319009e-05,Background,0.5996344718990767,0.2743749340613343,0.9116699690455118,0.2743749340613343
UBE2Q1,629,489,41.861087799072266,0.027841004,0.5994507200848952,0.27443618148676946,0.9116699690455118,4310,0,3,0.0021891354,2316,4310,0.0031309417,-0.0017692004,0.05355597,0.0007642901,Background,0.5994507200848952,0.27443618148676946,0.9116699690455118,0.27443618148676946
ASCL2,674,209,27.7402286529541,0.027114099,0.5993938578389109,0.2744551359519272,0.9116699690455118,4311,0,2,0.0016236464,6696,4311,0.06070682,-0.0011308184,-0.00658302,0.001235211,Background,0.5993938578389109,0.2744551359519272,0.9116699690455118,0.2744551359519272
PTK2B,675,1021,41.751976013183594,0.027095364,0.5992931996944239,0.2744886909290389,0.9116699690455118,4312,0,2,0.0016243655,6680,4312,0.061265755,-0.0027535034,-0.005561469,0.0012399432,Background,0.5992931996944239,0.2744886909290389,0.9116699690455118,0.2744886909290389
SLIRP,701,116,41.411094665527344,0.026705215,0.5991637998059771,0.2745318301071399,0.9116699690455118,4313,0,2,0.0017474109,5179,4313,0.062564515,-0.0081496965,-0.0036624647,0.0026580573,Background,0.5991637998059771,0.2745318301071399,0.9116699690455118,0.2745318301071399
RPP40,688,367,42.39371871948242,0.02689326,0.599103082130369,0.2745520732452731,0.9116699690455118,4314,0,2,0.0017341282,5274,4314,0.06247757,-0.005714079,-0.0054148044,0.0024378295,Background,0.599103082130369,0.2745520732452731,0.9116699690455118,0.2745520732452731
TRMT10B,703,324,42.48485565185547,0.026673658,0.5990823004272623,0.2745590019880666,0.9116699690455118,4315,0,3,0.002719983,1040,4315,0.022525404,0.034875207,-0.0055519566,0.0014986524,Background,0.5990823004272623,0.2745590019880666,0.9116699690455118,0.2745590019880666
TBX5,707,525,40.53553771972656,0.026615134,0.5990431437513242,0.2745720572899284,0.9116699690455118,4316,0,2,0.0019358878,4146,4316,0.023589365,0.038112264,-0.007947606,-0.0005237583,Background,0.5990431437513242,0.2745720572899284,0.9116699690455118,0.2745720572899284
GIGYF1,683,1113,41.48143005371094,0.026965432,0.5990332746883517,0.27457534780131965,0.9116699690455118,4317,0,2,0.0015748817,7734,4317,0.062628075,-0.0031604627,-0.0064445753,0.00090782496,Background,0.5990332746883517,0.27457534780131965,0.9116699690455118,0.27457534780131965
TACR3,686,506,41.07267379760742,0.026917148,0.5989324220707478,0.274608974873415,0.9116699690455118,4318,0,2,0.0015123318,9207,4318,0.06223081,-0.0037763957,-0.005209679,0.00058955397,Background,0.5989324220707478,0.274608974873415,0.9116699690455118,0.274608974873415
BTBD7,679,1165,42.931541442871094,0.027017478,0.5987942351559105,0.2746550535385323,0.9116699690455118,4319,0,2,0.0015803323,7615,4319,0.062110566,-0.0025390503,-0.0064772973,0.00094073714,Background,0.5987942351559105,0.2746550535385323,0.9116699690455118,0.2746550535385323
P2RX6,342,458,41.55104064941406,0.035415087,0.5987063704526224,0.2746843541584315,0.9116699690455118,4320,0,3,0.0019438479,3889,4320,0.091367885,0.020299371,-0.040837057,1.8603048e-09,Background,0.5987063704526224,0.2746843541584315,0.9116699690455118,0.2746843541584315
RAB29,721,206,41.079715728759766,0.026404405,0.5986207984263994,0.27471289171106483,0.9116699690455118,4321,0,2,0.0017027458,5560,4321,0.061844096,-0.0036765682,-0.0073596183,0.0020008883,Background,0.5986207984263994,0.27471289171106483,0.9116699690455118,0.27471289171106483
RASSF5,677,427,41.89241027832031,0.027037589,0.5984966781222044,0.27475428738889696,0.9116699690455118,4322,0,2,0.0015884353,7426,4322,0.06251097,-0.0036486248,-0.0057773963,0.0009902227,Background,0.5984966781222044,0.27475428738889696,0.9116699690455118,0.27475428738889696
METAP1D,722,338,41.70576477050781,0.026379198,0.5982846141982455,0.2748250204819287,0.9116699690455118,4323,0,2,0.0016415174,6394,4323,0.06218744,-0.0033169286,-0.00748773,0.0013756135,Background,0.5982846141982455,0.2748250204819287,0.9116699690455118,0.2748250204819287
CA5A,637,327,39.349708557128906,0.027660467,0.5981220259178374,0.2748792572457792,0.9116699690455118,4324,0,2,0.0013374056,11092,4324,0.062218357,2.5591347e-05,-0.0063951854,-0.0005278317,Background,0.5981220259178374,0.2748792572457792,0.9116699690455118,0.2748792572457792
ABCB5,567,1281,42.00838088989258,0.02893058,0.5981148765889385,0.274881642264844,0.9116699690455118,4325,0,2,0.0014896056,9647,4325,0.098385125,-0.038774297,-0.0022306815,0.00048101507,Background,0.5981148765889385,0.274881642264844,0.9116699690455118,0.274881642264844
MGAT5,681,748,36.4871940612793,0.026961433,0.5980392949818454,0.2749068569439097,0.9116699690455118,4326,0,2,0.0017741859,5002,4326,0.06156772,-0.004634909,-0.0062015513,0.003191596,Background,0.5980392949818454,0.2749068569439097,0.9116699690455118,0.2749068569439097
OSBPL7,705,705,41.783748626708984,0.026600609,0.5977786305233729,0.2749938256089316,0.9116699690455118,4327,0,3,0.0020331074,2522,4327,0.022250291,0.041144807,-0.010304144,0.00011025526,Background,0.5977786305233729,0.2749938256089316,0.9116699690455118,0.2749938256089316
SYNGR3,682,237,32.47808837890625,0.026927464,0.5974864570988145,0.27509132310355333,0.9116699690455118,4328,0,2,0.0015813718,7587,4328,0.06111253,-0.0018325001,-0.006373099,0.00094798894,Background,0.5974864570988145,0.27509132310355333,0.9116699690455118,0.27509132310355333
DOCK1,596,1910,41.32722473144531,0.028351003,0.5973691312033202,0.2751304792331075,0.9116699690455118,4329,0,3,0.0037047237,433,4329,0.059451833,0.022493092,0.047555752,-0.07279868,Background,0.5973691312033202,0.2751304792331075,0.9116699690455118,0.2751304792331075
FAM149A,617,910,42.46706008911133,0.027972246,0.5972895943167353,0.27515702528890373,0.9116699690455118,4330,0,3,0.0023472365,1950,4330,0.03726122,0.021132706,-0.0030296892,0.00058024446,Background,0.5972895943167353,0.27515702528890373,0.9116699690455118,0.27515702528890373
POGLUT3,679,545,41.5450439453125,0.026960148,0.5971216515803701,0.2752130816287869,0.9116699690455118,4331,0,2,0.001592454,7337,4331,0.06230987,-0.0042737736,-0.005131728,0.0010159207,Background,0.5971216515803701,0.2752130816287869,0.9116699690455118,0.2752130816287869
PGPEP1,657,210,29.475034713745117,0.027295504,0.5969663980030994,0.275264907550586,0.9116699690455118,4332,0,3,0.0021406778,2396,4332,0.024782138,-0.026516201,0.05609394,0.00023112434,Background,0.5969663980030994,0.275264907550586,0.9116699690455118,0.275264907550586
DGKE,700,570,41.81364822387695,0.026643405,0.5969274488217028,0.2752779101124875,0.9116699690455118,4333,0,2,0.001933321,4215,4333,0.021084305,-0.002619903,-0.0063754963,0.04119789,Background,0.5969274488217028,0.2752779101124875,0.9116699690455118,0.2752779101124875
ATP1A4,622,1060,41.680816650390625,0.027858628,0.5965163849457252,0.27541515564881286,0.9116699690455118,4334,0,2,0.0014525377,10206,4334,0.060690705,-0.0014013421,-0.0039278753,0.0003557643,Background,0.5965163849457252,0.27541515564881286,0.9116699690455118,0.27541515564881286
DDX3Y,391,688,42.14670181274414,0.033456385,0.596482116702349,0.275426598610771,0.9116699690455118,4335,0,2,0.0019628082,3054,4335,0.071977936,-0.002805945,-0.04259208,0.040332828,Background,0.596482116702349,0.275426598610771,0.9116699690455118,0.275426598610771
PILRA,200,348,40.27936172485352,0.044214264,0.596360078662205,0.2754673518449995,0.9116699690455118,4336,0,3,0.0019553306,3380,4336,0.03614261,0.05228588,0.0,1.2311816e-12,Background,0.596360078662205,0.2754673518449995,0.9116699690455118,0.2754673518449995
TXLNB,664,930,41.53060150146485,0.027162597,0.5963074697887563,0.2754849209029502,0.9116699690455118,4337,0,3,0.0026419854,1194,4337,0.029912468,0.029247647,-0.006064076,0.0012291414,Background,0.5963074697887563,0.2754849209029502,0.9116699690455118,0.2754849209029502
LSR,673,623,41.90035629272461,0.02702164,0.5962544900353729,0.27550261437555457,0.9116699690455118,4338,0,2,0.0016069028,7019,4338,0.060078595,-0.002684502,-0.0044654785,0.0011146638,Background,0.5962544900353729,0.27550261437555457,0.9116699690455118,0.27550261437555457
SPATA16,573,597,41.88826751708984,0.028744804,0.5961954915842662,0.2755223185504713,0.9116699690455118,4339,0,3,0.0022679335,2152,4339,0.057509646,0.0027315938,-0.0038408628,0.0010892223,Background,0.5961954915842662,0.2755223185504713,0.9116699690455118,0.2755223185504713
ASPN,721,390,41.682743072509766,0.026321003,0.5961620104256963,0.2755335008235664,0.9116699690455118,4340,0,2,0.0017862072,4934,4340,0.06266402,-0.0069042826,-0.006588499,0.0034707831,Background,0.5961620104256963,0.2755335008235664,0.9116699690455118,0.2755335008235664
TAF5L,685,613,41.843780517578125,0.026824573,0.5957917107685715,0.2756571909943232,0.9116699690455118,4341,0,3,0.0030733754,730,4341,0.020901598,0.0033787787,-0.006037765,0.035406534,Background,0.5957917107685715,0.2756571909943232,0.9116699690455118,0.2756571909943232
ATRX,610,2566,44.53533172607422,0.028032856,0.5954992931231475,0.27575488573785045,0.9116699690455118,4342,0,2,0.0014706957,9959,4342,0.062510975,-0.0024458757,-0.004419742,0.0004203415,Background,0.5954992931231475,0.27575488573785045,0.9116699690455118,0.27575488573785045
KLF16,555,277,36.69455337524414,0.029079115,0.5954977629085985,0.27575539701686147,0.9116699690455118,4343,0,3,0.0023886145,1839,4343,0.03317231,-0.02023957,0.04462145,0.0006040344,Background,0.5954977629085985,0.27575539701686147,0.9116699690455118,0.27575539701686147
LRIG3,694,1138,43.192840576171875,0.026679883,0.5954431946347849,0.27577362980591225,0.9116699690455118,4344,0,3,0.0021377658,2397,4344,0.022147082,0.03532036,-0.0043571014,0.00024941022,Background,0.5954431946347849,0.27577362980591225,0.9116699690455118,0.27577362980591225
BGLAP,721,113,39.232627868652344,0.02629273,0.5953284894892215,0.27581195794008295,0.9116699690455118,4345,0,2,0.001948403,3708,4345,0.028825881,-0.015713787,-0.010978798,0.050452165,Background,0.5953284894892215,0.27581195794008295,0.9116699690455118,0.27581195794008295
DENND4C,654,1997,44.06324005126953,0.027281173,0.595166222434613,0.27586618311171585,0.9116699690455118,4346,0,2,0.0014592827,10124,4346,0.060259804,-0.0022140373,-0.0038632052,0.0003797881,Background,0.595166222434613,0.27586618311171585,0.9116699690455118,0.27586618311171585
KRT24,621,572,41.89987564086914,0.027824232,0.595033501316468,0.2759105387403298,0.9116699690455118,4347,0,3,0.0024545803,1654,4347,0.007338727,-0.0025232635,0.04979216,0.0010408331,Background,0.595033501316468,0.2759105387403298,0.9116699690455118,0.2759105387403298
LSM10,726,130,39.6652717590332,0.02620344,0.5947181944790085,0.2760159288798505,0.9116699690455118,4348,0,2,0.0016231321,6709,4348,0.067131765,-0.005610668,-0.01033795,0.0012237346,Background,0.5947181944790085,0.2760159288798505,0.9116699690455118,0.2760159288798505
SPRY2,722,321,41.581668853759766,0.026256585,0.5946689765094008,0.27603238158695276,0.9116699690455118,4349,0,2,0.001605686,7042,4349,0.062988624,-0.0045293085,-0.0070491172,0.0011029642,Background,0.5946689765094008,0.27603238158695276,0.9116699690455118,0.27603238158695276
SLC39A8,688,471,41.71675491333008,0.02673906,0.5945939428785485,0.2760574649451098,0.9116699690455118,4350,0,2,0.001585638,7484,4350,0.06300161,-0.005309687,-0.0051861154,0.000972311,Background,0.5945939428785485,0.2760574649451098,0.9116699690455118,0.2760574649451098
SCAMP2,721,340,41.49647521972656,0.026262697,0.5944430817049343,0.276107900449,0.9116699690455118,4351,0,2,0.0017082349,5496,4351,0.06349905,-0.0054357722,-0.007604479,0.0020665952,Background,0.5944430817049343,0.276107900449,0.9116699690455118,0.276107900449
NRIP1,713,1239,44.56983947753906,0.026367316,0.5942488182960222,0.2761728527342757,0.9116699690455118,4352,0,2,0.0016113295,6924,4352,0.060878783,-0.0018291511,-0.007459726,0.0011447191,Background,0.5942488182960222,0.2761728527342757,0.9116699690455118,0.2761728527342757
