gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier,z_track_b,p_track_b,q_track_b,p_combined
RNF135,565,469,43.294315338134766,0.029274173,0.9681460253055981,0.16648572328413314,0.768483839414457,1237,0,0,0.0,1237,Background,0.9681460253055981,0.16648572328413314,0.768483839414457,0.16648572328413314
CCDC70,666,264,40.85562515258789,0.02944354,0.9679828464986724,0.1665264683058298,0.768483839414457,1238,0,0,0.0,1238,Background,0.9679828464986724,0.1665264683058298,0.768483839414457,0.1665264683058298
IMPDH1,289,602,35.65863800048828,0.03464904,0.96762418370411,0.16661604742973463,0.768483839414457,1239,0,0,0.0,1239,Background,0.96762418370411,0.16661604742973463,0.768483839414457,0.16661604742973463
GUCY2D,670,1124,41.7098388671875,0.029446198,0.9673272263611851,0.16669023861518284,0.768483839414457,1240,0,0,0.0,1240,Background,0.9673272263611851,0.16669023861518284,0.768483839414457,0.16669023861518284
GABRD,682,490,38.09364318847656,0.029462123,0.967013450594581,0.16676865483931613,0.768483839414457,1241,0,0,0.0,1241,Background,0.967013450594581,0.16676865483931613,0.768483839414457,0.16676865483931613
CYP2W1,606,549,40.71588134765625,0.02934111,0.9666925343077295,0.16684888017830823,0.768483839414457,1242,0,0,0.0,1242,Background,0.9666925343077295,0.16684888017830823,0.768483839414457,0.16684888017830823
ARNT2,650,728,41.326171875,0.029406317,0.9653962160859543,0.16717319800545505,0.768483839414457,1243,0,0,0.0,1243,Background,0.9653962160859543,0.16717319800545505,0.768483839414457,0.16717319800545505
MAFA,612,436,33.22521209716797,0.029340439,0.9645125237197926,0.16739451631867525,0.768483839414457,1244,0,0,0.0,1244,Background,0.9645125237197926,0.16739451631867525,0.768483839414457,0.16739451631867525
OR8D2,192,335,42.3538818359375,0.039448254,0.9644183665725312,0.1674181088415646,0.768483839414457,1245,0,0,0.0,1245,Background,0.9644183665725312,0.1674181088415646,0.768483839414457,0.1674181088415646
PRDX3,713,264,43.498435974121094,0.029490834,0.964129580705047,0.16749048194920435,0.768483839414457,1246,0,0,0.0,1246,Background,0.964129580705047,0.16749048194920435,0.768483839414457,0.16749048194920435
PCDHB2,387,999,41.575069427490234,0.031714026,0.964074812879466,0.1675042096787408,0.768483839414457,1247,0,0,0.0,1247,Background,0.964074812879466,0.1675042096787408,0.768483839414457,0.1675042096787408
ABLIM2,585,542,40.29734802246094,0.029287608,0.9633986606172241,0.1676737491057071,0.768483839414457,1248,0,0,0.0,1248,Background,0.9633986606172241,0.1676737491057071,0.768483839414457,0.1676737491057071
NKX2-1,700,379,33.25178909301758,0.029467836,0.9630775558477654,0.1677543020848855,0.768483839414457,1249,0,0,0.0,1249,Background,0.9630775558477654,0.1677543020848855,0.768483839414457,0.1677543020848855
STARD3NL,700,238,41.76238250732422,0.029462663,0.9620429558477652,0.16801401335074712,0.768483839414457,1250,0,0,0.0,1250,Background,0.9620429558477652,0.16801401335074712,0.768483839414457,0.16801401335074712
TSEN2,691,549,41.15945053100586,0.029447379,0.9615005982679607,0.16815026240817332,0.768483839414457,1251,0,0,0.0,1251,Background,0.9615005982679607,0.16815026240817332,0.768483839414457,0.16815026240817332
MSMB,456,66,34.214111328125,0.030239867,0.9602685938372647,0.16846002606175892,0.768483839414457,1252,0,0,0.0,1252,Background,0.9602685938372647,0.16846002606175892,0.768483839414457,0.16846002606175892
EDDM3A,293,148,42.06791305541992,0.034417067,0.960046109967747,0.16851600441120002,0.768483839414457,1253,0,0,0.0,1253,Background,0.960046109967747,0.16851600441120002,0.768483839414457,0.16851600441120002
TRIM31,269,464,37.88474655151367,0.035328005,0.9593600301935287,0.16868870171686712,0.768483839414457,1254,0,0,0.0,1254,Background,0.9593600301935287,0.16868870171686712,0.768483839414457,0.16868870171686712
TRGV11,310,116,37.85014724731445,0.033821482,0.9591019522277683,0.168753693519686,0.768483839414457,1255,0,0,0.0,1255,Background,0.9591019522277683,0.168753693519686,0.768483839414457,0.168753693519686
OR4F5,278,329,41.8305549621582,0.034959015,0.9584747388200097,0.16891171180650488,0.768483839414457,1256,0,0,0.0,1256,Background,0.9584747388200097,0.16891171180650488,0.768483839414457,0.16891171180650488
BPIFB3,632,495,42.08586883544922,0.029334838,0.9567846573014217,0.16933797892147934,0.768483839414457,1257,0,0,0.0,1257,Background,0.9567846573014217,0.16933797892147934,0.768483839414457,0.16933797892147934
MLKL,443,489,41.329139709472656,0.030459315,0.9562454348427357,0.16947412510124016,0.768483839414457,1258,0,0,0.0,1258,Background,0.9562454348427357,0.16947412510124016,0.768483839414457,0.16947412510124016
MMP1,563,502,41.976806640625,0.029208586,0.9557937737799879,0.16958821728618845,0.768483839414457,1259,0,0,0.0,1259,Background,0.9557937737799879,0.16958821728618845,0.768483839414457,0.16958821728618845
TRAV1-2,389,117,41.43467330932617,0.031596277,0.9552380015990631,0.16972867614465703,0.768483839414457,1260,0,0,0.0,1260,Background,0.9552380015990631,0.16972867614465703,0.768483839414457,0.16972867614465703
HTRA3,625,467,40.8470458984375,0.029304331,0.952959832804761,0.1703052112976059,0.768483839414457,1261,0,0,0.0,1261,Background,0.952959832804761,0.1703052112976059,0.768483839414457,0.1703052112976059
ASB16,647,500,39.00078201293945,0.029337922,0.9526480908568287,0.17038420116056047,0.768483839414457,1262,0,0,0.0,1262,Background,0.9526480908568287,0.17038420116056047,0.768483839414457,0.17038420116056047
ORC1,698,927,43.532737731933594,0.029412689,0.9526027155543348,0.17039570041091245,0.768483839414457,1263,0,0,0.0,1263,Background,0.9526027155543348,0.17039570041091245,0.768483839414457,0.17039570041091245
LAMTOR5,224,182,40.8123779296875,0.037332445,0.9525923269959518,0.17039833320452646,0.768483839414457,1264,0,0,0.0,1264,Background,0.9525923269959518,0.17039833320452646,0.768483839414457,0.17039833320452646
SPOCD1,386,1289,39.76670455932617,0.03163344,0.9510965454459505,0.1707776841172483,0.768483839414457,1265,0,0,0.0,1265,Background,0.9510965454459505,0.1707776841172483,0.768483839414457,0.1707776841172483
H2AC21,610,134,33.78999328613281,0.029258775,0.9488583058692164,0.17134634133562116,0.768483839414457,1266,0,0,0.0,1266,Background,0.9488583058692164,0.17134634133562116,0.768483839414457,0.17134634133562116
UGT1A1,674,558,41.22352981567383,0.029358644,0.9486397906919818,0.17140192306624968,0.768483839414457,1267,0,0,0.0,1267,Background,0.9486397906919818,0.17140192306624968,0.768483839414457,0.17140192306624968
MINAR1,647,921,42.09151840209961,0.029316053,0.9482742908568292,0.17149491771166436,0.768483839414457,1268,0,0,0.0,1268,Background,0.9482742908568292,0.17149491771166436,0.768483839414457,0.17149491771166436
TMEM132C,549,1250,41.68040084838867,0.02914224,0.9479971573115753,0.17156545068403384,0.768483839414457,1269,0,0,0.0,1269,Background,0.9479971573115753,0.17156545068403384,0.768483839414457,0.17156545068403384
MCL1,649,395,41.97157287597656,0.029312009,0.9468441904228936,0.17185909002909022,0.768483839414457,1270,0,0,0.0,1270,Background,0.9468441904228936,0.17185909002909022,0.768483839414457,0.17185909002909022
SELENOS,694,200,41.305511474609375,0.029375294,0.9462400180531787,0.1720130896322013,0.768483839414457,1271,0,0,0.0,1271,Background,0.9462400180531787,0.1720130896322013,0.768483839414457,0.1720130896322013
FGF3,629,263,39.16083526611328,0.029277042,0.9461964784265121,0.17202419100150512,0.768483839414457,1272,0,0,0.0,1272,Background,0.9461964784265121,0.17202419100150512,0.768483839414457,0.17202419100150512
TRMT44,595,1128,41.37905502319336,0.02921467,0.9452352459549236,0.17226939450747397,0.768483839414457,1273,0,0,0.0,1273,Background,0.9452352459549236,0.17226939450747397,0.768483839414457,0.17226939450747397
CCSAP,627,329,40.7902946472168,0.02926818,0.9450752939460648,0.1723102187485963,0.768483839414457,1274,0,0,0.0,1274,Background,0.9450752939460648,0.1723102187485963,0.768483839414457,0.1723102187485963
PVR,533,511,41.049468994140625,0.029094867,0.945039095861968,0.17231945837181756,0.768483839414457,1275,0,0,0.0,1275,Background,0.945039095861968,0.17231945837181756,0.768483839414457,0.17231945837181756
OR5T2,182,338,43.5170783996582,0.03979619,0.9443754921610429,0.17248890036827863,0.768483839414457,1276,0,0,0.0,1276,Background,0.9443754921610429,0.17248890036827863,0.768483839414457,0.17248890036827863
TRIM42,708,735,43.315528869628906,0.029381733,0.9436622653424848,0.17267113137158346,0.768483839414457,1277,0,0,0.0,1277,Background,0.9436622653424848,0.17267113137158346,0.768483839414457,0.17267113137158346
ADH6,350,391,41.61517333984375,0.032461096,0.9420061823539583,0.17309473734484332,0.768483839414457,1278,0,0,0.0,1278,Background,0.9420061823539583,0.17309473734484332,0.768483839414457,0.17309473734484332
CMTM8,712,132,41.25914001464844,0.029378764,0.9419850171591193,0.17310015542583107,0.768483839414457,1279,0,0,0.0,1279,Background,0.9419850171591193,0.17310015542583107,0.768483839414457,0.17310015542583107
ITGAD,495,1218,41.47925567626953,0.029457934,0.9415043217074264,0.1732232378033982,0.768483839414457,1280,0,0,0.0,1280,Background,0.9415043217074264,0.1732232378033982,0.768483839414457,0.1732232378033982
GML,344,198,34.27765655517578,0.0326025,0.9396160599328802,0.17370726771335937,0.768483839414457,1281,0,0,0.0,1281,Background,0.9396160599328802,0.17370726771335937,0.768483839414457,0.17370726771335937
IQCD,688,437,32.63144302368164,0.02933331,0.9395358900884706,0.1737278371722929,0.768483839414457,1282,0,0,0.0,1282,Background,0.9395358900884706,0.1737278371722929,0.768483839414457,0.1737278371722929
DKKL1,208,261,40.48056411743164,0.038016647,0.938991942858571,0.1738674405451967,0.768483839414457,1283,0,0,0.0,1283,Background,0.938991942858571,0.1738674405451967,0.768483839414457,0.1738674405451967
PHF2,633,1188,41.732330322265625,0.02924633,0.9387609186038197,0.17392675420880094,0.768483839414457,1284,0,0,0.0,1284,Background,0.9387609186038197,0.17392675420880094,0.768483839414457,0.17392675420880094
ARMCX6,294,327,38.978004455566406,0.034133732,0.9380063880761043,0.17412056362040762,0.768483839414457,1285,0,0,0.0,1285,Background,0.9380063880761043,0.17412056362040762,0.768483839414457,0.17412056362040762
FBLL1,589,391,40.88364791870117,0.029165518,0.9375394099739837,0.17424058079170163,0.768483839414457,1286,0,0,0.0,1286,Background,0.9375394099739837,0.17424058079170163,0.768483839414457,0.17424058079170163
CECR2,616,1532,41.20941925048828,0.02920773,0.9366234872265518,0.17447613302024761,0.768483839414457,1287,0,0,0.0,1287,Background,0.9366234872265518,0.17447613302024761,0.768483839414457,0.17447613302024761
GABRA5,635,474,42.0324821472168,0.02923612,0.9360769255815866,0.1746167912030292,0.768483839414457,1288,0,0,0.0,1288,Background,0.9360769255815866,0.1746167912030292,0.768483839414457,0.1746167912030292
PLAAT3,568,166,38.28845977783203,0.029117785,0.9357282889083787,0.17470655079984798,0.768483839414457,1289,0,0,0.0,1289,Background,0.9357282889083787,0.17470655079984798,0.768483839414457,0.17470655079984798
OR52I2,164,327,42.287803649902344,0.041021258,0.9354157102801823,0.17478705183399046,0.768483839414457,1290,0,0,0.0,1290,Background,0.9354157102801823,0.17478705183399046,0.768483839414457,0.17478705183399046
BRSK2,602,678,34.31037521362305,0.029172981,0.9344475670713621,0.17503653536292296,0.768483839414457,1291,0,0,0.0,1291,Background,0.9344475670713621,0.17503653536292296,0.768483839414457,0.17503653536292296
DUSP12,668,345,41.840049743652344,0.029278634,0.9344067034719433,0.17504707058480273,0.768483839414457,1292,0,0,0.0,1292,Background,0.9344067034719433,0.17504707058480273,0.768483839414457,0.17504707058480273
CPXCR1,338,340,47.187294006347656,0.032717593,0.9341168144742038,0.17512181967437052,0.768483839414457,1293,0,0,0.0,1293,Background,0.9341168144742038,0.17512181967437052,0.768483839414457,0.17512181967437052
ARR3,524,405,41.73348236083984,0.029016616,0.9331849135302044,0.17536225136534783,0.768483839414457,1294,0,0,0.0,1294,Background,0.9331849135302044,0.17536225136534783,0.768483839414457,0.17536225136534783
SPIN2B,144,261,41.50737762451172,0.04279763,0.9327048123780495,0.17548619974951768,0.768483839414457,1295,0,0,0.0,1295,Background,0.9327048123780495,0.17548619974951768,0.768483839414457,0.17548619974951768
OR8B4,400,325,41.82041549682617,0.031159451,0.9310615413270203,0.17591086550508117,0.768483839414457,1296,0,0,0.0,1296,Background,0.9310615413270203,0.17591086550508117,0.768483839414457,0.17591086550508117
SLC45A1,657,768,36.06526947021485,0.029234888,0.9289632236834378,0.1764540728548995,0.768483839414457,1297,0,0,0.0,1297,Background,0.9289632236834378,0.1764540728548995,0.768483839414457,0.1764540728548995
KIF26A,601,2116,41.05403900146485,0.029140946,0.9283879274373568,0.1766031892865509,0.768483839414457,1298,0,0,0.0,1298,Background,0.9283879274373568,0.1766031892865509,0.768483839414457,0.1766031892865509
CARD18,131,97,22.35338592529297,0.04408976,0.9278131914412363,0.1767522400494992,0.768483839414457,1299,0,0,0.0,1299,Background,0.9278131914412363,0.1767522400494992,0.768483839414457,0.1767522400494992
KRT73,623,570,41.62035369873047,0.029172212,0.9271935200494636,0.1769130333273342,0.768483839414457,1300,0,0,0.0,1300,Background,0.9271935200494636,0.1769130333273342,0.768483839414457,0.1769130333273342
CLPTM1,673,799,37.37193298339844,0.029249711,0.9271463659210617,0.17692527273618408,0.768483839414457,1301,0,0,0.0,1301,Background,0.9271463659210617,0.17692527273618408,0.768483839414457,0.17692527273618408
GBP5,384,607,42.206695556640625,0.031477034,0.9259665828129803,0.1772316734913022,0.768483839414457,1302,0,0,0.0,1302,Background,0.9259665828129803,0.1772316734913022,0.768483839414457,0.1772316734913022
FABP12,527,142,41.33538055419922,0.028979955,0.9245765747414827,0.1775931013789956,0.768483839414457,1303,0,0,0.0,1303,Background,0.9245765747414827,0.1775931013789956,0.768483839414457,0.1775931013789956
ANKRD7,471,260,40.299224853515625,0.02974985,0.923643359964828,0.17783601531797438,0.768483839414457,1304,0,0,0.0,1304,Background,0.923643359964828,0.17783601531797438,0.768483839414457,0.17783601531797438
SLC16A8,637,558,41.75730895996094,0.029175477,0.9233093584526015,0.17792300614648626,0.768483839414457,1305,0,0,0.0,1305,Background,0.9233093584526015,0.17792300614648626,0.768483839414457,0.17792300614648626
RNASET2,639,277,40.79306411743164,0.02917041,0.9216599935215036,0.17835297727513227,0.768483839414457,1306,0,0,0.0,1306,Background,0.9216599935215036,0.17835297727513227,0.768483839414457,0.17835297727513227
PARP3,591,549,45.63484954833984,0.029089374,0.9215954778590857,0.17836980908680217,0.768483839414457,1307,0,0,0.0,1307,Background,0.9215954778590857,0.17836980908680217,0.768483839414457,0.17836980908680217
OR2A5,453,312,42.677268981933594,0.03004459,0.9208310946405704,0.1785693089921841,0.768483839414457,1308,0,0,0.0,1308,Background,0.9208310946405704,0.1785693089921841,0.768483839414457,0.1785693089921841
FASTKD3,698,709,40.406002044677734,0.029252755,0.9206159155543348,0.17862549491381485,0.768483839414457,1309,0,0,0.0,1309,Background,0.9206159155543348,0.17862549491381485,0.768483839414457,0.17862549491381485
TMEM69,709,267,41.50325393676758,0.029266939,0.9204317439215792,0.17867359324662363,0.768483839414457,1310,0,0,0.0,1310,Background,0.9204317439215792,0.17867359324662363,0.768483839414457,0.17867359324662363
IL3,574,186,32.485992431640625,0.029046496,0.9192170898712486,0.1789910169741996,0.768483839414457,1311,0,0,0.0,1311,Background,0.9192170898712486,0.1789910169741996,0.768483839414457,0.1789910169741996
TUT4,650,1678,43.07915115356445,0.029171394,0.918411616085954,0.17920170578455785,0.768483839414457,1312,0,0,0.0,1312,Background,0.918411616085954,0.17920170578455785,0.768483839414457,0.17920170578455785
SERINC4,574,558,41.588157653808594,0.029040318,0.9179814898712481,0.17931427831160918,0.768483839414457,1313,0,0,0.0,1313,Background,0.9179814898712481,0.17931427831160918,0.768483839414457,0.17931427831160918
H2BC10,194,126,27.47334098815918,0.038518965,0.9177265384809733,0.17938102511262743,0.768483839414457,1314,0,0,0.0,1314,Background,0.9177265384809733,0.17938102511262743,0.768483839414457,0.17938102511262743
CCDC54,595,336,41.89479064941406,0.029074173,0.9171358459549229,0.17953572965038855,0.768483839414457,1315,0,0,0.0,1315,Background,0.9171358459549229,0.17953572965038855,0.768483839414457,0.17953572965038855
CBS,667,585,41.85319900512695,0.029189717,0.916920440497021,0.17959216598950528,0.768483839414457,1316,0,0,0.0,1316,Background,0.916920440497021,0.17959216598950528,0.768483839414457,0.17959216598950528
STXBP1,663,594,42.179222106933594,0.029181313,0.9164349035694429,0.1797194177937138,0.768483839414457,1317,0,0,0.0,1317,Background,0.9164349035694429,0.1797194177937138,0.768483839414457,0.1797194177937138
OR5AP2,336,362,42.191802978515625,0.03260006,0.9160169920366317,0.17982899136834307,0.768483839414457,1318,0,0,0.0,1318,Background,0.9160169920366317,0.17982899136834307,0.768483839414457,0.17982899136834307
CYP4X1,565,516,42.19514083862305,0.029011847,0.9156808253055981,0.17991716245684192,0.768483839414457,1319,0,0,0.0,1319,Background,0.9156808253055981,0.17991716245684192,0.768483839414457,0.17991716245684192
