gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_proboscidea,delta_mysticeti,delta_giant_odontoceti,delta_rodents,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
PDE7A,698,499,0.12189780920743942,41.68449401855469,0.025010543229645632,0.3162277638912201,3.6720626539470313e-13,2.840261697769165,2.4543721675872803,424,17.495256423950195,0.16234467923641205,4,3,0.12695064396727138,0.11719602979601239,0.028724063002361674,0.09116836982828579,0.007058211136623917,-0.009754614171258983,0.29655775330799244,0.29655775330799244,0.3834020842591429,0.8667758360870726,6758,3.6229108966562057e-12,1273,7.343570196383098e-13,7.343570196383098e-13,7.2460845134672265e-12,0.025010543229645632,0.025010543229645632,0.3162277638912201,1128,Tier 0: Core Bottleneck Transducer
TMEM174,720,311,0.1987205594778061,40.4792366027832,0.023990323574078723,0.31622758507728577,3.6720626539470313e-13,5.651129722595215,3.2390928268432617,26,17.870450973510742,0.31622758507728577,4,4,0.08629252296674746,0.08629252296674746,0.010974629892176095,0.0688865059537365,0.002341792585448418,0.004089594535386446,0.19946234204677507,0.19946234204677507,0.4209505490697469,0.8667758360870726,7540,3.6229108966562057e-12,5290,7.343570196383098e-13,7.343570196383098e-13,7.2460845134672265e-12,0.023990323574078723,0.023990323574078723,0.31622758507728577,1129,Tier 0: Core Bottleneck Transducer
EDIL3,654,495,0.1342129111289978,41.16338348388672,0.0223381867955963,0.3162277638912201,3.691491556877964e-13,3.167534828186035,2.1393206119537354,62,10.016624450683594,0.3162277638912201,4,3,0.11016634333036227,0.10958127296301182,0.022843512833972623,0.0672548117682535,-0.0005850703673504553,0.02006801872813615,-0.3257853034545201,-0.3257853034545201,0.6277066006042842,0.8998866545815817,10857,3.6229108966562057e-12,1273,7.382983113757291e-13,7.382983113757291e-13,7.2460845134672265e-12,0.0223381867955963,0.0223381867955963,0.3162277638912201,1130,Tier 0: Core Bottleneck Transducer
ERG,682,487,0.11757565289735794,41.91682815551758,0.02196149849421504,0.4394301176071167,3.691491556877964e-13,5.553852081298828,3.8641357421875,441,12.638760566711426,0.4394301176071167,4,4,0.13554850923629233,0.13554850923629233,0.01423079923326775,0.09549747264655636,0.013860684231668014,0.011959553124800192,-0.3009904480828538,-0.3009904480828538,0.6182891108429142,0.8973695384038044,10725,3.6229108966562057e-12,188,7.382983113757291e-13,7.382983113757291e-13,7.2460845134672265e-12,0.02196149849421504,0.02196149849421504,0.4394301176071167,1131,Tier 0: Core Bottleneck Transducer
EZH1,706,754,0.0953744500875473,41.30757141113281,0.01604599307162506,0.3162277340888977,3.691491556877964e-13,2.9283204078674316,2.688645124435425,190,9.260163307189941,0.3162277340888977,4,3,0.05993090318079716,0.05835150281323047,-0.0015794003675666994,0.0078076273117244025,0.011885590138600736,0.040237685730472025,-1.2978383259540005,-1.2978383259540005,0.9028285516727439,0.9999912216022939,13826,3.6229108966562057e-12,3465,7.382983113757291e-13,7.382983113757291e-13,7.2460845134672265e-12,0.01604599307162506,0.01604599307162506,0.3162277340888977,1132,Tier 0: Core Bottleneck Transducer
GPC6,670,560,0.11673317104578018,41.128562927246094,0.019155873016682777,0.3162277638912201,3.691491556877964e-13,3.304497718811035,2.9716618061065674,542,26.371814727783203,0.12530414760112762,4,2,0.0566171459798626,0.05010375352134566,2.8446332863597188e-05,0.056588699646999,-0.00192031695094756,-0.004593075507569381,-0.8183000078648033,-0.8183000078648033,0.7934070491867036,0.9653425184822315,12793,3.6229108966562057e-12,1273,7.382983113757291e-13,7.382983113757291e-13,7.2460845134672265e-12,0.019155873016682777,0.019155873016682777,0.3162277638912201,1133,Tier 0: Core Bottleneck Transducer
MYLIP,711,475,0.13686208426952362,42.031089782714844,0.027971199324182988,0.3469732701778412,3.691491556877964e-13,3.8035051822662354,3.1495449542999268,162,10.961954116821289,0.3469732701778412,4,3,0.12421710484842172,0.11828085424837222,0.003031821867311568,0.10895669207751753,0.01222859090359261,-0.005936250600049496,0.8930104237882439,0.8930104237882439,0.1859257952693018,0.8667758360870726,2638,3.6229108966562057e-12,733,7.382983113757291e-13,7.382983113757291e-13,7.2460845134672265e-12,0.027971199324182988,0.027971199324182988,0.3469732701778412,1134,Tier 0: Core Bottleneck Transducer
OPN5,722,411,0.15289248526096344,41.74910354614258,0.025195458488414996,0.3162277638912201,3.691491556877964e-13,8.035837173461914,4.228092670440674,138,25.411548614501953,0.3162277638912201,4,3,0.1064512145481856,0.10476792920011917,0.012293983026655481,0.08379773223197716,-0.0016832853480664232,0.010359499289552954,0.432089979668065,0.432089979668065,0.3328380085882895,0.8667758360870726,5757,3.6229108966562057e-12,1273,7.382983113757291e-13,7.382983113757291e-13,7.2460845134672265e-12,0.025195458488414996,0.025195458488414996,0.3162277638912201,1135,Tier 0: Core Bottleneck Transducer
PDLIM1,699,357,0.15025362372398376,41.81174850463867,0.020462991249783766,0.3050937056541443,3.691491556877964e-13,2.913957118988037,1.827731966972351,113,9.551023483276367,0.3050937056541443,4,3,0.07238786278865654,0.0634906181973253,0.007724367397739839,0.06254677264996256,-0.008897244591331253,0.002116722740954147,-0.515417341971011,-0.515417341971011,0.6968692916912861,0.92323641718989,11749,3.6229108966562057e-12,5891,7.382983113757291e-13,7.382983113757291e-13,7.2460845134672265e-12,0.020462991249783766,0.020462991249783766,0.3050937056541443,1136,Tier 0: Core Bottleneck Transducer
CRHR1,689,426,0.11996637284755707,40.173954010009766,0.02323095812638948,0.31622764468193054,3.710920459808897e-13,3.429340124130249,2.2270357608795166,62,10.84453010559082,0.31622764468193054,4,3,0.09798282488948001,0.09153891730978024,0.01478996919190834,0.07877724245532156,-0.006443907579699774,0.004415613242250125,-0.05464783754723231,-0.05464783754723231,0.5217904865894726,0.8729917010054637,9302,3.6229108966562057e-12,4561,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.02323095812638948,0.02323095812638948,0.31622764468193054,1137,Tier 0: Core Bottleneck Transducer
CTSZ,692,311,0.201926589012146,34.09451675415039,0.024892346987484486,0.31622761487960815,3.710920459808897e-13,4.0038838386535645,2.966102361679077,144,12.661397933959961,0.31622761487960815,4,4,0.0992708971967072,0.0992708971967072,0.014248572104743952,0.07908028476583093,0.001232038864254497,0.004710001461877828,0.2507851820672179,0.2507851820672179,0.400990099273177,0.8667758360870726,7152,3.6229108966562057e-12,4986,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.024892346987484486,0.024892346987484486,0.31622761487960815,1138,Tier 0: Core Bottleneck Transducer
FAM53C,714,399,0.10807783156633377,41.53988265991211,0.025896880594729815,0.3162277638912201,3.710920459808897e-13,6.135066986083984,5.3636250495910645,103,38.9655876159668,0.15744833648204803,4,4,0.13198239244542295,0.13198239244542295,0.008744788607938488,0.10071345841892171,0.013545504672182698,0.008978640746380058,0.5266922981950997,0.5266922981950997,0.29920364244262115,0.8667758360870726,5023,3.6229108966562057e-12,1273,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.025896880594729815,0.025896880594729815,0.3162277638912201,1139,Tier 0: Core Bottleneck Transducer
IDH1,708,416,0.13177558779716492,41.55833435058594,0.023981653192317928,0.3162277638912201,3.710920459808897e-13,3.618180751800537,3.098473310470581,323,11.441692352294922,0.3162277638912201,4,3,0.10500431258205356,0.10026825362901448,0.008564122200850134,0.08737469341230829,0.00906549696889513,-0.004736058953039077,0.15085751377133425,0.15085751377133425,0.4400440579669499,0.8667758360870726,7873,3.6229108966562057e-12,1273,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.023981653192317928,0.023981653192317928,0.3162277638912201,1140,Tier 0: Core Bottleneck Transducer
INHBB,678,419,0.11533919721841812,30.930845260620117,0.027251126031749583,0.3162277340888977,3.710920459808897e-13,2.968353509902954,2.4531047344207764,405,9.386758804321289,0.3162277340888977,4,3,0.1320692591000393,0.1300485035591401,0.02450914259266377,0.08950773114547175,0.018052385361903782,-0.0020207555408991856,0.6026960198152723,0.6026960198152723,0.27335546492829255,0.8667758360870726,4459,3.6229108966562057e-12,3465,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.027251126031749583,0.027251126031749583,0.3162277340888977,1141,Tier 0: Core Bottleneck Transducer
NAA15,702,871,0.09134338796138763,42.31414794921875,0.03386867315989844,0.3162277340888977,3.710920459808897e-13,6.916149139404297,5.6189093589782715,784,37.881309509277344,0.18257418274879456,4,3,0.1862466100870953,0.18131215486061797,0.02402203643226512,0.1476487536360405,0.014575820018789709,-0.00493445522647734,1.9109179182914784,1.9109179182914784,0.028007565004161596,0.8667758360870726,188,3.6229108966562057e-12,3465,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.03386867315989844,0.03386867315989844,0.3162277340888977,1142,Tier 0: Core Bottleneck Transducer
REM1,711,300,0.1551661640405655,41.98530578613281,0.024451963118659912,0.3162277638912201,3.710920459808897e-13,1.6057013273239136,1.5660648345947266,44,14.55842399597168,0.11029362678527832,4,4,0.10377342318874677,0.10377342318874677,0.009884543636455304,0.0819474888420992,0.008766817879530684,0.0031745728306615995,0.2486530939033741,0.2486530939033741,0.40181456749783856,0.8667758360870726,7169,3.6229108966562057e-12,1273,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.024451963118659912,0.024451963118659912,0.3162277638912201,1143,Tier 0: Core Bottleneck Transducer
RPF2,690,310,0.11748947948217392,41.49694061279297,0.019059789700941427,0.3162277638912201,3.710920459808897e-13,2.7556540966033936,1.9739042520523071,144,8.714143753051758,0.3162277638912201,4,3,0.0723167692201448,0.06990525215307766,-0.002411517067067127,0.07107673891037138,0.0010030568506105995,0.00023697345916281839,-0.7884326787209051,-0.7884326787209051,0.7847781688337877,0.9617923500018972,12699,3.6229108966562057e-12,1273,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.019059789700941427,0.019059789700941427,0.3162277638912201,1144,Tier 0: Core Bottleneck Transducer
SBSPON,686,285,0.16119025647640228,41.37305450439453,0.02492468000702001,0.3162277638912201,3.710920459808897e-13,6.879411220550537,3.5944769382476807,244,41.37305450439453,0.16627757251262665,4,4,0.10026031808321767,0.10026031808321767,0.006609522644062124,0.0752744505442442,0.006766294161340705,0.011610050733570638,0.2320417454501199,0.2320417454501199,0.4082527951703872,0.8667758360870726,7297,3.6229108966562057e-12,1273,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.02492468000702001,0.02492468000702001,0.3162277638912201,1145,Tier 0: Core Bottleneck Transducer
TMEM183A,694,376,0.1261838674545288,42.04951858520508,0.01877498436584093,0.3162277638912201,3.710920459808897e-13,8.40485668182373,5.784914493560791,373,26.5784912109375,0.3162277638912201,4,4,0.08655121449952621,0.08655121449952621,0.023047313043276993,0.05035603065213551,0.0031795852849815826,0.009968285519132137,-0.8297293971909137,-0.8297293971909137,0.7966541016605357,0.9672158526948967,12820,3.6229108966562057e-12,1273,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.01877498436584093,0.01877498436584093,0.3162277638912201,1146,Tier 0: Core Bottleneck Transducer
UCKL1,679,569,0.16639983654022217,38.668643951416016,0.02543741192703546,0.31622767448425293,3.710920459808897e-13,3.063336133956909,2.3495476245880127,491,9.687122344970703,0.31622767448425293,4,3,0.10839065151809311,0.09903827752974326,0.016444794143479696,0.08182659670039252,0.010119260674220894,-0.00935237398834986,0.29267586181259714,0.29267586181259714,0.38488496092653024,0.8667758360870726,6793,3.6229108966562057e-12,4292,7.421285808106859e-13,7.421285808106859e-13,7.2460845134672265e-12,0.02543741192703546,0.02543741192703546,0.31622767448425293,1147,Tier 0: Core Bottleneck Transducer
RTF2,683,316,0.17763958871364594,42.84550857543945,0.027567063254578368,0.29720357060432434,3.7125857943458343e-13,5.8912672996521,3.6027486324310303,305,34.42999267578125,0.17110858857631683,4,4,0.11398645068265412,0.11398645068265412,0.013966211513597929,0.09078739490039209,0.007208036093038019,0.002024808175626076,0.6815048366104647,0.6815048366104647,0.2477760537099375,0.8667758360870726,3939,3.6229108966562057e-12,6077,7.425171588693047e-13,7.425171588693047e-13,7.2460845134672265e-12,0.027567063254578368,0.027567063254578368,0.29720357060432434,1148,Tier 0: Core Bottleneck Transducer
ANKRD13C,673,584,0.1403476744890213,41.62400436401367,0.019966416233392174,0.3162277638912201,3.7303493627398303e-13,1.8179244995117188,1.5766745805740356,454,5.748782157897949,0.3162277638912201,4,3,0.0868828769230753,0.08538902005112664,-0.0014938568719486487,0.07016465631258578,0.002787285292580946,0.013930935317908563,-0.6721106909667323,-0.6721106909667323,0.7492433845357751,0.9463423014998276,12324,3.6229108966562057e-12,1273,7.460698725481052e-13,7.460698725481052e-13,7.2460845134672265e-12,0.019966416233392174,0.019966416233392174,0.3162277638912201,1149,Tier 0: Core Bottleneck Transducer
ATP5PB,709,279,0.17300686240196228,43.427791595458984,0.02767867170283417,0.31622761487960815,3.7303493627398303e-13,4.795241832733154,3.4218170642852783,142,25.095691680908203,0.1910782903432846,4,3,0.11079174114798471,0.10644603401085279,0.04092195038299633,0.06914386168860151,0.0007259290763868685,-0.004345707137131928,0.8294052303749788,0.8294052303749788,0.2034375714174919,0.8667758360870726,2955,3.6229108966562057e-12,4986,7.460698725481052e-13,7.460698725481052e-13,7.2460845134672265e-12,0.02767867170283417,0.02767867170283417,0.31622761487960815,1150,Tier 0: Core Bottleneck Transducer
CFAP299,663,234,0.1725352257490158,41.539852142333984,0.02180315804079683,0.31622636318206787,3.7303493627398303e-13,1.7858364582061768,1.5472410917282104,179,17.552480697631836,0.101742684841156,4,4,0.09018596782023593,0.09018596782023593,0.022026725735476947,0.06457726738789683,0.002724107544381496,0.0008578671524806491,-0.3873712258035457,-0.3873712258035457,0.6507592986679587,0.9090774258390708,11138,3.6229108966562057e-12,5506,7.460698725481052e-13,7.460698725481052e-13,7.2460845134672265e-12,0.02180315804079683,0.02180315804079683,0.31622636318206787,1151,Tier 0: Core Bottleneck Transducer
INTS11,704,606,0.12964577972888947,38.78063201904297,0.0209021947474612,0.3162277638912201,3.7303493627398303e-13,3.884680986404419,3.7201764583587646,460,24.705066680908203,0.1572422832250595,4,3,0.09238405407188491,0.08402068469760118,0.024018725444322497,0.06365833289369742,0.004706995733864988,-0.008363369374283725,-0.4219490986420206,-0.4219490986420206,0.6634689143581486,0.9123144254566463,11320,3.6229108966562057e-12,1273,7.460698725481052e-13,7.460698725481052e-13,7.2460845134672265e-12,0.0209021947474612,0.0209021947474612,0.3162277638912201,1152,Tier 0: Core Bottleneck Transducer
IZUMO4,624,239,0.18195249140262604,31.214876174926758,0.02253561883803849,0.3162277340888977,3.7303493627398303e-13,3.0508105754852295,2.3001925945281982,181,14.474048614501953,0.21077796816825867,4,2,0.06094220709423146,0.042308261247888626,-0.00405361621538619,0.05955844807288734,-0.014580329630956646,0.0013837590213441164,-0.38843613241472624,-0.38843613241472624,0.6511533452692873,0.9090774258390708,11144,3.6229108966562057e-12,3465,7.460698725481052e-13,7.460698725481052e-13,7.2460845134672265e-12,0.02253561883803849,0.02253561883803849,0.3162277340888977,1153,Tier 0: Core Bottleneck Transducer
KIN,704,396,0.11934900283813477,41.22077178955078,0.019374779878244562,0.3162277042865753,3.7303493627398303e-13,3.417908191680908,2.6049306392669678,246,38.21776580810547,0.08943244069814682,4,4,0.09189546648203306,0.09189546648203306,0.006570174755186921,0.08088401643274083,0.003046936802567391,0.0013943384915379175,-0.6983676805701748,-0.6983676805701748,0.7575263585334768,0.9496538171636254,12415,3.6229108966562057e-12,4220,7.460698725481052e-13,7.460698725481052e-13,7.2460845134672265e-12,0.019374779878244562,0.019374779878244562,0.3162277042865753,1154,Tier 0: Core Bottleneck Transducer
KLC1,695,593,0.12941214442253113,41.00072479248047,0.025277811483320766,0.31622767448425293,3.7303493627398303e-13,2.584364652633667,2.1425583362579346,208,25.534347534179688,0.1012113094329834,4,3,0.07353306783007639,0.06646738209900581,-0.0070656857310705656,0.060306646100234645,0.002907238498223658,0.01031918323161808,0.331776533130807,0.331776533130807,0.3700290026953834,0.8667758360870726,6500,3.6229108966562057e-12,4292,7.460698725481052e-13,7.460698725481052e-13,7.2460845134672265e-12,0.025277811483320766,0.025277811483320766,0.31622767448425293,1155,Tier 0: Core Bottleneck Transducer
POLR3B,671,1138,0.0756673589348793,41.6632080078125,0.017733389054691222,0.3162277638912201,3.7303493627398303e-13,13.175063133239746,5.886562347412109,315,41.6632080078125,0.3162277638912201,4,3,0.09444428539624401,0.08551052302006489,0.020690366369266498,0.0331875065786876,-0.008933762376179129,0.040566412448289915,-1.0595028418231236,-1.0595028418231236,0.8553145821496557,0.9963188726135218,13361,3.6229108966562057e-12,1273,7.460698725481052e-13,7.460698725481052e-13,7.2460845134672265e-12,0.017733389054691222,0.017733389054691222,0.3162277638912201,1156,Tier 0: Core Bottleneck Transducer
