gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,delta_clade_6,delta_clade_7,delta_clade_8,delta_clade_9,delta_clade_10,delta_clade_11,delta_clade_12,delta_clade_13,delta_clade_14,delta_clade_15,delta_clade_16,delta_clade_17,delta_clade_18,delta_clade_19,delta_clade_20,delta_clade_21,delta_clade_22,delta_clade_23,delta_clade_24,delta_clade_25,delta_clade_26,delta_clade_27,delta_clade_28,delta_clade_29,delta_clade_30,delta_clade_31,delta_clade_32,delta_clade_33,delta_clade_34,delta_clade_35,delta_clade_36,delta_clade_37,delta_clade_38,delta_clade_39,delta_clade_40,delta_clade_41,delta_clade_42,delta_clade_43,delta_clade_44,delta_clade_45,delta_clade_46,delta_clade_47,delta_clade_48,delta_clade_49,tier,z_track_b,p_track_b,q_track_b,p_combined
CNPY2,719,191,35.09025573730469,0.0013151462,0.1261582969449906,0.44980331087956976,0.6653184328727464,3934,0,36,0.0011595230352201,9174,3934,0.0001607127487659,-0.0002685050130821,0.0007422117632813,-0.0007455199956893,-0.0001434236764907,0.0002049393951892,-0.0001088082790374,0.0002794563770294,4.842692214879207e-05,4.151678876951337e-05,0.0003236485645174,0.0002261847257614,-8.666142821311951e-05,5.1820650696754456e-05,7.640756666660309e-05,-2.2355456167133525e-05,-5.899368625250645e-05,0.0004123449325561,5.584210157394409e-06,0.0010759989963844,0.0003102635964751,4.544854164123535e-07,0.0001552775502204,3.2609328627586365e-05,-0.0001120567321777,0.0005069226026535,-2.5775278118089773e-05,0.0001695761457085,0.0003797970712184,0.001422194414772,7.602199912071228e-05,2.5772013032110408e-05,1.4608725905418396e-05,-3.1445175409317017e-05,0.0001218076795339,9.74917784333229e-05,4.437566894921474e-05,7.482711225748062e-05,-2.077873796224594e-05,-7.661059498786926e-05,0.0003206003457307,0.0002549868077039,8.208863437175751e-05,0.0007859438774175,-2.055242657661438e-05,0.000247836112976,0.0001497180346632,9.885616600513458e-05,0.0037567613180726,Background,0.1261582969449906,0.44980331087956976,0.6653184328727464,0.44980331087956976
PLXNC1,654,1614,41.499210357666016,0.0013221708,0.12614255562229273,0.449809540988238,0.6653184328727464,3935,0,29,0.0012469471697354,2490,3935,0.0002040360122919,8.194045221898705e-05,0.0013494841987267,-7.920966163510457e-05,-8.469074964523315e-05,-3.4442171454429626e-05,-0.0002955282106995,-0.0027010925114154,-3.2870091672521085e-05,0.0003186554531566,-3.915931301889941e-05,9.017065167427065e-06,-5.7460740208625793e-05,0.0011331839486956,0.0003882646560668,-2.371519076405093e-05,-6.843356823083013e-05,0.00035653822124,-3.220885992050171e-05,0.0012198910117149,0.0015273913741111,0.0013771428493782,0.0001312009990215,0.0002477864036336,-0.0001451075077056,0.0003888010978698,0.0005425951094366,-0.0001068040728569,0.0010241093114018,0.0009988733800128,0.0001061260845744,-0.000627314322628,-0.0007304102182388,0.0005835434421896,6.179139018058777e-05,-0.0004120079101994,0.00075589021435,-0.0002985289029311,-0.0001516994088888,0.0026258686557412,5.3292147640604526e-05,0.0001871752319857,8.58064740896225e-05,0.0007738346466794,-5.84721565246582e-05,0.0033998729195445,0.0015705729601904,9.944476187229156e-05,-1.1110671039205045e-05,Background,0.12614255562229273,0.449809540988238,0.6653184328727464,0.449809540988238
PMEPA1,701,249,35.863189697265625,0.0013169189,0.12613927930832314,0.44981083769099534,0.6653184328727464,3936,0,31,0.0011951457015692,5623,3936,0.0002051405608654,0.0002996081311721,0.0004006572708021,-0.000841861590743,-7.476657629013061e-06,0.0002106986939907,-4.897173494100571e-05,0.0001875646412372,-5.190260344534181e-05,8.987109322333708e-05,-0.000145518220961,4.5474618673324585e-05,-2.458319067955017e-05,4.719197750091553e-05,6.411226422642358e-06,-2.2370364604284987e-05,-7.385388016700745e-05,0.0004238691180944,6.142258644104004e-05,0.0006664153188467,0.0003234446048736,1.0836869478225708e-05,9.998120367527008e-05,5.679018795490265e-05,-0.0001582019031047,0.0006639938801527,-9.231269359588625e-06,-8.30451026558876e-05,0.0010882469359785,0.0012613706057891,-0.0002497360110282,3.5444270906737074e-05,1.399219036102295e-05,0.0007256364333443,0.0005697889137081,0.0046808286570012,-8.459389209747314e-05,-0.0008377878111787,-0.0001131491735577,0.0031344755552709,0.0001516807824373,7.008947432041168e-05,8.241087198257446e-05,0.000730373954866,-3.222562372684479e-05,-0.0005495428922586,0.0124313505366444,0.0001586005091667,-0.0004096310585737,Background,0.12613927930832314,0.44981083769099534,0.6653184328727464,0.44981083769099534
SUPT7L,687,421,41.38813781738281,0.0013182529,0.12610544020653733,0.44982423059524834,0.6653184328727464,3937,0,33,0.0011558819538865,9619,3937,0.0001985225826501,-0.0001079549256246,0.0003090888494625,-0.0005896531511098,-3.254041075706482e-05,8.380971848964691e-06,-3.801658749580383e-05,0.000151889398694,-3.892917447956279e-06,6.511338142445311e-05,6.012060839566402e-05,9.740889072418212e-05,-3.968365490436554e-05,1.5197321772575378e-05,4.3502077460289e-05,-2.9668201023014262e-05,-6.910786032676697e-05,0.0003449413925409,1.4863908290863035e-05,0.0005843006074428,0.0004995884373784,-3.647245466709137e-05,0.0001215133816003,0.0010781509336084,0.0008861689129844,0.000609322451055,0.0008409184520132,-5.607679486274719e-05,0.000344730913639,-6.773136556148529e-05,0.0001080334186553,7.047830149531364e-05,6.556883454322815e-05,-1.8330290913581848e-05,0.0001737443963065,9.930692613124847e-05,6.232783198356628e-05,9.937025606632233e-05,-1.0540708899497986e-05,-7.966253906488419e-05,9.093806147575378e-05,5.716271698474884e-05,7.853657007217407e-05,0.0030959057621657,-1.8522143363952637e-05,-0.0001513864845037,0.0103622190654277,9.548664093017578e-05,6.788782775402069e-05,Background,0.12610544020653733,0.44982423059524834,0.6653184328727464,0.44982423059524834
APLN,717,78,32.60154724121094,0.0013148501,0.12605826635484818,0.4498429012476219,0.6653184328727464,3938,0,31,0.0011868039862249,6321,3938,0.0004519540816545,0.0001450525596737,0.0007844527135603,-0.0010427981615066,-9.690970182418825e-05,8.91517847776413e-05,0.0001351777464151,4.457310205907561e-05,0.0007311184890568,-0.0004418073222041,9.818468242883682e-05,-0.000120960175991,-6.756559014320374e-05,-2.4940818548202515e-05,-0.0001170150935649,-2.5987621484091505e-05,-6.39110803604126e-05,0.0003502368927001,-0.0001010075211524,0.0010336581617593,0.0003407578915357,-9.153783321380617e-05,0.000247361138463,3.234855830669403e-05,2.039596438407898e-05,0.0005545746535062,-1.9010154574061744e-05,0.0001003332436084,0.001195425633341,-2.9616057872772217e-05,4.605204230756499e-05,-0.0001418683677911,0.0001128297299146,-3.138743340969086e-05,-2.9724091291427612e-05,0.0040559414774179,0.0007911552675068,0.0001603327691555,-5.760416388511658e-05,0.0028745748568326,0.0007595908828079,0.0007342603057622,8.330494165420532e-05,0.0002784840762615,2.5082379579544067e-05,-8.182041347026825e-05,0.0004019449697807,8.510798215866089e-05,7.0948185566521715e-06,Background,0.12605826635484818,0.4498429012476219,0.6653184328727464,0.4498429012476219
GMEB2,673,543,40.569358825683594,0.0013191537,0.1259756282170432,0.4498756083620795,0.6653184328727464,3939,0,29,0.0011788803173737,7048,3939,0.0002431217581033,-0.00035556696821,-0.0016149745788425,-0.0007453786674886,0.0003978125751018,-6.563123315572739e-05,-2.406630665063858e-05,0.0002121515572071,4.350021845311858e-05,-0.0004467297403607,0.0001926617696881,-0.000123243778944,0.0011103744618594,3.524124622344971e-05,3.5725533962249756e-05,-0.0002279058098793,-0.0002377405762672,0.0003108829259872,-1.9531697034835815e-05,0.0010856044245883,0.0006999317556619,-2.50060111284256e-05,7.199123501777649e-05,-3.115460276603699e-05,-0.0002059265971183,0.0004299879074096,-7.513538002967834e-05,-2.0223669707775116e-05,0.0013130172155797,0.0012938869185745,-4.50126790383365e-05,3.0041668651392683e-05,1.969188451766968e-05,0.0008724308572709,0.0011977176181972,9.076297283172607e-05,4.547462231130339e-05,0.0001709144562482,-4.872959107160568e-05,0.0031721254345029,7.305294275283813e-05,-0.0001584616693435,1.3791024684906006e-05,0.000783746712841,-5.918927490711212e-05,-0.0007361614261753,0.0012362371198832,0.000164046883583,5.8803743741009384e-06,Background,0.1259756282170432,0.4498756083620795,0.6653184328727464,0.4498756083620795
TMEM91,645,180,41.275394439697266,0.0013224006,0.12597505595639485,0.4498758348566877,0.6653184328727464,3940,0,29,0.0011703415430902,7905,3940,0.0001296978443861,0.0002430629538139,0.0004408703243825,-0.0004698932170867,0.0001194477081298,0.0118208844214677,-0.000605153851211,-0.002533377148211,5.125068128108978e-05,0.0005696613225154,-8.09598441264825e-06,-5.425885319709778e-06,2.310238778591156e-05,3.9633363485336304e-05,1.8477439880371097e-05,-7.595863735332387e-06,-3.991275661974214e-05,0.0003458559513092,-2.3245811462402344e-06,0.0008964088628999,0.0006508523947559,-3.577396273612976e-05,7.836706936359406e-05,4.390627145767212e-05,0.0,-0.0005312510766088,-3.5159289836883545e-05,-9.253714233636856e-05,0.00093378854217,-4.495494067668915e-05,0.000222573056817,0.0001221382990479,-0.0003512166440486,-4.867836833000183e-05,4.813261330127716e-05,3.118440508842468e-05,-4.470315388971358e-07,0.0011190539225935,-9.417440742254256e-05,0.0033525265753269,0.0001190137118101,0.0001647695899009,0.000109925866127,0.0014461454702541,-0.0001284535974264,-0.0001460034400224,9.803989087231456e-05,2.4605542421340942e-05,0.0012627448886632,Background,0.12597505595639485,0.4498758348566877,0.6653184328727464,0.4498758348566877
EBF3,667,558,36.98329544067383,0.0013195932,0.12592770515801494,0.4498945758498496,0.6653184328727464,3941,0,30,0.0012137286249388,4263,3941,-0.001300000003539,-6.2413870182354e-05,0.0015221943613141,-0.0008442364633083,-9.605102241039276e-05,0.0001166397705674,0.0001763254404067,0.0001836046576499,-0.0001662150025367,0.0001190584589494,0.0001428751274943,7.698312401771545e-05,-3.268197178840637e-05,-0.0001056250184774,-0.0005427620490081,-5.481753760250285e-06,-4.669091504183598e-05,6.959587335586548e-05,-1.0378658771514893e-05,0.0008527364116162,0.0008001793758012,-0.000193053856492,0.0002186149358749,3.5004690289497375e-05,-0.0001677460968494,0.0005442770197987,-5.745887028751895e-05,-2.8694048523902893e-05,0.0011934585636481,0.0010572236496955,4.2840947571676224e-06,-0.0005845355917699,0.0013584106927737,0.0003790355985984,0.0004008341638837,-0.0003324948484078,0.0005627507925964,3.087371078436263e-05,-5.798600614070892e-05,0.0022641322575509,0.0011216141283512,4.664063453674317e-05,8.798763155937195e-05,0.0008741484489291,-1.8930062651634216e-05,0.0036039080005139,0.0009559955215081,0.000101763755083,9.890656656352805e-06,Background,0.12592770515801494,0.4498945758498496,0.6653184328727464,0.4498945758498496
TFR2,657,893,41.604190826416016,0.001320635,0.12590557227529142,0.4499033358714921,0.6653184328727464,3942,0,35,0.001246794237094,2496,3942,0.0184742771089077,0.0022202546242624,0.0016214699717238,-0.0007973928004503,-8.916668593883514e-05,0.0002595130354166,-2.9987655580043793e-05,-0.0058038779534399,0.0006338682724162,-0.0002312607684871,0.0012407068861648,3.952905535697937e-05,-0.0028364984318614,4.404224455356598e-05,2.8494747311924584e-05,2.7231908461544663e-06,-5.6933607993414626e-05,0.000439416617155,1.7561018466949463e-05,0.0010183955309912,0.0003902185708284,2.4905428290367126e-05,0.0001104865223169,0.0002913963980972,-0.0001254379749298,0.0007608346641063,0.0001764324115356,4.414469003677368e-06,0.0002270713448524,-3.664195537567139e-05,0.0001437179744243,-0.0004557772772386,-5.752965807914734e-05,-2.5566667318344116e-05,0.0006445896578952,8.495897054672241e-05,8.400157821597531e-05,0.00164148688782,-9.25995409488678e-05,0.0018155454890802,0.0006182593060657,5.8516860008239746e-05,0.000132905319333,0.0008021094836294,6.51925802230835e-08,-0.0010063821682706,0.0095784487202763,0.0001002456992864,1.983531183213927e-05,Background,0.12590557227529142,0.4499033358714921,0.6653184328727464,0.4499033358714921
RRM2B,703,359,41.86859893798828,0.0013152044,0.12583859305478212,0.4499298458711037,0.6653184328727464,3943,0,28,0.0011491063059875,10409,3943,0.0002201180905103,-0.0009177149622701,0.0003718110674526,-0.0007196553051471,-4.6037137508392334e-05,0.0001130513846874,-4.304759204387665e-05,0.0002615563571453,-4.182754855719395e-05,-0.0001179906466859,-0.0002524824813008,0.0064047798514366,-4.586949944496155e-05,9.397044777870178e-06,2.7954583856626417e-05,-0.0002426318824291,-0.0002806708216667,0.0003382172435522,-2.6863068342208866e-05,0.0007630616892129,0.0003028688952326,-4.766136407852173e-05,9.996072185458615e-05,3.476440906524658e-05,-4.7657638788223267e-05,0.0006124600768089,-4.860386252403259e-05,-0.0001659514382481,0.0002681873738765,0.0004218289395794,0.0001612603664398,-0.0007354988483712,1.4055520296096802e-05,-5.507655441761017e-05,0.0006226952536962,5.944073564023711e-05,-2.872187678804039e-06,5.847308784723282e-05,-0.0001444509252905,-0.000328785739839,6.556884181918576e-05,0.0006830915808677,8.176639676094055e-05,0.0008268395322375,-1.9321218132972717e-05,0.0001268594060093,0.0107682161033153,9.766221046447754e-05,5.9679264268197585e-06,Background,0.12583859305478212,0.4499298458711037,0.6653184328727464,0.4499298458711037
AMY1B,412,514,41.49112701416016,0.0013604427,0.1258170487906674,0.4499383730174411,0.6653184328727464,3944,0,21,0.0012125268460962,4350,3944,0.0,1.898407936096191e-05,-0.0033279191702604,-0.0010951794683933,0.0001915581524372,0.0,0.0015199836343526,0.00999023206532,5.023181438446045e-05,0.0021429732441902,0.001021297648549,3.071129322052002e-05,0.0,0.0,-1.1596828699111938e-05,-0.0013747327029705,0.0006720796227455,-0.0005229320377111,0.0,0.001077327877283,-0.0032161911949515,0.0,0.0,-9.597651660442352e-05,-0.0001238621771335,0.0,-0.0002158246934413,0.0,0.0005399659276008,0.0020260084420442,0.0001785662025213,0.0006144642829895,2.0401552319526672e-05,-5.971640348434448e-05,0.0001175850629806,0.0042615225538611,-1.4045338865715238e-16,-0.000867336988449,0.0,-0.0009989850223064,0.0001706518232822,0.0,-0.0002164151519536,0.0019615329802036,-0.0042462889105081,0.0020260121673345,-0.0008188616484403,-0.0002164151519536,0.0029463320970535,Background,0.1258170487906674,0.4499383730174411,0.6653184328727464,0.4499383730174411
MAGED2,586,491,41.12052917480469,0.0013291381,0.1258035371564115,0.4499437208880408,0.6653184328727464,3945,0,28,0.0013377983082309,574,3945,-0.0014401494991034,0.0019127754494547,0.0037330915220081,-0.0010457233292981,-0.0011712420964613,-0.0001000374468276,-5.6548044085502625e-05,-0.0098716728389263,0.0007207349990494,0.000325926579535,-8.153355156537145e-05,0.0063887052237987,0.0029966000001877,3.322213888168335e-05,0.0002561789005994,-0.000917576951906,0.000504809198901,0.000678876414895,-1.621246337890625e-05,0.0038343674968928,-0.0044352882541716,-2.1714717149734497e-05,0.0001061260700225,0.0002762714866548,-0.0001440308988094,0.0020327370148152,-0.0030110548250377,-4.1093677282333374e-05,0.0012614908628165,0.0010313481325283,-0.0004316146369092,2.5671906769275665e-05,0.0001471377909183,-3.6772340536117554e-05,2.91578471660614e-05,0.0033784531988203,3.428012860240415e-05,0.0001123286783695,-6.002560257911682e-05,0.0026117279194295,0.0007445060764439,-9.301025784225205e-06,0.0014736684970557,0.0007907600956968,-6.715953350067139e-05,-0.0004144557751715,0.0095050409436225,-0.0030965867917984,0.0018692867597565,Background,0.1258035371564115,0.4499437208880408,0.6653184328727464,0.4499437208880408
TRIM55,712,501,41.80695343017578,0.0013138332,0.12575210863065853,0.44996407625135276,0.6653184328727464,3946,0,33,0.0011694619112867,7999,3946,0.0001618880778551,4.8819929361343384e-05,-6.42240047454834e-05,-0.0006575398147106,-3.926083445549011e-05,-4.8832967877388e-05,-8.36644321680069e-05,1.2859702110290527e-05,0.0007604025304317,0.0003072284162044,2.0279549062252045e-05,-5.2908435463905334e-05,-5.367398262023926e-05,-3.701262176036835e-05,2.7472153306007385e-05,-4.173256456851959e-05,-7.748790085315704e-05,0.000284532085061,1.726672053337097e-05,0.0010107858106493,0.0001537585631012,-7.614307105541229e-05,-0.0020121624693274,1.0408461093902588e-05,-0.0001000165939331,0.0006894581019878,-4.7460198402404785e-05,-5.9196725487709045e-05,0.0003799758851528,0.0011900002136826,0.0001731347292661,2.3008789867162704e-05,1.099519431591034e-05,2.512708306312561e-06,6.492529064416885e-05,7.479824125766754e-05,9.359046816825868e-05,5.1889568567276e-05,-4.664622247219086e-05,0.0029310081154108,0.0007877759635448,6.194412708282471e-05,7.64206051826477e-05,0.0007424317300319,5.362555384635925e-05,5.5905431509017944e-05,0.0116654401645064,9.723380208015442e-05,0.0033969469368457,Background,0.12575210863065853,0.44996407625135276,0.6653184328727464,0.44996407625135276
MCUR1,618,474,45.01551055908203,0.0013244402,0.1257148523378754,0.4499788223400863,0.6653184328727464,3947,0,32,0.0013036432653783,1026,3947,0.0002123434096574,0.000916180666536,0.0005743843503296,-0.0005987844197079,-7.479637861251831e-05,0.000131654087454,0.0001980187371373,-0.0060400133952498,0.0008914110949262,-0.0001878939947346,8.244534546975046e-05,-1.6119331121444702e-05,0.0013309645000845,0.0014294276479631,1.2625008821487428e-05,-9.683883035904728e-06,-6.644985114689916e-05,0.0001348799414699,-0.0001098625361919,0.001849997905083,0.0008089890470728,0.0017361026257276,0.0001434609293937,3.0487775802612305e-05,-0.0001487843692302,0.0005816430784761,-1.4506276784231886e-05,-0.000124298967421,0.0004216246306896,0.0021689196582883,0.0001311637461185,0.0,0.0012839494738727,0.0015019999118521,0.0001079700887203,9.937956929206848e-05,-0.0001361668109893,0.0023347882088273,-0.0001034578308463,-0.0012932958779856,0.0008264941861853,0.0004612141638062,8.451007306575775e-05,0.0003176169993821,-6.971694529056549e-05,0.0037866595666855,0.0084218187257647,0.0001135971397161,-1.48378294397844e-05,Background,0.1257148523378754,0.4499788223400863,0.6653184328727464,0.4499788223400863
STT3A,705,709,41.98889923095703,0.0013140176,0.12564326704063647,0.45000715608688524,0.6653184328727464,3948,0,31,0.0011572784555235,9447,3948,-0.0012319617671892,0.0005079417605884,0.0012869220227003,-0.0008097253739833,0.0012041237205266,0.0002787932753562,-4.061870276927948e-05,0.0001438409090042,-2.678480313988985e-06,-0.0002887561859097,-3.419257336645387e-05,9.043700993061066e-05,-4.328228533267975e-05,3.4553930163383484e-05,-1.552328103571199e-05,-1.7233189282706007e-05,-5.6974586186697707e-05,0.0002478975802659,0.0001077391207218,-0.0026267757639288,0.0007009617984294,-3.481656312942505e-05,0.0002822559326887,3.52468341588974e-05,0.0006326706497929,0.0005974285304546,-4.810839891433716e-05,0.0123590780422091,0.0005548857152462,0.0010926565155386,0.0001788213849067,2.8138045308878645e-05,-1.7037615180015564e-05,-0.0009999796748161,4.187785089015961e-05,-0.0004446968378033,6.068870789022185e-05,4.7633424401283264e-05,2.162158489227295e-05,-0.0001011751592159,4.333258038968779e-05,5.046091973781586e-05,7.943809032440186e-05,0.0005517063545994,0.0002174600958824,-5.059502655058168e-05,0.0001094928811653,9.32365655899048e-05,1.065436435965239e-06,Background,0.12564326704063647,0.45000715608688524,0.6653184328727464,0.45000715608688524
DYNLL1,687,89,28.78672981262207,0.0013155044,0.12555574020653731,0.4500417999039697,0.6653184328727464,3949,0,35,0.001205814149674,4788,3949,0.0008817184716463,0.0007463085930794,0.000653204973787,-0.0008898209780454,-9.458698332309724e-05,-0.0001795818097889,0.0018995981663465,0.0013621114194393,7.933378219604492e-05,-0.0007296432740986,3.514067429932766e-05,7.750466465950012e-06,-5.06378710269928e-05,2.903677523136139e-05,2.6151543352170847e-05,-2.508236866560765e-05,-6.193666922627017e-05,0.0003113634884357,4.824250936508179e-06,0.0010478757321834,-0.0002875765785574,-2.14502215385437e-05,0.000106357038021,1.6899779438972473e-05,-0.0001339577138423,0.0001676459796726,-6.664730608463287e-05,0.000716614536941,0.0002709589898586,0.0009930646046996,0.0002067293971776,0.0001372378319501,1.401454210281372e-05,-3.311038017272949e-05,0.0005707402015104,9.863637387752532e-05,5.706773299607448e-05,7.428880780935287e-05,-0.0010383622720837,0.0025734833907335,0.0001249425113201,6.262418173719198e-05,9.465962648391724e-05,0.0006467012572102,-7.241964340209961e-05,0.0043326360173523,0.0005837770877406,0.0001075416803359,3.114353830824257e-06,Background,0.12555574020653731,0.4500417999039697,0.6653184328727464,0.4500417999039697
