gene,codon_length,taxa_count,fg_count,n_microbats,n_odontocetes,psi_track_b,max_rho_track_a,p_min_track_a,p_evd_track_a,max_synergy_track_a,top3_synergy_track_a,best_site_codon,best_site_lrt,best_site_rho,rho_microbats,rho_odontocetes,rho_megabats,rho_mysticetes,z_track_b,p_track_b,q_track_b,rank_track_b,rank_track_a,q_track_a,min_rank,dual_track_score,composite_rank,composite_score,delta_bat,delta_cet,contrast_quadrant
RGL1,820,688,106,73,33,0.2446862278043875,0.7193623781204224,1.942890293094024e-15,7.946421298751399e-13,13.789767265319824,13.381844520568848,182,35.32155990600586,0.3904065191745758,0.8668406009674072,0.8173357248306274,0.9534579515457152,0.5757105350494385,0.1537646800323615,0.4388976419132943,0.8846340489435419,6668,2237,1.1406524340630853e-12,2509,2508.999906953211,3826,2237.2961423345528,-0.086617350578308,0.24162518978118896,Q4_Unilateral_Cetacean
SDS,337,712,113,73,40,0.2777376765571001,0.5850775241851807,1.942890293094024e-15,4.973799150319464e-13,12.378198623657228,11.123812675476074,63,29.77867889404297,0.4156731963157654,0.7279326915740967,0.6818124055862427,0.6748493909835815,0.4070240259170532,0.8152651777463555,0.2074602683565108,0.8846340489435419,2237,11049,1.0598948151663044e-12,2391,2390.9999082482304,3827,2237.441835716661,0.05308330059051514,0.27478837966918945,Q1_Golden_Quadrant
GEN1,931,677,106,70,36,0.22996312801638,0.7193549871444702,1.942890293094024e-15,1.567912466525648e-12,23.321245193481445,19.473886489868164,250,39.76777648925781,0.5864357352256775,0.8389530777931213,0.7283278107643127,0.867128312587738,0.5028069019317627,-0.1409073602321503,0.5560284362296657,0.8846340489435419,9221,2238,1.7385552370954773e-12,2510,2509.9999048842706,3828,2238.381077485866,-0.0281752347946167,0.22552090883255005,Q4_Unilateral_Cetacean
TXNRD3,684,633,98,68,30,0.2299381783477165,0.7193182110786438,1.942890293094024e-15,1.0122458427014741e-12,16.701759338378906,13.272093772888184,547,32.666542053222656,0.5112802982330322,0.7601849436759949,0.930943250656128,0.9453869462013244,0.9987678527832032,-0.1414067095454646,0.5562256729591649,0.8846340489435419,9230,2239,1.2832776211096266e-12,2511,2510.9999070066806,3829,2239.3814100432323,-0.18520200252532948,-0.0678246021270752,Q3_Parallel_Regressive
SYT6,522,708,108,69,39,0.277724229694152,0.6107479929924011,1.942890293094024e-15,4.740652315148297e-13,21.095346450805664,11.2134370803833,235,35.71933364868164,0.590586245059967,0.7367303967475891,0.9737953543663024,0.4623600840568542,0.7286734580993652,0.8149960486500973,0.2075372859346805,0.8846340489435419,2239,9830,1.0598948151663044e-12,2393,2392.9999081877036,3830,2239.4013634852013,0.2743703126907349,0.24512189626693714,Q1_Golden_Quadrant
GAB2,726,612,110,71,39,0.2777207788353087,0.6796599626541138,1.942890293094024e-15,7.091549569790673e-13,17.584714889526367,14.379183769226074,541,29.03094482421875,0.6057231426239014,0.7477086186408997,0.77923184633255,0.9836493730545044,0.4477419555187225,0.8149269822421629,0.2075570536250726,0.8846340489435419,2240,5207,1.093411650615758e-12,2394,2393.9999065022957,3831,2240.2476554705686,-0.23594075441360474,0.33148989081382757,Q4_Unilateral_Cetacean
OVCH2,619,644,102,66,36,0.2437021042310162,0.71929532289505,1.942890293094024e-15,9.656164756672636e-13,13.234899520874023,11.449397087097168,516,26.91059112548828,0.4918100535869598,0.8942013382911682,0.695733904838562,0.8677042722702026,0.408560574054718,0.134068168739683,0.4466743350156763,0.8846340489435419,6833,2240,1.2491749576441673e-12,2513,2512.9999080325174,3832,2240.301729298304,0.026497066020965576,0.287173330783844,Q1_Golden_Quadrant
ITGB3,798,680,111,73,38,0.2633689150067237,0.7192602753639221,1.942890293094024e-15,8.062994716336949e-13,17.354951858520508,11.472182273864746,318,38.50447845458984,0.4507255256175995,0.8869234323501587,0.7703389525413513,0.4674511551856994,0.4774668216705322,0.5276849573383898,0.2988590077968551,0.8846340489435419,3718,2241,1.1460253964263704e-12,2515,2514.999908017843,3833,2241.1981709344864,0.4194722771644593,0.2928721308708191,Q1_Golden_Quadrant
CDCA4,262,664,98,62,36,0.2777183791059547,0.5779888033866882,1.942890293094024e-15,4.177214130151279e-13,12.991314888000488,11.459132194519045,197,26.034122467041016,0.4990110695362091,0.6683868765830994,0.7785976529121399,0.5821759104728699,0.5085064172744751,0.8148789534197675,0.2075708007449752,0.8846340489435419,2241,11331,1.0598948151663044e-12,2395,2394.999908026241,3834,2241.4513468573327,0.08621096611022949,0.2700912356376648,Q1_Golden_Quadrant
RSPH6A,833,651,104,68,36,0.2669867562702158,0.719245970249176,1.942890293094024e-15,1.179334407907377e-12,13.619755744934082,11.972992897033691,26,32.151798248291016,0.4236078858375549,0.6846681833267212,0.868226170539856,0.999975085258484,0.8805910348892212,0.6000933959020343,0.2742219968097303,0.8846340489435419,3288,2242,1.4092000920892016e-12,2516,2515.9999077083216,3835,2242.1839042234787,-0.3153069019317628,-0.012364864349365234,Q3_Parallel_Regressive
FAM110B,372,688,107,73,34,0.2777058475102055,0.669395387172699,1.942890293094024e-15,5.109801470835977e-13,25.82435607910156,17.327226638793945,348,38.89546203613281,0.6639426350593567,0.5781397819519043,0.8417468070983887,0.7351170778274536,0.5979955196380615,0.8146281427249845,0.2076425981435889,0.8846340489435419,2242,6085,1.0598948151663044e-12,2396,2395.9999054563627,3836,2242.2769205187897,-0.15697729587554932,0.24375128746032715,Q4_Unilateral_Cetacean
KALRN,2996,606,100,66,34,0.2413671143919148,0.7192223072052002,1.942890293094024e-15,1.5173973189052814e-12,16.856534957885742,13.33483600616455,2306,35.613983154296875,0.4733122885227203,0.851710855960846,0.8659701943397522,0.9534587860107422,0.9999936819076538,0.0873350602372626,0.4652025932194549,0.8846340489435419,7284,2243,1.694194093693132e-12,2517,2516.999906976013,3837,2243.316827402727,-0.10174793004989624,-0.1340234875679016,Q3_Parallel_Regressive
TAGAP,776,684,109,70,39,0.2777034687977274,0.6512743234634399,1.942890293094024e-15,1.2861933740274169e-12,15.497488021850586,13.32463836669922,705,36.78089141845703,0.4213461875915527,0.5960845947265625,0.7643648982048035,0.6563507914543152,0.9169574975967408,0.8145805345399407,0.2076562281818613,0.8846340489435419,2243,7443,1.4960787040844009e-12,2397,2396.999906980979,3838,2243.3221150648487,-0.060266196727752686,-0.15259259939193737,Q3_Parallel_Regressive
NPY2R,386,714,101,72,29,0.2731326111850999,0.719216525554657,1.942890293094024e-15,4.934941344457603e-13,28.90101432800293,16.445409774780273,359,40.69218826293945,0.7102349400520325,0.8518322706222534,0.831531286239624,0.8885719776153564,0.852941632270813,0.7230981729540593,0.2348097858501027,0.8846340489435419,2648,2244,1.0598948151663044e-12,2518,2517.999905732167,3839,2244.1626870635187,-0.03673970699310303,-0.021410346031188965,Q3_Parallel_Regressive
RNF138,253,695,112,72,40,0.277703336610241,0.6924151182174683,1.942890293094024e-15,2.331468351712557e-13,26.228635787963867,12.830060005187988,118,37.87992858886719,0.6924151182174683,0.8635933995246887,0.7035893201828003,0.7575077414512634,0.44745934009552,0.8145778889043833,0.2076569856325384,0.8846340489435419,2244,4139,1.0598948151663044e-12,2398,2397.999907230627,3840,2244.212271366811,0.10608565807342529,0.2561299800872803,Q1_Golden_Quadrant
ABCB11,1330,670,103,69,34,0.2185818031891877,0.7191407084465027,1.942890293094024e-15,1.8982038163510596e-12,20.50799560546875,18.21368980407715,707,40.990272521972656,0.5003136992454529,0.8786338567733765,0.8578712940216064,0.959338903427124,0.6641956567764282,-0.3686962264377335,0.6438229191155097,0.8846340489435419,10915,2245,2.044068683048559e-12,2519,2518.9999052046223,3841,2245.437645493848,-0.08070504665374756,0.19367563724517822,Q4_Unilateral_Cetacean
S100A5,94,709,105,72,33,0.2777030550282911,0.4833216071128845,1.942890293094024e-15,1.670885652060721e-13,7.429548263549805,7.301887989044189,73,29.49228858947754,0.2519149482250213,0.5541291236877441,0.8184822797775269,0.2758061289787292,0.8076519966125488,0.8145722532482467,0.2076585991374455,0.8846340489435419,2245,13975,1.0598948151663044e-12,2399,2398.9999120454527,3842,2245.539408047888,0.27832299470901495,0.010830283164978027,Q1_Golden_Quadrant
PGM1,576,713,111,72,39,0.2579562874070915,0.7191110253334045,1.942890293094024e-15,4.973799150319464e-13,16.02256202697754,12.195050239562988,474,36.08860778808594,0.4439783990383148,0.892876148223877,0.9748455882072448,0.9556701183319092,0.9543582201004028,0.419355187049474,0.3374782848292135,0.8846340489435419,4432,2246,1.0598948151663044e-12,2520,2519.9999075785995,3843,2246.2220818091123,-0.06279397010803223,0.02048736810684193,Q4_Unilateral_Cetacean
PFKP,859,627,107,69,38,0.2776958410315031,0.671319842338562,1.942890293094024e-15,9.48130463029434e-13,13.328446388244627,11.2857084274292,624,33.194576263427734,0.4015248119831085,0.8359818458557129,0.7100667953491211,0.9516953229904176,0.8505479693412781,0.814427870395274,0.2076999388980702,0.8846340489435419,2246,5950,1.236887913856967e-12,2400,2399.9999081395385,3844,2246.272564017293,-0.1157134771347047,-0.14048117399215698,Q3_Parallel_Regressive
TRIM39,488,704,110,72,38,0.2725816906308079,0.7191001176834106,1.942890293094024e-15,2.836619827916873e-13,8.074450492858887,6.380873203277588,141,11.228548049926758,0.7191001176834106,0.8888315558433533,0.7668075561523438,0.4191307425498962,0.4643502235412597,0.7120719022573738,0.2382101262256192,0.8846340489435419,2699,2247,1.0598948151663044e-12,2521,2520.9999135485323,3845,2247.1644828732956,0.4697008132934571,0.30245733261108404,Q1_Golden_Quadrant
ISY1,291,679,109,70,39,0.2776808589275947,0.6619850993156433,1.942890293094024e-15,2.0206059048175812e-13,6.371227741241455,5.294576168060303,100,9.770010948181152,0.65212082862854,0.8260616660118103,0.8486988544464111,0.6315447092056274,0.5135635137557983,0.8141280145775655,0.2077858092766312,0.8846340489435419,2247,6688,1.0598948151663044e-12,2401,2400.999915886693,3846,2247.2971400066513,0.19451695680618286,0.3351353406906128,Q1_Golden_Quadrant
HADHB,502,690,109,73,36,0.2439095204094887,0.7190902233123779,1.942890293094024e-15,5.323519403076209e-13,15.395484924316406,14.25617504119873,315,24.287933349609375,0.6338738203048706,0.8088341355323792,0.9718067049980164,0.955268383026123,0.6030699610710144,0.1382194513754323,0.4450334913351641,0.8846340489435419,6810,2248,1.0598948151663044e-12,2522,2521.999906554723,3847,2248.301230462255,-0.1464342474937439,0.36873674392700195,Q4_Unilateral_Cetacean
TRPM4,1263,573,98,64,34,0.2776316250975082,0.6986212730407715,1.942890293094024e-15,1.661171200594011e-12,16.49141502380371,13.310310363769531,1159,29.24847412109375,0.5638384819030762,0.8644997477531433,0.923885464668274,0.9999752044677734,0.95742005109787,0.8131426355900891,0.2080681420882287,0.8846340489435419,2249,3597,1.822707949630936e-12,2403,2402.9999069879686,3848,2249.1944130362485,-0.13547545671463013,-0.03353458642959595,Q3_Parallel_Regressive
DGKA,752,712,110,72,38,0.2291058779753391,0.7190654873847961,1.942890293094024e-15,8.529288386679128e-13,21.140504837036133,17.029930114746094,300,31.759349822998047,0.6656466722488403,0.8228928446769714,0.8527044653892517,0.9635995030403136,0.5223748683929443,-0.1580645908593661,0.5627970488996378,0.8846340489435419,9358,2249,1.174720749267062e-12,2523,2522.999905546333,3849,2249.385999334885,-0.14070665836334217,0.3303295969963074,Q4_Unilateral_Cetacean
SAR1B,198,706,113,74,39,0.2775791114427057,0.6119217276573181,1.942890293094024e-15,1.0297318553397797e-13,14.480377197265623,9.456767082214355,164,40.039608001708984,0.3616513311862945,0.7561696171760559,0.5114774703979492,0.1950553804636001,0.3320366442203522,0.8120916133172515,0.2083695325738403,0.8846340489435419,2250,9769,1.0598948151663044e-12,2404,2403.999909563185,3850,2250.3997006983705,0.5611142367124557,0.17944082617759705,Q1_Golden_Quadrant
GPATCH11,277,699,102,62,40,0.2026664807934108,0.7190561890602112,1.942890293094024e-15,3.8469227803254283e-13,12.341768264770508,9.636277198791504,35,25.001182556152344,0.4936473667621612,0.7806797623634338,0.7769984602928162,0.6079230308532715,0.5945560932159424,-0.687229727491029,0.7540310130236252,0.8953976876799756,12660,2250,1.0598948151663044e-12,2524,2523.9999094017858,3851,2250.4958430329234,0.17275673151016235,0.18244236707687378,Q1_Golden_Quadrant
CEP162,1442,657,109,72,37,0.2324703258458458,0.719050407409668,1.942890293094024e-15,2.407241073140598e-12,16.027151107788086,15.931605339050291,76,39.27593231201172,0.4080654680728912,0.8237124085426331,0.9443936347961426,0.9395610094070436,0.6860784292221069,-0.0907276351475441,0.5361454942439581,0.8846340489435419,8793,2251,2.5269729589774338e-12,2525,2524.9999059061147,3852,2251.3672763551713,-0.11584860086441051,0.25831520557403564,Q4_Unilateral_Cetacean
SLC35C1,354,707,106,67,39,0.2775765239961259,0.5506822466850281,1.942890293094024e-15,4.66293670342457e-13,18.03084945678711,12.108202934265137,35,40.18243408203125,0.4487246870994568,0.5892874002456665,0.5976152420043945,0.6534048914909363,0.3636888861656189,0.8120398274723062,0.2083843893036429,0.8846340489435419,2251,12346,1.0598948151663044e-12,2405,2404.999907628811,3853,2251.4854339873627,-0.06411749124526978,0.23392635583877563,Q4_Unilateral_Cetacean
KLHL25,590,672,105,69,36,0.2775752849799217,0.7108866572380066,1.942890293094024e-15,5.12923037376691e-13,19.721200942993164,14.840484619140623,563,27.741695404052734,0.7108866572380066,0.8769412636756897,0.5162648558616638,0.9999827146530152,0.7335686683654785,0.8120150294720153,0.2083915037698917,0.8846340489435419,2252,2711,1.0598948151663044e-12,2406,2405.999906312938,3854,2252.165048220818,-0.12304145097732555,-0.2173038125038147,Q3_Parallel_Regressive
SMARCA2,1607,626,98,65,33,0.27214785811409,0.7190476059913635,1.942890293094024e-15,6.916689443412333e-13,22.102270126342773,17.894760131835938,136,31.92717933654785,0.6922712922096252,0.8829050064086914,0.8438972234725952,0.6232113838195801,0.513110876083374,0.7033890627279913,0.2409066603502676,0.8846340489435419,2756,2252,1.0845208161773158e-12,2526,2525.9999052924727,3855,2252.1665447289656,0.25969362258911133,0.3307863473892212,Q1_Golden_Quadrant
CTSB,341,707,113,74,39,0.2775685252729821,0.6104754209518433,1.942890293094024e-15,3.9634961979110243e-13,13.479549407958984,11.120060920715332,235,29.503631591796875,0.4568776190280914,0.7235913276672363,0.6260138750076294,0.3808770477771759,0.6456111073493958,0.8118797388970577,0.2084303207220154,0.8846340489435419,2253,9846,1.0598948151663044e-12,2407,2406.9999082507834,3856,2253.4023611573,0.3427142798900604,-0.019597232341766357,Q2_Unilateral_Bat
ST8SIA3,381,715,113,74,39,0.2563452104079829,0.7190157771110535,1.942890293094024e-15,3.0114799542952837e-13,11.05494499206543,8.83608627319336,42,15.48751163482666,0.713797390460968,0.8885088562965393,0.6316415667533875,0.9349193572998048,0.3815351724624634,0.387110662921665,0.349337141993412,0.8846340489435419,4693,2254,1.0598948151663044e-12,2528,2527.9999101666453,3857,2254.2310276022613,-0.04641050100326549,0.2501063942909241,Q4_Unilateral_Cetacean
SLC18B1,403,669,109,72,37,0.2765872428222676,0.7189916968345642,1.942890293094024e-15,6.52811138479379e-13,19.934467315673828,16.6428165435791,288,34.21531295776367,0.5826182961463928,0.884648859500885,0.9999919533729552,0.9557374715805054,0.4425228238105774,0.7922400905898902,0.2141103482342522,0.8846340489435419,2328,2255,1.0762506214082868e-12,2482,2481.9999056680294,3858,2255.152411040905,-0.07108861207962036,0.5574691295623778,Q4_Unilateral_Cetacean
UPP2,335,464,81,47,34,0.2775539687077886,0.6175915002822876,1.942890293094024e-15,4.954370247388534e-13,7.997092247009277,7.836744785308838,92,17.430465698242188,0.4587996900081634,0.8107648491859436,0.8105854988098145,0.9042093753814696,0.685653805732727,0.8115883999245197,0.2085139248426869,0.8846340489435419,2255,9475,1.0598948151663044e-12,2409,2408.9999113163844,3859,2255.3900897904887,-0.09344452619552601,0.1249316930770874,Q4_Unilateral_Cetacean
ANKRD33B,546,656,98,66,32,0.2438000095889523,0.7189319133758545,1.942890293094024e-15,7.907563492889551e-13,13.1844482421875,10.001858711242676,54,33.44514846801758,0.394211083650589,0.8760498762130737,0.8227512836456299,0.6973627805709839,0.5284675359725952,0.1360276726479123,0.4458997023389926,0.8846340489435419,6822,2256,1.1382087939742265e-12,2530,2529.9999090893734,3860,2256.301895576987,0.17868709564208984,0.29428374767303467,Q1_Golden_Quadrant
UNC79,2320,637,99,68,31,0.2359072355261183,0.7189121246337891,1.942890293094024e-15,2.4888424654503476e-12,18.457416534423828,17.471900939941406,1643,38.46195602416992,0.4798876047134399,0.8674389719963074,0.9503757357597352,0.9735503196716307,0.8833798170089722,-0.0219404094767866,0.5087522547882886,0.8846340489435419,8182,2257,2.6058115630433146e-12,2531,2530.999905413628,3861,2257.3471566345193,-0.10611134767532338,0.06699591875076305,Q4_Unilateral_Cetacean
KLF3,366,719,111,71,40,0.2775258581419652,0.5658909678459167,1.942890293094024e-15,2.9143354396406113e-13,9.23149299621582,7.16094446182251,105,21.94066619873047,0.4207480549812317,0.6605981588363647,0.73067706823349,0.9712033271789552,0.4339076578617096,0.8110257875736259,0.2086754309101133,0.8846340489435419,2257,11789,1.0598948151663044e-12,2411,2410.9999122534837,3862,2257.467110076488,-0.31060516834259044,0.2967694103717804,Q4_Unilateral_Cetacean
KCTD14,308,676,111,73,38,0.2775225831693665,0.7079859375953674,1.942890293094024e-15,4.643507800493639e-13,14.052992820739746,12.954190254211426,257,19.849254608154297,0.7079859375953674,0.873021125793457,0.5031843781471252,0.4139764904975891,0.284517765045166,0.810960241399834,0.208694251688063,0.8846340489435419,2258,2923,1.0598948151663044e-12,2412,2411.999907166306,3863,2258.1722979714,0.4590446352958679,0.21866661310195923,Q1_Golden_Quadrant
AGBL1,1144,650,101,66,35,0.2590225679560548,0.7188751101493835,1.942890293094024e-15,1.7874590696449046e-12,14.968603134155272,13.457717895507812,359,31.10042381286621,0.4812990128993988,0.8528686761856079,0.897753119468689,0.8692451119422913,0.9719185829162598,0.4406960099319844,0.3297165427964884,0.8846340489435419,4288,2259,1.9397732558584875e-12,2533,2532.999906916721,3864,2259.2177253076156,-0.01637643575668335,-0.0741654634475708,Q3_Parallel_Regressive
